"Smsy_lambert.c","Umsy_lambert.c","Smsy_lambert","Umsy_lambert","beta","lnalpha.c"
110369.83099581,0.485824867982979,97419.5141541198,0.428820286992086,0.00000440179044943381,1.15101621577459
91553.287038227,0.425235905278145,79487.8116792037,0.369195608933972,0.0000046446820101674,0.979031497695663
85352.1603637933,0.47320196919183,72296.5476061136,0.400820184833847,0.00000554411238303657,1.11414001633732
74916.2666629755,0.617503323581036,66276.0209539472,0.546285406838281,0.00000824258003083612,1.57853863843508
73128.6588694183,0.460152032531911,65345.0408459417,0.411174686176492,0.00000629236252443215,1.0766197533218
102041.182024162,0.582095539668533,86003.6399688161,0.490609126903806,0.00000570451584469791,1.45459797605092
90148.7764389797,0.580713572300478,82676.9211300943,0.532581939686783,0.000006441724394269,1.44991456657917
70318.3857578662,0.5702398868104,64363.7476175875,0.521951346871476,0.00000810939956406224,1.41476798907907
109448.873657255,0.578767457044203,100363.764495007,0.530725249289107,0.00000528801656613338,1.44333769627296
91143.8196627652,0.3981375490717,80142.8403889055,0.350082695306641,0.00000436823418795504,0.905863895682175
75457.4529971276,0.637603359575025,69762.1701751981,0.589479134375821,0.00000844983940286584,1.65261933478182
192772.402935904,0.440929726106421,141359.644089551,0.323332947048605,0.00000228730730846899,1.02240982625053
226693.392588803,0.656794124228555,194575.467988852,0.563739518980633,0.00000289727952247778,1.72621891519727
94985.4700461563,0.480657873625612,82688.0860762503,0.41842904612957,0.00000506033052625887,1.13585028358724
132434.490330735,0.421819029272916,99938.7327256111,0.318316317145212,0.00000318511460435637,0.969687390443928
112123.560687847,0.543116054021381,96981.2380226365,0.469768057541465,0.00000484390658564099,1.32644192188982
218390.55104682,0.474096708955632,189499.005765537,0.411377024111931,0.00000217086639821698,1.11673464943399
87924.5158659388,0.595688315665714,76294.1736200391,0.516892783897996,0.00000677499682311561,1.50125751825972
82977.1587835149,0.443807326671236,66155.9484839223,0.353838273935726,0.00000534854812068363,1.03044783666813
109974.682778698,0.432820654588658,88887.4550878194,0.349828938113402,0.00000393563903666469,0.999900374017081
175697.475880332,0.596487376546862,141141.20922782,0.479169943638208,0.00000339496838846525,1.5040348834183
120332.23127612,0.503718857525799,108043.929933774,0.452279197116815,0.00000418606762447497,1.20433155086007
91181.8690313128,0.826632620226711,69400.9741969918,0.629172331695071,0.00000906575648216683,2.57897497382074
97840.0552353572,0.465584731717789,86347.92086687,0.410897903465843,0.00000475863112094337,1.09216681799826
211280.491726156,0.415043431794824,173997.701470351,0.341804406799027,0.0000019644190923825,0.951261108685521
73010.5929463648,0.475551258051926,56931.030935079,0.37081774425882,0.00000651345563514703,1.12095884143174
86536.8952783346,0.507557083457227,75658.3274454499,0.443751996116257,0.00000586521022998036,1.21593381404169
73180.7373371847,0.51261769967518,65097.1744420362,0.455993817937039,0.00000700481736489293,1.23132415260073
134416.694570541,0.49737719093743,102729.907005675,0.380127726953823,0.00000370026351657092,1.18529246370179
94018.7036604779,0.515793786982577,82891.4720498508,0.454748944758379,0.00000548607635396912,1.2410381900325
101872.050926799,0.544576998805336,84179.2515156181,0.449996674603076,0.00000534569583954529,1.33110561775947
102351.321602634,0.638862545481174,87880.9850914204,0.548540741397256,0.00000624185926940421,1.65735917816133
103757.856241023,0.565247946356906,90149.3491570414,0.491112059582844,0.00000544776045723104,1.39822734838241
156354.824497953,0.387221053420647,130236.199540848,0.322536887119649,0.00000247655327978522,0.876972070670776
71553.0911082576,0.586793645450938,60016.9397804988,0.492187805406272,0.00000820081475673969,1.4706018084359
88669.4268764636,0.547451262798255,71745.869467288,0.442964031955995,0.00000617407016243578,1.34031107791715
67114.7237383432,0.468358360536885,56285.4048519103,0.392786239296324,0.00000697847408808312,1.10014398718629
86960.7288417337,0.388593328820039,72870.6894284157,0.325630478901984,0.00000446860708271281,0.880586287086749
71980.5255238534,0.563557325494272,64943.2492997691,0.508460359492055,0.00000782930273699538,1.39265556770506
92762.341886333,0.418741698919294,81313.1527998192,0.367058518095661,0.000004514134619762,0.961301739672673
114735.863171645,0.638885105465687,102319.631085456,0.569747648993125,0.00000556831218944955,1.6574442093432
213119.590336877,0.341946596725068,166037.666470178,0.26640448626944,0.00000160448223546486,0.760415787682883
96916.0963922457,0.505297758613261,85705.131071623,0.446846419163162,0.00000521376507539247,1.20909698857204
70480.9581537409,0.576743365668569,63224.9268175084,0.517367499564041,0.00000818296715561829,1.43651994902568
470314.09639343,0.261069767253513,276400.234029393,0.153428836856522,0.000000555096624267714,0.563621537394352
95538.7727210404,0.553105352169121,82292.3331448768,0.476417360288026,0.00000578932862979212,1.35853775149552
121126.379680965,0.473147593423041,97345.5386977213,0.380254140234446,0.00000390623078696207,1.11398242651023
74311.7189275555,0.530377490683821,67038.0789444435,0.478464078128511,0.00000713719852451363,1.28620356934473
74191.0491702956,0.60250881065579,68157.5054172855,0.553510133439061,0.00000812104448439342,1.52509132096099
61345.2930312911,0.553803043676879,54946.2021789818,0.496034373650866,0.00000902763710647522,1.36079786201258
1471394.09393359,0.266357584458229,1081511.55643327,0.195779503888798,0.000000181023959220983,0.57609112581924
75346.7859094236,0.54397073499255,69385.0012829722,0.500929265791506,0.00000721956123843785,1.32916902887168
75927.9496539308,0.600237312431008,69948.4817235614,0.552967502345908,0.00000790535389361635,1.51712150144354
109999.546083001,0.519585190750114,99209.9037609538,0.468620086223263,0.00000472352122578813,1.25269055308673
173062.820155723,0.574918460730845,144588.059257798,0.480324684376204,0.00000332202179655648,1.43039273208689
185942.344363953,0.43531323988255,158839.041796829,0.371861170950267,0.00000234111945491282,1.00679734833033
98153.0821947512,0.400919759048712,74793.3004382235,0.305503518785618,0.00000408463748752407,0.913279490704545
69236.710067847,0.594857343891325,64321.8251992066,0.552630390074107,0.00000859164658904803,1.49837338048255
123002.60675537,0.45655708609828,103664.568767932,0.384778783936265,0.00000371176756445731,1.0663876982551
115232.264520701,0.780022691192063,99678.1130321285,0.674734548554323,0.00000676913444716636,2.29425357092342
158196.034231704,0.460030979047181,140315.672056817,0.408035234925154,0.00000290798047676335,1.07627448872253
78740.9738901336,0.523089598342168,64704.0295896658,0.42983980483151,0.00000664316901988067,1.2635162412749
63201.4162979738,0.588969083627634,55689.3875603413,0.518965071993962,0.00000931892223507839,1.4780559286254
99937.2013747789,0.504544002566309,86014.2125233547,0.434252255087411,0.00000504861048363958,1.20682073609371
104174.434534471,0.692474140852854,89853.0271525169,0.597276078900898,0.00000664725605612684,1.87167024133672
133317.50511429,0.493088552754291,107126.366301728,0.396217922592096,0.00000369860321292074,1.172507503665
91788.3593425447,0.362867583683141,68163.0624215609,0.269469526795327,0.00000395330721980722,0.813645353787384
79801.8591092241,0.437341558624095,61563.0325701756,0.337386533577066,0.00000548034298330706,1.01242406963304
110422.155279131,0.499012324463859,89301.4365757465,0.403565003155186,0.00000451913226292701,1.19018610239197
81668.5607879975,0.592030964939342,73084.4594435524,0.529803177978809,0.00000724919062154394,1.48859496685662
110781.403262314,0.45105703630105,77749.0122287746,0.316562509577591,0.00000407159525893543,1.05081777042947
162078.664550034,0.437516466920254,136622.157055888,0.368798963293924,0.0000026994081431686,1.01290988677722
103559.751356267,0.447538854447796,79282.3436713567,0.342622773808623,0.00000432155203722121,1.04091102730332
154757.965647565,0.64627578772936,126257.111074368,0.527255017695461,0.00000417604215088445,1.68551351858612
94941.5492408552,0.535445186754216,85820.1271575694,0.484002782560254,0.00000563973509001687,1.30212090960964
136443.232766153,0.556002954937974,111850.446679171,0.4557879317572,0.0000040749764108191,1.36794032677574
139708.474066516,0.425923891606553,120265.24118602,0.366648049756542,0.00000304866182565109,0.980917190038859
88657.5786853177,0.57190027416116,78054.6541600973,0.503504367879908,0.00000645066425952224,1.42029938040643
95288.5963210909,0.523225064940226,86937.83877862,0.47737145993238,0.00000549095154237692,1.26393579863907
166732.911075218,0.403283682283073,140646.945646305,0.340188495338636,0.00000241874072540568,0.919597140509901
88328.1035462175,0.567184415988219,78338.4969967197,0.50303779753666,0.00000642133582876531,1.4046279606654
413985.737096049,0.350244865949597,332056.244496454,0.28092995584146,0.000000846031238676073,0.781404569863202
76858.3767945987,0.52890222785713,69427.2694019886,0.477764935875272,0.00000688151701759982,1.28159185019801
72764.6597497226,0.591212094483055,64998.9085518534,0.528115447749349,0.00000812498947313924,1.48577092034372
111902.484982826,0.487573390880037,93043.6170639521,0.405402899485002,0.00000435712746642636,1.1561711708211
91312.3684460677,0.51021392662662,81197.5164741081,0.453696519076201,0.00000558756645248963,1.22400049478733
126748.287451335,0.518244397298594,116615.330255585,0.476813081733246,0.00000408876843797652,1.24856273915994
91073.0764181273,0.639203047239874,80177.0761391079,0.562728672430136,0.0000070185731324724,1.658642983856
118965.832354889,0.532025507328918,102593.706007218,0.458807940118622,0.00000447208662182789,1.29136699471831
80517.150726942,0.482276002052747,72537.3642990636,0.434479235017072,0.00000598973010965441,1.1405890032714
131098.00404827,0.463266477396586,112428.629474672,0.397293730849477,0.00000353374165197826,1.08552001854765
126422.929086422,0.340020237710301,101732.661999547,0.273614637518338,0.00000268954563992,0.755566345339518
110974.850617529,0.572960046952004,98500.5613103367,0.508555640481798,0.00000516297200459131,1.42383775022549
82296.7173418592,0.534915161953158,71904.8745719158,0.467369888729378,0.00000649983595009178,1.30045060457688
123896.589599977,0.485985601893314,111082.805239753,0.435723405613815,0.00000392250992107539,1.1514896039319
76300.8224055042,0.634168750014735,65105.7059002148,0.541121351355025,0.00000831142745283159,1.63975186753297
68568.1442595219,0.539497317409063,58811.9060787333,0.4627347860123,0.00000786804606184371,1.31493391532532
116032.658608981,0.455376471747038,105596.165089093,0.414417886005129,0.00000392455432122445,1.06303696860789
83190.8601562728,0.584082617128008,73310.690808135,0.514713997069412,0.00000702099504718207,1.46135125443765
67181.5204488316,0.711628192692509,62851.0456068029,0.665757126292927,0.0000105926181476425,1.95513282656411
89883.7070515281,0.526751499447698,81901.5672902961,0.479973231995738,0.00000586036687545302,1.27488615675049
109975.199422226,0.467442440960042,99799.4756633016,0.424191188155807,0.00000425043503822527,1.09750673610631
77192.2577784914,0.624315492440501,70128.3917702921,0.567184361516754,0.00000808779935200261,1.60332105589338
152699.092824221,0.536822286400952,131156.927743885,0.46108958819976,0.00000351555648741747,1.30646675427351
81637.7802204669,0.496637178153766,71973.7469161728,0.437846772328579,0.00000608342334655073,1.18308123126169
93263.8771141338,0.433993695035881,81515.3214530419,0.379323020381725,0.00000465339538163067,1.0031437563643
114179.35939066,0.426287434443326,100238.600868493,0.374239759484182,0.00000373348945657333,0.981914199396397
94519.1805243732,0.561398993748575,84343.3460820818,0.500959375199604,0.00000593952455611705,1.38556414251466
123948.17374776,0.560930355222007,112357.246278605,0.508475342243301,0.00000452552335594329,1.38402758957041
86742.7453838922,0.539181101748413,75168.0106939446,0.467234125952897,0.0000062158639245529,1.31393126035913
95585.3498571198,0.602681526329734,83926.3386631137,0.529169521902251,0.00000630516629620143,1.5256986455349
96661.1578223091,0.542372219563545,85063.4706530264,0.477296821404433,0.00000561106686266453,1.32407135132706
92944.8150885223,0.483827983957538,78986.9748663337,0.411169883678668,0.0000052055403359158,1.14514318858831
88894.7430085572,0.44601060228647,76187.1109111676,0.382252741544963,0.0000050172888428682,1.03662033240566
92996.143717308,0.579957726962137,71860.6943902962,0.448149388895148,0.00000623636318431769,1.44735764964159
93512.1627160636,0.526437876621342,84304.123370734,0.474600120547624,0.00000562961930652589,1.27391005120605
111863.115516429,0.498895991066274,83051.1534670527,0.370398118511702,0.00000445987927980607,1.18983758784787
163692.23650384,0.422926071450472,121462.157035841,0.313817649524652,0.00000258366603379233,0.972710966396159
131814.86726794,0.552476135393805,111417.968361513,0.466986538390039,0.00000419130365826478,1.35650154935403
95125.2494725816,0.388881555351235,81700.6264468118,0.334000350716181,0.0000040881002416012,0.88134604018669
954852.525761607,0.331009544198811,640137.960279902,0.221910471763792,0.000000346660385000073,0.73299502952042
62873.4278208351,0.588053966052206,55412.3567565768,0.518270711306859,0.00000935298084475259,1.47491688982778
74178.8102912801,0.478285916071482,63372.5156702864,0.408609703931587,0.00000644774315189719,1.12892148916862
128454.043235719,0.433091336592872,92917.278134985,0.313276773283087,0.00000337156640369917,1.00064841228862
89252.9427066405,0.451171421004677,80709.1022581281,0.407982518554004,0.00000505497530190799,1.05114054950222
60380.5129225549,0.417968014364324,43547.4750875555,0.301445794544192,0.00000692223358387857,0.959197888988265
364651.62947048,0.46209305498611,300866.116124023,0.381262913711483,0.00000126721785298787,1.08216275342477
93918.115163414,0.470254169087084,79289.4405372713,0.397007434746297,0.00000500706565787505,1.10561212086605
94423.0357553699,0.528720799049598,82730.9099139619,0.463250862947633,0.00000559948951884371,1.28102537630777
215788.386682074,0.462606339461134,183253.865484323,0.392858954122984,0.0000021437962745544,1.08363071887246
70936.6820264783,0.67048290174865,62396.9761769539,0.589766880157285,0.00000945185033461786,1.78060993662817
79454.0904956777,0.326761325362649,63834.4101717748,0.262524136156424,0.00000411258027527764,0.722416694722007
112734.275964568,0.661012895810899,100441.26169723,0.588933300766958,0.00000586345980541581,1.74280610887627
60856.0419275805,0.512204156468807,54679.8761393663,0.460221515344557,0.00000841665248420751,1.23006247055169
77498.0410698073,0.530122204611175,65951.1997777797,0.451136505391872,0.00000684045941411166,1.28540483250863
94123.7790414409,0.576561066687168,85263.9226874582,0.522289465162347,0.00000612556223898872,1.43590703722148
101795.64397691,0.402888216781534,90120.1265845708,0.356678691516696,0.00000395781392053395,0.918539158326614
65014.1619328146,0.498305449612922,59064.0720600612,0.4527005825942,0.00000766456776183424,1.18806925945789
215358.206885808,0.482300651599067,177150.390033545,0.396733190620924,0.00000223952761574953,1.14066126531634
115728.218165558,0.638337827457898,102897.355440161,0.567564897861564,0.00000551583561534413,1.65538255536166
81266.9814232306,0.642610510668639,69571.680672599,0.55013109213768,0.00000790739977558642,1.67153959605582
99544.3520648923,0.429446830775081,85871.1063758963,0.370458732447608,0.00000431412553165374,0.990595747208021
123290.653203586,0.507662430926086,110475.709612078,0.454895532164479,0.0000041176067912285,1.216253112682
67202.548454189,0.629459493153672,60693.138932362,0.568488447968799,0.00000936660152974355,1.62225200315627
157751.233659921,0.765906256984808,136423.151257347,0.662355169727802,0.00000485515224962324,2.21793988965644
91218.8039283667,0.390216528606124,60401.3570138843,0.258385407854789,0.00000427780799354218,0.884867878363939
75707.2855137212,0.54043095017581,69877.1564106439,0.498812997696815,0.00000713842725318506,1.31789702699965
118794.18800981,0.647121967116852,108537.927885578,0.591251799240398,0.00000544742110669093,1.68875476478183
80607.6292381407,0.490255173461115,68820.6079138569,0.418566572288457,0.00000608199469572222,1.1641001920566
70429.5533252646,0.52050117206347,62525.2853657738,0.462085627125705,0.0000073903801385711,1.25551500107019
97349.8615895358,0.381187012588718,77574.1947174496,0.303752620245108,0.00000391564000569357,0.861139185032588
101834.155515142,0.484240053137218,90892.9537575237,0.432212635678974,0.00000475518307867949,1.14635389414402
73590.8755941001,0.524880643389675,65497.8242189903,0.467157644737192,0.00000713241470701778,1.2690698728276
63947.0918301266,0.616821919194752,58616.0574280707,0.565399739122753,0.00000964581658902205,1.57607735412003
182171.208337514,0.361526973487614,136725.659901419,0.271338234363996,0.0000019845450704691,0.810202822975823
81009.1816154951,0.541182569491846,70173.2006795614,0.468792700974132,0.00000668050903242714,1.32028547242309
161072.525965787,0.543804682780425,138378.302886278,0.467185627428166,0.00000337614797756343,1.32863891671819
154254.864821262,0.462645721011443,111342.069933044,0.333940406241107,0.00000299922936983231,1.08374338560691
118333.335402506,0.449743878072678,100339.085055521,0.381353986868,0.00000380065242429693,1.04711531099033
124715.243420985,0.546678836106039,106200.03914662,0.465518987114617,0.00000438341634198384,1.33783326973806
135806.811041253,0.533575412634587,93400.0319714526,0.366962159093134,0.0000039289296946418,1.29623434063416
87703.0690040549,0.663199810624086,74623.5792971734,0.564294319685537,0.0000075618768893187,1.75146524495818
149037.525746303,0.432031530080842,126076.745734057,0.365472582118795,0.00000289881040306762,0.997720902588311
67368.8153791079,0.557940568883935,61817.0283798292,0.511961324937476,0.00000828188184316747,1.37425151528864
175899.562453769,0.411564760302501,138913.6940008,0.325026284185331,0.00000233977137044142,0.941853161634385
130859.585920135,0.543374177299624,101982.982125542,0.423468549295646,0.00000415234522926927,1.32726516946988
115578.776570187,0.709209468516598,77965.4080805224,0.478407950562523,0.00000613615656405498,1.94436156260536
108828.098071279,0.551328819041126,98871.4761918264,0.500888053469332,0.00000506605213921889,1.35279381496479
127931.111163097,0.396266431068355,92315.3507386625,0.285946664868691,0.00000309749854797371,0.900888720474094
95589.9098189098,0.505679533947068,86910.4424645425,0.4597643425322,0.00000529009322118885,1.21025078936067
97685.0565503019,0.652391882792857,90612.2001142534,0.605155649432423,0.00000667852285530402,1.70907141650698
99420.2042120436,0.402570544551353,77907.462749278,0.315461529697721,0.00000404918243471669,0.91768961289292
81937.7908032752,0.545813629491387,72880.8841268749,0.485482699690273,0.00000666131737432162,1.3350612869392
75744.7276650476,0.555896893269844,66205.2860430213,0.485886133119465,0.00000733908366174459,1.36759541441398
125316.711508753,0.431282062768431,103339.053711042,0.35564514670434,0.00000344153670788198,0.995652747172826
322224.846611407,0.878894629799452,272194.472493199,0.742432691492196,0.00000272758180829975,2.98998891403195
394330.21303504,0.347254604613364,197561.17665462,0.173976089121163,0.000000880618814218293,0.773822730217112
776694.540438217,0.36867687482274,604205.892622244,0.286800960536908,0.000000474674219564785,0.828614338059492
124498.090385302,0.541437564458834,104623.468048537,0.455003571140109,0.0000043489628056396,1.32109638753394
85618.3455381574,0.5892455761543,75041.5845532575,0.516453821288912,0.00000688223502160167,1.47900532811102
134911.038468583,0.492201044930116,116436.680180947,0.424800344759052,0.00000364833782703953,1.16987071240298
70412.0006904052,0.566170889652545,59056.1093880144,0.47486010429734,0.0000080408294623234,1.4012754670359
74156.9905410542,0.535657216457835,66968.719420635,0.483734272020434,0.00000722328687490748,1.30278945832684
60506.3086303671,0.58261379674614,55497.8197614391,0.534387177374711,0.00000962897605116395,1.45635713564714
131057.937747823,0.327051605311827,107086.65567025,0.26723190709608,0.00000249547345954068,0.723138237101633
89826.3594941561,0.606532158493348,73789.9545494358,0.498249964264745,0.00000675227363002291,1.53928809721011
232909.203725708,0.514407861552822,181403.653087053,0.400651686449782,0.00000220861972530132,1.23679409027991
142629.278704878,0.514813388643097,124266.3228163,0.448533199664062,0.00000360945097190265,1.23803508500675
71095.8997655751,0.568173999460209,65942.5128824449,0.526989902405268,0.00000799165635899753,1.40790654786275
94256.5664411008,0.437594494240503,74838.4096796909,0.34744397414489,0.00000464258895441463,1.01312664301682
76780.785454374,0.495739983029544,66728.4584259099,0.430836499677456,0.00000645656305931034,1.180403220287
106002.216158289,0.628499646752981,94452.3426664823,0.560019084056041,0.00000592911798951887,1.61870511071095
76292.8755243203,0.561813263597001,70668.83225461,0.520398359751104,0.00000736390206472042,1.38692338423963
62197.4366356797,0.545623355217562,48357.7213909206,0.42421526711045,0.0000087724411926096,1.33445216603965
85329.5389358579,0.705056185622365,75636.1235718309,0.624961970331321,0.00000826274458311974,1.92602658614127
83581.0961169588,0.539210676335155,74060.9849806703,0.477793133337147,0.00000645134727092611,1.31402501533413
84013.1337174537,0.360140202177314,63518.0369554546,0.272283602085077,0.00000428671311545775,0.806646394706227
113279.278700152,0.515521392961538,96888.4081071181,0.440928364678409,0.00000455088873161097,1.24020339630708
240173.616958444,0.328402531599432,169291.720770574,0.231481835448646,0.00000136735473179077,0.726498654890101
74511.0953875028,0.617642308195152,65254.4696327597,0.540911672743815,0.00000828926624931546,1.57904105070659
81156.5371658233,0.510776414177027,70225.4450954424,0.441979195792266,0.0000062937186826168,1.22571207746058
86129.2191446083,0.595853978128454,78809.5036425133,0.545215163054919,0.00000691813979095798,1.50183300417714
124152.608034437,0.488250586803658,104788.515616655,0.412098102892245,0.000003932664762614,1.15817078790584
101521.562780752,0.539774666464256,89960.5286340232,0.478306411055212,0.0000053168474920935,1.31581372039081
66968.6917889468,0.574873701720224,58348.714638339,0.500877957724945,0.000008584215793433,1.43024268350192
79313.6694959383,0.613304940268992,73323.4719724278,0.566984832301421,0.00000773265118316584,1.56342379617589
96746.8785937562,0.559942307273265,85517.6730235581,0.494950987995412,0.0000057877041142018,1.38079174810506
75100.4030613368,0.676055174546826,70709.5443220765,0.636528585469046,0.00000900201792518571,1.80323724404912
107063.619911793,0.40587534247766,90396.3907666616,0.342690319002767,0.00000379097346803753,0.926541462966203
87491.5719488488,0.545243794821014,77073.0269662485,0.48031586089216,0.00000623195792092736,1.33323761124461
102063.414573601,0.415412512693448,85426.68440883,0.347698671160482,0.00000407014123943387,0.95226134308219
106736.733219784,0.469127363788177,88209.4234834017,0.387696466359278,0.00000439518195504622,1.10236050677345
125801.555973103,0.392385924065183,106724.095970039,0.332881677760636,0.00000311908641375689,0.890601266144374
77222.3642471495,0.575494911642103,69157.9987704153,0.515395724797353,0.00000745243838689316,1.43232619823585
96898.5131084064,0.575630967079061,82462.4246477805,0.489872586533715,0.00000594055521197799,1.43278280871086
110457.445482073,0.474996754034903,90493.2222001634,0.389145218954146,0.0000043002692300357,1.11934758765387
93876.7956868163,0.568091794924684,84520.1896913932,0.511470655957864,0.00000605146128783414,1.40763399649312
87958.0568045795,0.671094472821081,78647.1283133838,0.600054787836267,0.00000762971008229619,1.78307919370557
122358.058654991,0.474325666011204,105333.023670214,0.408327470659081,0.00000387653801658168,1.11739906090346
