"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"log.qS.weir[32]",10.2597075108508,0.074244561922354,10.1169432413516,10.2094089593491,10.2596322426611,10.3109219627003,10.4052091760304,1.00308042338966,780
"log.qS.weir[33]",10.9362182553522,0.0900185505000247,10.7560008811424,10.8762004616006,10.9382704032707,10.9979908873356,11.108674555638,1.00742934204704,290
"log.qS.weir[34]",11.638527105236,0.0762406000693294,11.4907086555121,11.5877415438617,11.6386892079128,11.6913705460743,11.7881154744639,1.00322983020488,730
"log.qS.weir[35]",10.6555450362524,0.0716964450798194,10.5164812333591,10.6076847534286,10.6540893417202,10.7030971431597,10.797691841253,1.00351768182345,740
"log.qS.weir[36]",10.7774218134504,0.0694155907285494,10.6398646991068,10.7316012781529,10.7781520833806,10.8231798345559,10.9156175396725,1.00282473725944,910
"log.qS.weir[37]",11.3370992857766,0.085971905894797,11.1633621383482,11.2803919713614,11.3366607297122,11.3942322087291,11.5072341154445,1.00124061942546,2700
"log.qS.weir[38]",11.4423878457666,0.0869683631048759,11.2779884278282,11.3834902116294,11.440204109225,11.5019607109441,11.6146011025783,1.00215158493583,1500
"log.qS.weir[39]",10.9542064218449,0.0751074447959909,10.8083116858352,10.9041092441526,10.9553194852065,11.0024229780179,11.1009118646093,1.00675593938572,370
"log.qS.weir[40]",11.1407863931204,0.0983939655363631,10.9386967149172,11.0762140443305,11.1417247214056,11.2073876921961,11.3272731002189,1.00119085624037,2900
"log.qS.weir[41]",10.8713284896745,0.0832939968435061,10.7089812494657,10.8150548609912,10.8682278003578,10.9272768135485,11.0393285095238,1.00342347998882,690
"log.resid[7]",0.177788242571534,0.220010039339214,-0.243674222449818,0.049724438045593,0.174853903865424,0.306268577730396,0.617144297086406,1.00270282507611,1400
"log.resid[8]",0.511394109746962,0.231605403908294,0.0784997722470456,0.372897813495318,0.506248957475099,0.651149177628838,0.973482282876554,1.00070029411073,3000
"log.resid[9]",0.386316966075561,0.221268318776788,-0.0681445952690416,0.260173963483338,0.388572259456728,0.520141401933142,0.829626437774838,1.00110035033092,3000
"log.resid[10]",0.593416651045561,0.2108046152846,0.17700437425318,0.47053206482477,0.592293021190933,0.717721744694076,1.01154682313817,1.00225466162057,3000
"log.resid[11]",0.065050306425856,0.230475647181932,-0.392271440043401,-0.0740615467182963,0.0700143857509001,0.207161515139066,0.502570042187323,1.00244319483788,1000
"log.resid[12]",-0.362818071065049,0.222831120891091,-0.815789298538854,-0.495349558279242,-0.362684759226728,-0.229415811283339,0.0727364843879824,1.00309160478445,1200
"log.resid[13]",-0.211189181632777,0.227886109668419,-0.670427954339691,-0.344761096141032,-0.201977114169671,-0.0731385960199997,0.215019235211633,1.00202806497761,1300
"log.resid[14]",-0.273671445238901,0.263977221851478,-0.796041548698238,-0.433895016075537,-0.269230880923065,-0.113760488245044,0.242633398229136,1.0024322350952,1000
"log.resid[15]",0.613125851118259,0.244303523301678,0.116659334521656,0.464865050781996,0.611763659164986,0.771130570957249,1.09322892539552,1.00196191974597,1400
"log.resid[16]",0.0990998956831924,0.226431343863968,-0.33734827398591,-0.0410228797077745,0.102805865560079,0.238784313473777,0.567471705026589,1.00194665492098,1700
"log.resid[17]",0.804845284147243,0.255828814599689,0.300884122369242,0.645425297933515,0.804651279646733,0.962494980663987,1.31231098143754,1.00060630238274,3000
"log.resid[18]",0.905685361420306,0.231918428781493,0.455114946119548,0.761491681685404,0.905718704318905,1.04483478003082,1.38035520658867,1.00124873940194,2900
"log.resid[19]",0.954624931585524,0.25749163116431,0.455173294786206,0.791325685677148,0.95539554422276,1.12157121102479,1.45445649650305,1.0006418713578,3000
"log.resid[20]",0.117202997231212,0.26118592276945,-0.408843955095936,-0.041620198605361,0.118066059890663,0.275864712807626,0.615868698734796,1.00200907977436,1300
"log.resid[21]",0.0448644776111073,0.290390117645932,-0.514079572310627,-0.144646640389269,0.0384276408762716,0.232527407456268,0.61833106534439,1.00201454938712,1400
"log.resid[22]",0.588714286461748,0.315747148952009,-0.100436721159201,0.403254630810617,0.612324525098042,0.796457898277355,1.14498262277535,1.00587306848331,460
"log.resid[23]",0.0515660409344966,0.363161629333581,-0.783766160221219,-0.155457591043592,0.0746161712794882,0.283732499296946,0.718488713560502,1.00086131553668,3000
"log.resid[24]",0.592391856248004,0.396362270396094,-0.202676770063234,0.336250546774129,0.586407905509659,0.853928123903231,1.37951040602687,1.00196155532584,1400
"log.resid[25]",0.383738927894053,0.219502607189641,-0.0505677039027443,0.257846648229156,0.387224402767862,0.510277758598669,0.812965993232263,1.00213673997839,1800
"log.resid[26]",-1.18230157560107,0.249532265552351,-1.67298000983829,-1.34338258704443,-1.17226856733571,-1.02563867222548,-0.707604748696627,1.00064090264015,3000
"log.resid[27]",-0.167682638189007,0.237656180489173,-0.634924167075304,-0.307808926810386,-0.163348409178852,-0.025271228877382,0.291483927316625,1.00300576125596,930
"log.resid[28]",-0.289462815213337,0.232000138119606,-0.749861906252614,-0.426460432242477,-0.288144670565603,-0.147334776222001,0.156334055741729,1.00207540745251,1300
"log.resid[29]",-0.869013926818295,0.232671378115751,-1.33536960433592,-1.01534658274864,-0.864876970362056,-0.725424328882015,-0.427509424188769,1.00154386677552,3000
"log.resid[30]",-0.403331729713264,0.232226046909719,-0.862890392778414,-0.542614701949927,-0.403090057810669,-0.266584033839216,0.0476234232768731,1.00323151957111,740
"log.resid[31]",-0.852860918781301,0.236243163414987,-1.32630308520214,-0.994906203232838,-0.849156059961024,-0.716849474952724,-0.375367384212357,1.00058543955893,3000
"log.resid[32]",-0.768693120860923,0.233635003310111,-1.21833068987986,-0.908644420891866,-0.769893003532322,-0.624372657691096,-0.309527680246855,1.00072207356774,3000
"log.resid[33]",-1.25414650197418,0.230230452396368,-1.71124118811319,-1.39133074466117,-1.25317205304824,-1.11394333378966,-0.797524572121818,1.00093262710596,3000
"log.resid[34]",0.0778746248228335,0.226001490381302,-0.360238595022017,-0.0576276440070402,0.0798797360196399,0.217453616029768,0.509241781954179,1.00073287964863,3000
"log.resid[35]",0.400575788193125,0.216582628682433,-0.026728710932636,0.274788862274734,0.401023824881162,0.530032653821901,0.82711823104683,1.00139765922407,2500
"log.resid[36]",-0.648078901721441,0.246820654799937,-1.11897837510589,-0.803028619948916,-0.646059036386383,-0.49271091067449,-0.140945252096174,1.00096360426726,3000
"log.resid[37]",-0.315798864168846,0.256965545573343,-0.815084091641241,-0.475473787164807,-0.316869933062901,-0.156712948804211,0.20151235289213,1.00077676312532,3000
"log.resid[38]",0.847147135288686,0.24643439690403,0.367295333759945,0.692455425581987,0.847376779662186,1.00026328343468,1.33989993741235,1.00075800344546,3000
"log.resid[39]",0.0541239314960486,0.226862455447939,-0.386932587646437,-0.0813966487302973,0.0539401362132583,0.189500947545006,0.517756413346437,1.00219504350728,3000
"log.resid[40]",-0.00853625024643147,0.229030461318044,-0.457618126175803,-0.150470326506556,-0.00417472155242482,0.136524774600598,0.425278392765308,1.00244215693371,1100
"log.resid[41]",-0.398932252226263,0.244317042386547,-0.891192520070589,-0.548723737727357,-0.400622419315764,-0.243940090364481,0.0923997381664766,1.00077086755259,3000
"log.resid[42]",-0.158791655010602,0.269481803580673,-0.698283290636906,-0.327373028974673,-0.157583755562541,0.00455819462972151,0.37107294680919,1.00073228044628,3000
"log.resid[43]",-0.19461467571957,0.517593958161514,-1.20575136759664,-0.544892648767918,-0.200461473215734,0.154984319491844,0.813071304935662,1.000580957853,3000
"log.resid.0",0.086852064286293,0.597292308321494,-1.11407579553681,-0.306351746127534,0.0855591483792864,0.480002083073679,1.25759764707928,1.00084233052953,3000
"mean.log.RO",12.0046688902214,0.142126196992429,11.7033728418575,11.9249201464536,12.0078365458176,12.0873345257058,12.2711144567194,1.00259581283107,960
"mu.hbelow[1]",0.383922472005182,0.0302041408453576,0.324583454577166,0.363948877539739,0.383316726475432,0.404286103691596,0.444473325889272,1.00171776190006,1600
"mu.hbelow[2]",0.372200944882275,0.0374145097713933,0.300919232613784,0.34709023254317,0.371751769731687,0.396128559213012,0.4505302752493,1.00263416431517,940
"mu.hbelow[3]",0.491839290210239,0.030872215169607,0.430431788570205,0.471324003854621,0.491916271172809,0.513043998977855,0.551699780143333,1.00524343623431,440
"mu.hbelow[4]",0.507816210278633,0.0308533264048277,0.44916613597552,0.487436486960808,0.507195975888181,0.528540624055588,0.569887627557828,1.00345145626664,790
"mu.hbelow[5]",0.187294532417539,0.0230528394883531,0.145361752074559,0.170868576647948,0.186392451218027,0.201904552050624,0.235949602850356,1.00232337427772,1100
"mu.hbelow[6]",0.299624926236588,0.0265482904325625,0.252316495798821,0.279838331437685,0.298463229921864,0.317561733444374,0.35488275629576,1.00833826591122,260
"mu.hbelow[7]",0.527059073745437,0.0536000384809408,0.416131684526024,0.492602258016346,0.528299991173092,0.563474223236072,0.628757265073095,1.00109435508011,3000
"mu.hbelow[8]",0.409720008715375,0.036677134752028,0.341259005615309,0.383630187887778,0.409736206868302,0.433626289764274,0.481948155937127,1.00137197195734,2300
"mu.hbelow[9]",0.373832739907645,0.0357099862893956,0.303659348844985,0.349874583949144,0.372957980601113,0.39766470854515,0.445576426431204,1.00232299768003,1100
"mu.hbelow[10]",0.626066512831947,0.0363259681097113,0.553257887571975,0.602474104392557,0.627454980687386,0.650512106416773,0.695310173423604,1.0020714922146,1300
"mu.hbelow[11]",0.831139687706533,0.0173379242589029,0.795152984495525,0.819797433398129,0.831558582233777,0.843082919747832,0.862479855775118,1.00148177704938,2000
"mu.hbelow[12]",0.511201743706904,0.0380287749410613,0.439732003313033,0.485613707781057,0.510245941201883,0.537988695777882,0.587014809322144,1.00170714618292,1700
"mu.hbelow[13]",0.669811558011268,0.0333688823754864,0.598753362519016,0.647290490134851,0.67105350358126,0.69279951411258,0.73205205074305,1.001036461287,3000
"mu.hbelow[14]",0.442178078286367,0.0302038990523897,0.38503542302105,0.421721160460075,0.441467858802467,0.462367885787848,0.502039354811046,1.0010841568737,3000
"mu.hbelow[15]",0.647335479923211,0.0286721764860398,0.591821829861119,0.627739739879888,0.648029939230087,0.666442767287445,0.703231687876397,1.0024515848977,1000
"mu.hbelow[16]",0.472519548807728,0.0326565796518413,0.408506223897714,0.450134564568439,0.472336650226368,0.494200838281927,0.539046362910431,1.00313869019699,760
"mu.hbelow[17]",0.464315002523281,0.0313934699689349,0.403381740077486,0.442998513949058,0.463741315577727,0.486113449915716,0.52444123520161,1.00243411264138,1000
"mu.hbelow[18]",0.264276331193826,0.0245449004721033,0.217873061685394,0.247689327800996,0.263850940934652,0.280446446613265,0.313646775603422,1.00447109915176,510
"mu.hbelow[19]",0.541254962773008,0.0319629674489786,0.477634733979859,0.519908988611142,0.54157293370136,0.562814003761778,0.604352657364761,1.00062038398229,3000
"mu.hbelow[20]",0.41447595675792,0.0322196875341636,0.354247279810678,0.392957668813423,0.413615755307002,0.435416083875167,0.479857168128004,1.00071759600136,3000
"mu.hbelow[21]",0.379149786752533,0.0333594385794337,0.315821792839654,0.356178803070271,0.378356292971349,0.400970276694785,0.44609858175422,1.0008974448326,3000
"mu.hbelow[22]",0.331345298524062,0.0321263287784424,0.271307205749607,0.308807519882319,0.330085874706024,0.35234483795898,0.396158927920186,1.00301436107945,800
"mu.hbelow[23]",0.460380330228833,0.0344951457429043,0.391942822358428,0.438125167584785,0.460055634499102,0.483328138562642,0.529427800767686,1.00078527084286,3000
"mu.hbelow[24]",0.483585180860489,0.0281906783895339,0.427619415627027,0.464518101085901,0.483886843874075,0.502784656361033,0.539038652879214,1.00064707941873,3000
"mu.hbelow[25]",0.543943785537826,0.0300313228440863,0.483635692126713,0.524494161868681,0.544429720630917,0.564253481294134,0.6028096385364,1.00073834818258,3000
"mu.hbelow[26]",0.473578080991328,0.0303883424345591,0.413330938383507,0.452537431575164,0.473885980089443,0.493932533975178,0.533404872029967,1.00192270881269,1400
"mu.hbelow[27]",0.348068591577871,0.0324043400365107,0.285334098165879,0.325830374973659,0.347025436252517,0.370069384826566,0.412445837190979,1.00125656162619,2600
"mu.hbelow[28]",0.401605340555817,0.0308791883443127,0.343843235920636,0.3807664482668,0.401052189789853,0.422582126295376,0.463279959321401,1.00161195978595,1800
"mu.hbelow[29]",0.396344373606737,0.0287203284198515,0.339818915603556,0.377024678949838,0.396452717344329,0.415876895903173,0.452028984376431,1.00201729384975,1300
"mu.hbelow[30]",0.30236304220225,0.0293090833709767,0.246453079218389,0.282671410170071,0.301370256368704,0.322115597582262,0.363434602490051,1.0043815143162,520
"mu.hbelow[31]",0.234160016756243,0.02956643422527,0.1807138287404,0.213935838884146,0.232215905151842,0.253232706465175,0.297823192367769,1.00307236161929,780
"mu.hbelow[32]",0.271566787099167,0.0258914488053634,0.223386188439413,0.254440207470861,0.270867204507604,0.288714009679687,0.325456279254041,1.00290541167977,830
"mu.hbelow[33]",0.228236111327951,0.0222520765439798,0.186807369580974,0.213068149205855,0.227678835283862,0.243040552188767,0.273196079077834,1.00066502796916,3000
"mu.hbelow[34]",0.351548443821932,0.0248471916279847,0.304091294073463,0.3346158138673,0.351498211746214,0.368036456324387,0.402517162206208,1.0008175575447,3000
"mu.hbelow[35]",0.459549896292336,0.0269402965781467,0.407186590379565,0.441177255738349,0.459130455374706,0.478121469723169,0.51139494204342,1.00126183529629,2600
"mu.hbelow[36]",0.195073065229797,0.0171460091561615,0.163690434592672,0.183053865072976,0.194253103151884,0.20645176934333,0.230907154522268,1.00125219151498,2700
"mu.hbelow[37]",0.325093189715397,0.0265794448685282,0.274645721202065,0.306780675997957,0.324706708482242,0.341769346965233,0.379416825338255,1.00068501120165,3000
"mu.hbelow[38]",0.372425160183388,0.0281290835584393,0.319923380592634,0.352568795784223,0.371826639233205,0.390665658303624,0.430749930378149,1.00080312255195,3000
"mu.hbelow[39]",0.515228146910955,0.0269273461864152,0.461796207264174,0.49699524365341,0.515389389082018,0.533515275593158,0.567521836345148,1.00057109265953,3000
"mu.hbelow[40]",0.263911648614694,0.0267063234721133,0.213803872122059,0.245960809029252,0.262769779998867,0.280610633615305,0.319492024235425,1.00280350915326,870
"mu.hbelow[41]",0.335249557131525,0.0267675318965059,0.283120521388381,0.317249225671508,0.334652912195705,0.353287404788176,0.38878898846934,1.00056581902267,3000
"p[1,1]",0.0501791355470521,0.0435530574229689,0.00245732289824253,0.0190943356291036,0.0382778040931072,0.0679017701057032,0.167077349265028,1.00206210692953,3000
"p[2,1]",0.0506840410222211,0.0419402333881446,0.00277517473461909,0.0195002463978902,0.0398730929243759,0.071354650566252,0.15519394929416,1.0008941498253,3000
"p[3,1]",0.0520342553440503,0.0198671599818086,0.0198769852282968,0.0373322293498076,0.0499706875450352,0.0642658152025837,0.0972357107880713,1.00209082689667,2500
"p[4,1]",0.0231674914015596,0.0110328919112235,0.00667090686902988,0.0149349270462871,0.0215761999533656,0.0292092806125045,0.0493276831629777,1.00241863549804,1000
"p[5,1]",0.0439580467938283,0.0153052476950288,0.0189281028233832,0.0329813014273262,0.0423938666704072,0.0530767070417496,0.0787098843131983,1.0014990919687,2000
"p[6,1]",0.0309545812839018,0.0164584560235967,0.00691696549384991,0.0186926924124843,0.0282133537974543,0.0405705805626941,0.0694839520981313,1.00052401441936,3000
"p[7,1]",0.0218001247541005,0.0118731466232684,0.00462601368077234,0.0129947689947834,0.0198571371451621,0.0286988961304999,0.0505131421235314,1.00096906475338,3000
"p[8,1]",0.0124166395646814,0.00811902822682489,0.00185397157872669,0.00640551131836404,0.0107840821117821,0.0165603938548789,0.0326639982568539,1.00290451816275,990
"p[9,1]",0.0333853621144234,0.0157590069858024,0.00929127833909109,0.0220638840784208,0.0310029663832728,0.0425009290431995,0.0702204305784661,1.00051148667617,3000
"p[10,1]",0.0469323126373754,0.0176619281739708,0.0181240521200638,0.0343532901338725,0.0450038379397762,0.0572757907273581,0.0872475371180438,1.00251665064809,1800
"p[11,1]",0.0301845283778916,0.0157512273842177,0.00719624150400583,0.0184438731129363,0.0274619693232578,0.0393146560675785,0.0674131698739251,1.00092803842352,3000
"p[12,1]",0.0362865926950149,0.0190979696393709,0.00886138930081649,0.02201811698597,0.0332738490935845,0.0471586067894937,0.0794270788229217,1.00104399700753,3000
"p[13,1]",0.032578096589051,0.017233962838438,0.00774009401620442,0.0197984765475552,0.0296499577054937,0.0423710898341039,0.0732289039243781,1.00122779836506,2700
"p[14,1]",0.0312130119181588,0.0147299018727784,0.00938640674453811,0.0202631969295722,0.0288741639671471,0.0396790824613419,0.0668997824579981,1.00098567270015,3000
"p[15,1]",0.00912282476630972,0.00503653444716383,0.00214166820526647,0.00538366314209932,0.00830401726420899,0.0116653984699811,0.0213083303075005,1.00234258733082,1100
"p[16,1]",0.0307076714031021,0.0193945487648428,0.0046328662645502,0.0160909189470281,0.0266706932862752,0.0410199817721632,0.0766546379587673,1.00061512686526,3000
"p[17,1]",0.0206367028067776,0.013574081369868,0.00298728646824115,0.0109417514297945,0.0175118331253962,0.0274912531480845,0.0546026780961933,1.00211780530858,1200
"p[18,1]",0.0108839151736204,0.00580158227820404,0.00250310844706584,0.00665692841779538,0.010029832957146,0.0138925264683081,0.0248716769945541,1.00211206267796,1200
"p[19,1]",0.017284120364375,0.0111363919804287,0.00245269874094584,0.00905689784048921,0.0151528909021774,0.0233484971335571,0.0435501122360152,1.00256723511898,970
"p[20,1]",0.0528261272931452,0.0236809807387711,0.0156730517845576,0.0355040857071203,0.0495033696041763,0.0669015118471889,0.107060715459777,1.00187669855703,1500
"p[21,1]",0.0336060071819918,0.0186006851754362,0.00795490007341465,0.0199906351467807,0.0302428187802621,0.0433134516283532,0.0786458397311698,1.00325541690059,730
"p[22,1]",0.0281318461965329,0.0138104750071771,0.00882124097252092,0.0184654889301349,0.0260594052464725,0.0348346164275129,0.0608062848736264,1.00129646502427,2500
"p[23,1]",0.0591454451608816,0.0517408917656214,0.00253844604447021,0.0207497232198212,0.0446154638926607,0.081776975475146,0.197080568833107,1.0014033980998,3000
"p[24,1]",0.0408106123042725,0.0340426502708612,0.00170847626835792,0.0150691137401756,0.0320653499903956,0.0572463304522477,0.128484941243913,1.00150677501782,2000
"p[25,1]",0.0386324809188364,0.0342834849786509,0.00154006366020544,0.0139161262085893,0.0296148512589917,0.0531583250945291,0.126187928176569,1.00068195903901,3000
"p[26,1]",0.0563443428429794,0.0343953809407693,0.00898379651840474,0.0307960733131017,0.0491906545264047,0.0758608437185683,0.139348035113055,1.0029114499839,1200
"p[27,1]",0.0222018609829763,0.011951607265307,0.00524560824455013,0.0134487083384162,0.0201666310412084,0.0284394426348009,0.0512597883519051,1.00089961942501,3000
"p[28,1]",0.0291654375444272,0.0138338633017491,0.00861120336663884,0.0186815212478646,0.0269702576516478,0.037359347670445,0.0608389409196467,1.00054767794091,3000
"p[29,1]",0.0479644103512306,0.0223971127225666,0.0140263950660268,0.0315693024013556,0.0448909129829814,0.0608479452340582,0.100839605941135,1.00074477236067,3000
"p[30,1]",0.0312530185841461,0.0144034839904747,0.00984381498790333,0.0208418810152456,0.0291034834177948,0.0391577840247746,0.0657363986195658,1.00127541935706,2600
"p[31,1]",0.0861912544978114,0.0323015803484419,0.0339246828495082,0.0623006418013042,0.0827955974041702,0.105962322452386,0.158629008360493,1.00123188988792,2700
"p[32,1]",0.0372340718982268,0.0175033123582229,0.0107563741428235,0.0244439434224162,0.0348003179751947,0.0472016084732087,0.0772319031699744,1.00065164433344,3000
"p[33,1]",0.0794441205965002,0.0280069054284766,0.0336440927891595,0.0594321754608287,0.0756769846190909,0.0960910898875684,0.143809216482113,1.00348407814326,670
"p[34,1]",0.0185425847229334,0.00732376846870093,0.00692058613070123,0.0133465583965233,0.01757919892611,0.0228609155094552,0.0358146824406809,1.00164873315145,2300
"p[35,1]",0.0230437530959227,0.00901570156833693,0.00864041400040009,0.016496939674609,0.0218140826050328,0.028375251976758,0.0437566113516261,1.00076744940681,3000
"p[36,1]",0.064991940342975,0.0333758312673869,0.0154385610766635,0.0404362755826083,0.0605225150087672,0.0838732224525717,0.141442538287854,1.00251536342839,990
"p[37,1]",0.0380945801612123,0.0180345027309832,0.0113801267141177,0.0247359553490384,0.0354557455443662,0.0482520848310174,0.0796646169820573,1.00115078166744,3000
"p[38,1]",0.0300138144548533,0.00938772900799404,0.0141081664090334,0.0231437675608421,0.0291236415393375,0.0359139767249888,0.0505372820557513,1.00085417290505,3000
"p[39,1]",0.0601061050501592,0.0213837415386638,0.0252462933714634,0.0440853873346826,0.0579872996097122,0.0733941689741374,0.107359066750992,1.00118470015895,2900
"p[40,1]",0.058998149442835,0.0201711650487148,0.0261109534229542,0.0445604789734931,0.0569025575609621,0.0711339827780937,0.10324172783141,1.00126688973944,2600
"p[41,1]",0.0640096444327115,0.0264264224468541,0.0227380419660675,0.0449373435428252,0.0606578603757481,0.0791715653048095,0.12363587640017,1.00070250921131,3000
"p[42,1]",0.0426793868429709,0.0185788835561309,0.0146101634650972,0.0291047329917533,0.0398728670687176,0.0531800090005122,0.0864402276435326,1.00091550869162,3000
"p[43,1]",0.0337839949673795,0.0209810366626071,0.00751805295043498,0.0187082429093673,0.0289655390090777,0.0441837364839279,0.0875067262821237,1.00144455638479,2100
"p[1,2]",0.596654137292524,0.0837072958398768,0.423030493698025,0.541890726615768,0.601938044694103,0.65515966571513,0.74324661958753,1.00176385304671,2000
"p[2,2]",0.727599570386736,0.045402593829286,0.630204646718859,0.699433483198753,0.729987122598966,0.759250976321663,0.807419963447073,1.00257960738751,3000
"p[3,2]",0.55393032210087,0.0392755755279762,0.478953372405485,0.526788656413788,0.553883223026976,0.58063914824111,0.631082908772006,1.00205954884254,1300
"p[4,2]",0.660093244987545,0.0400552643524383,0.576922455225885,0.634219725913134,0.660487424275005,0.687687875789968,0.735933181142732,1.0007625287041,3000
"p[5,2]",0.685546875475959,0.0329684800765414,0.621768249176761,0.663290037193803,0.685354418605682,0.707249495093053,0.74835617647358,1.00149232090115,2000
"p[6,2]",0.574338075912939,0.03753073621327,0.500572004811634,0.548725404849203,0.574305535401472,0.599767006555672,0.647478723441317,1.00289241041219,840
"p[7,2]",0.450521916760712,0.0398744071080231,0.373502607954868,0.42325081896942,0.450561839043159,0.477328881286882,0.52919416413458,1.00087888493531,3000
"p[8,2]",0.503938917702988,0.045005240958652,0.415146363856455,0.473427922204656,0.504603198045065,0.533005643875324,0.592381379264266,1.00087368619635,3000
"p[9,2]",0.662849771823688,0.0414061908807494,0.582410825525281,0.635745866065469,0.662823210375382,0.691673439808064,0.742478441900285,1.00154645835087,1900
"p[10,2]",0.573106535089393,0.0339183037556291,0.508262979037767,0.549697160648874,0.573091107685113,0.596356805695326,0.640612008655265,1.0017878130124,1600
"p[11,2]",0.409794859386251,0.0395866261873736,0.332099111051583,0.382609251848751,0.40948089312094,0.437536054294572,0.486882889603288,1.00116471536797,3000
"p[12,2]",0.562473200511546,0.0464000007193093,0.467018245975243,0.531791373827637,0.563170652144313,0.594555001853102,0.650425534350918,1.00145056060287,2100
"p[13,2]",0.554123470902367,0.0367926796510556,0.482124588461228,0.529693711375738,0.553779891626614,0.579325060418017,0.625167223468741,1.00104714493776,3000
"p[14,2]",0.362771489418392,0.0439345321318132,0.280187097435289,0.332222137043369,0.361169598225027,0.391685100093905,0.454642569761626,1.00485717050796,460
"p[15,2]",0.645947739142466,0.0296628178427925,0.588658666286448,0.626116549712054,0.64530407405714,0.666511286268479,0.702569631299061,1.00169062755723,1700
"p[16,2]",0.582824235082385,0.0390496971784052,0.501292649750808,0.558029468672858,0.583975272220689,0.609038780249748,0.656685610477662,1.00111509602364,3000
"p[17,2]",0.345721704623018,0.0351475624803801,0.278529404456855,0.321271254413665,0.345668679303907,0.368788613178534,0.415190875267222,1.00335668419262,700
"p[18,2]",0.3502771408784,0.0329805258009556,0.287928320104608,0.328635216753138,0.349165447951199,0.371810026862074,0.414413566101006,1.00167352105536,1700
"p[19,2]",0.597652643409452,0.0408277490061785,0.516047150525302,0.570134069806179,0.598327022752212,0.625200480173246,0.675177881174293,1.00242510906003,1000
"p[20,2]",0.580070443047605,0.0357081175498991,0.509799112125945,0.555944131353064,0.580838948135674,0.60564666390961,0.646531259485381,1.00057406287528,3000
"p[21,2]",0.47883700779018,0.0876158145845338,0.321506204820603,0.414868074066715,0.47624842350064,0.5382434111037,0.659162454927778,1.00864016569707,250
"p[22,2]",0.604437649947936,0.0730532190747039,0.459742107579333,0.557237070168342,0.605561923908146,0.652437829280124,0.748532599665224,1.00163394853754,2900
"p[23,2]",0.540983971751044,0.0830612843490581,0.379017129719473,0.483730735396513,0.540652384394097,0.59632621919595,0.705263950935854,1.00261038088818,3000
"p[24,2]",0.460769695612316,0.0552258152346551,0.342411663120017,0.426509436649634,0.46465941601772,0.499929836246324,0.561015168255436,1.00298718757336,1000
"p[25,2]",0.513904142778344,0.0382909556254101,0.436223126346376,0.489246471288508,0.515568685852169,0.54060329427328,0.585011631408451,1.00347192266327,670
"p[26,2]",0.463054779687791,0.0626563944487084,0.339758697672852,0.420291371736572,0.463760444614823,0.505878473249762,0.581017816616859,1.00593970318662,370
"p[27,2]",0.568985700342754,0.0322418347287826,0.506106589670288,0.547206235807644,0.569596201509787,0.590912681827016,0.633701973504836,1.00168603193401,1700
"p[28,2]",0.433287181322868,0.0356131525720577,0.360199698223599,0.409030527048576,0.433044604609984,0.457046751302047,0.50450384109174,1.00258378175692,960
"p[29,2]",0.486985630999623,0.0482395344360697,0.394983269072215,0.454275582510491,0.485955120118731,0.518708801394733,0.580845659439516,1.00128964059549,2600
"p[30,2]",0.63017119113371,0.0303998174202599,0.569228639372564,0.610208823735247,0.630208012734005,0.650530703768354,0.689808261923043,1.00137484699557,3000
"p[31,2]",0.493592939236081,0.0469164496075632,0.401351585608309,0.462999581179268,0.493750515546122,0.525593237986159,0.584624848275315,1.00131881363841,2400
"p[32,2]",0.617094907380058,0.0394319013114913,0.535961998279991,0.590414490463832,0.618156681692086,0.64391292951025,0.692605842352296,1.00063262196075,3000
"p[33,2]",0.59108118934118,0.0485981899254235,0.495664465893868,0.558825120351688,0.591085924501823,0.623639308141445,0.687249763050972,1.00136821451045,2300
"p[34,2]",0.485120437742063,0.0381494739628251,0.413259578707844,0.458972575279316,0.48350681102007,0.510333650475753,0.560463080643229,1.00100762759122,3000
"p[35,2]",0.671720819903716,0.0255815519378242,0.619262412671034,0.655015905835558,0.672096276644546,0.68888878046961,0.719761880838753,1.00060300298507,3000
"p[36,2]",0.53620192995389,0.0473466178770054,0.446879927552951,0.50460695378961,0.536476813279435,0.56845717950454,0.627581840247974,1.00135524898951,2300
"p[37,2]",0.565507788760162,0.0451049893377861,0.477910946200002,0.535532243390967,0.564812922072983,0.596091040877359,0.654951051148179,1.00140126755859,2200
"p[38,2]",0.564827991397253,0.0331257768698191,0.497444000998763,0.543557113699554,0.565522215003251,0.586277224282293,0.631014681505979,1.00078205953782,3000
"p[39,2]",0.62671473560238,0.0393697242742384,0.54975948675117,0.60006611228763,0.627575055357892,0.654092785501882,0.7015801257211,1.00073953943873,3000
"p[40,2]",0.528159369920385,0.0322884234024359,0.465827509741688,0.505550753120193,0.528553056382067,0.54969301343151,0.591231529280703,1.00156864639563,1900
"p[41,2]",0.473186329038858,0.0466705864578889,0.382207744620203,0.441170881528301,0.473708615634598,0.50406840946317,0.563294692546677,1.00115855731612,3000
"p[42,2]",0.545750574443407,0.0832421905693128,0.376859765679297,0.491840438156832,0.54757265548241,0.602462513474572,0.703840989448692,1.00215919224387,1700
"p[43,2]",0.546795605310466,0.0937381629556596,0.354335248495595,0.486077167081346,0.549112301931988,0.611740639455109,0.717205032952734,1.00101340585039,3000
