"Smsy_lambert.c","Umsy_lambert.c","Smsy_lambert","Umsy_lambert","beta","lnalpha.c","MSY"
73180.7373371847,0.51261769967518,65097.1744420362,0.45599381793704,7.00481736489293e-06,1.23132415260073,54565.3893089437
134416.694570541,0.49737719093743,102729.907005675,0.380127726953823,3.70026351657092e-06,1.18529246370179,62997.6331226155
94018.7036604779,0.515793786982577,82891.4720498508,0.454748944758379,5.48607635396912e-06,1.2410381900325,69132.9417554896
101872.050926799,0.544576998805336,84179.2515156181,0.449996674603076,5.34569583954529e-06,1.33110561775947,68873.0076773023
102351.321602634,0.638862545481174,87880.9850914204,0.548540741397256,6.24185926940421e-06,1.65735917816133,106778.850578824
103757.856241023,0.565247946356906,90149.3491570414,0.491112059582844,5.44776045723104e-06,1.39822734838241,87000.3570889789
156354.824497953,0.387221053420647,130236.199540848,0.322536887119649,2.47655327978522e-06,0.876972070670776,62004.8200286552
71553.0911082576,0.586793645450938,60016.9397804988,0.492187805406272,8.20081475673969e-06,1.4706018084359,58170.3357899804
88669.4268764636,0.547451262798255,71745.869467288,0.442964031955995,6.17407016243578e-06,1.34031107791715,57053.4784800607
67114.7237383432,0.468358360536885,56285.4048519103,0.392786239296324,6.97847408808312e-06,1.10014398718629,36409.1427595986
86960.7288417337,0.388593328820039,72870.6894284157,0.325630478901984,4.46860708271281e-06,0.880586287086749,35186.81784114
71980.5255238534,0.563557325494272,64943.2492997691,0.508460359492055,7.82930273699538e-06,1.39265556770506,67178.8502172879
92762.341886333,0.418741698919294,81313.1527998192,0.367058518095661,4.514134619762e-06,0.961301739672673,47155.5210421469
114735.863171645,0.638885105465687,102319.631085456,0.569747648993125,5.56831218944955e-06,1.6574442093432,135493.435701995
213119.590336877,0.341946596725068,166037.666470178,0.266404486269441,1.60448223546486e-06,0.760415787682883,60296.41459014
96916.0963922457,0.505297758613261,85705.131071623,0.446846419163162,5.21376507539247e-06,1.20909698857204,69233.9926017048
70480.9581537409,0.576743365668569,63224.9268175084,0.517367499564042,8.18296715561829e-06,1.43651994902568,67775.2166879493
470314.09639343,0.261069767253513,276400.234029393,0.153428836856522,5.55096624267714e-07,0.563621537394352,50093.5636131667
95538.7727210404,0.553105352169121,82292.3331448768,0.476417360288026,5.78932862979212e-06,1.35853775149552,74879.2896387707
121126.379680965,0.473147593423041,97345.5386977213,0.380254140234446,3.90623078696207e-06,1.11398242651023,59727.7796049562
74311.7189275555,0.530377490683821,67038.0789444435,0.478464078128511,7.13719852451363e-06,1.28620356934473,61501.6364099328
74191.0491702956,0.60250881065579,68157.5054172855,0.553510133439061,8.12104448439342e-06,1.52509132096099,84494.3474506521
61345.2930312911,0.553803043676879,54946.2021789818,0.496034373650866,9.02763710647522e-06,1.36079786201258,54081.4761113555
1471394.09393359,0.266357584458229,1081511.55643327,0.195779503888798,1.81023959220983e-07,0.57609112581924,263283.262478838
75346.7859094236,0.54397073499255,69385.0012829722,0.500929265791506,7.21956123843785e-06,1.32916902887168,69643.3899389937
75927.9496539308,0.600237312431008,69948.4817235614,0.552967502345908,7.90535389361635e-06,1.51712150144354,86524.4415887985
109999.546083001,0.519585190750114,99209.9037609538,0.468620086223263,4.72352122578813e-06,1.25269055308673,87492.4935047387
173062.820155723,0.574918460730845,144588.059257798,0.480324684376204,3.32202179655648e-06,1.43039273208689,133639.624280029
185942.344363953,0.43531323988255,158839.041796829,0.371861170950267,2.34111945491282e-06,1.00679734833033,94033.4673539356
98153.0821947512,0.400919759048712,74793.3004382235,0.305503518785618,4.08463748752407e-06,0.913279490704545,32900.9823426504
69236.710067847,0.594857343891325,64321.8251992066,0.552630390074107,8.59164658904803e-06,1.49837338048255,79455.990218031
123002.60675537,0.45655708609828,103664.568767932,0.384778783936265,3.71176756445731e-06,1.0663876982551,64835.0961675385
115232.264520701,0.780022691192063,99678.1130321285,0.674734548554323,6.76913444716636e-06,2.29425357092342,206773.471632331
158196.034231704,0.460030979047181,140315.672056817,0.408035234925154,2.90798047676335e-06,1.07627448872253,96718.1521422906
78740.9738901336,0.523089598342168,64704.0295896658,0.42983980483151,6.64316901988067e-06,1.2635162412749,48779.9177955861
63201.4162979738,0.588969083627634,55689.3875603413,0.518965071993962,9.31892223507839e-06,1.4780559286254,60080.5582753637
99937.2013747789,0.504544002566309,86014.2125233547,0.434252255087411,5.04861048363958e-06,1.20682073609371,66022.1204480554
104174.434534471,0.692474140852854,89853.0271525169,0.597276078900898,6.64725605612684e-06,1.87167024133672,133260.183771961
133317.50511429,0.493088552754291,107126.366301728,0.396217922592096,3.69860321292074e-06,1.172507503665,70299.1822697569
91788.3593425447,0.362867583683141,68163.0624215609,0.269469526795327,3.95330721980722e-06,0.813645353787384,25143.1923093949
79801.8591092241,0.437341558624095,61563.0325701756,0.337386533577066,5.48034298330706e-06,1.01242406963304,31346.3870082081
110422.155279131,0.499012324463859,89301.4365757465,0.403565003155186,4.51913226292701e-06,1.19018610239197,60423.909938388
81668.5607879975,0.592030964939342,73084.4594435524,0.529803177978809,7.24919062154394e-06,1.48859496685662,82349.2994010758
110781.403262314,0.45105703630105,77749.0122287746,0.316562509577591,4.07159525893543e-06,1.05081777042947,36012.6899288297
162078.664550034,0.437516466920254,136622.157055888,0.368798963293924,2.6994081431686e-06,1.01290988677722,79825.7717511543
103559.751356267,0.447538854447796,79282.3436713567,0.342622773808623,4.32155203722121e-06,1.04091102730332,41321.6877927268
154757.965647565,0.64627578772936,126257.111074368,0.527255017695461,4.17604215088445e-06,1.68551351858612,140815.234059555
94941.5492408552,0.535445186754216,85820.1271575694,0.484002782560254,5.63973509001687e-06,1.30212090960964,80498.8456140053
136443.232766153,0.556002954937974,111850.446679171,0.4557879317572,4.0749764108191e-06,1.36794032677574,93676.871081943
139708.474066516,0.425923891606553,120265.24118602,0.366648049756542,3.04866182565109e-06,0.980917190038859,69621.6631485931
88657.5786853177,0.57190027416116,78054.6541600973,0.503504367879908,6.45066425952224e-06,1.42029938040643,79156.5056376137
95288.5963210909,0.523225064940226,86937.83877862,0.47737145993238,5.49095154237692e-06,1.26393579863907,79409.4463646131
166732.911075218,0.403283682283073,140646.945646305,0.340188495338636,2.41874072540568e-06,0.919597140509901,72515.3660937567
88328.1035462175,0.567184415988219,78338.4969967197,0.50303779753666,6.42133582876531e-06,1.4046279606654,79296.2217171216
413985.737096049,0.350244865949597,332056.244496454,0.28092995584146,8.46031238676073e-07,0.781404569863202,129729.42881028
76858.3767945987,0.52890222785713,69427.2694019886,0.477764935875272,6.88151701759982e-06,1.28159185019801,63515.2964487926
72764.6597497226,0.591212094483055,64998.9085518534,0.528115447749349,8.12498947313924e-06,1.48577092034372,72744.334455025
111902.484982827,0.487573390880037,93043.6170639521,0.405402899485002,4.35712746642636e-06,1.1561711708211,63438.1703234474
91312.3684460677,0.51021392662662,81197.5164741081,0.453696519076201,5.58756645248963e-06,1.22400049478733,67433.2708252938
126748.287451335,0.518244397298594,116615.330255585,0.476813081733246,4.08876843797652e-06,1.24856273915994,106278.87100219
91073.0764181273,0.639203047239874,80177.0761391079,0.562728672430136,7.0185731324724e-06,1.658642983856,103180.649565644
118965.832354889,0.532025507328918,102593.706007218,0.458807940118622,4.47208662182789e-06,1.29136699471831,86976.1595035675
80517.150726942,0.482276002052747,72537.3642990636,0.434479235017072,5.98973010965441e-06,1.1405890032714,55729.1270317249
131098.00404827,0.463266477396586,112428.629474672,0.397293730849477,3.53374165197826e-06,1.08552001854765,74111.0420524436
126422.929086422,0.340020237710301,101732.661999547,0.273614637518338,2.68954563992e-06,0.755566345339518,38320.6309963116
110974.850617529,0.572960046952004,98500.5613103367,0.508555640481798,5.16297200459131e-06,1.42383775022549,101930.188178586
82296.7173418592,0.534915161953158,71904.8745719158,0.467369888729378,6.49983595009178e-06,1.30045060457688,63094.7678635867
123896.589599977,0.485985601893314,111082.805239753,0.435723405613815,3.92250992107539e-06,1.1514896039319,85775.9805842236
76300.8224055042,0.634168750014735,65105.7059002148,0.541121351355025,8.31142745283159e-06,1.63975186753297,76774.3011396981
68568.1442595219,0.539497317409063,58811.9060787333,0.4627347860123,7.86804606184371e-06,1.31493391532532,50653.4092768216
116032.658608981,0.455376471747038,105596.165089093,0.414417886005129,3.92455432122445e-06,1.06303696860789,74730.6628065039
83190.8601562728,0.584082617128008,73310.690808135,0.514713997069412,7.02099504718207e-06,1.46135125443765,77756.2890046351
67181.5204488316,0.711628192692509,62851.0456068029,0.665757126292927,1.05926181476425e-05,1.95513282656411,125189.001170335
89883.7070515281,0.526751499447698,81901.5672902961,0.479973231995738,5.86036687545302e-06,1.27488615675049,75593.3393750177
109975.199422226,0.467442440960042,99799.4756633016,0.424191188155807,4.25043503822527e-06,1.09750673610631,73521.03213453
77192.2577784914,0.624315492440501,70128.3917702921,0.567184361516754,8.08779935200261e-06,1.60332105589338,91899.9305335164
152699.092824221,0.536822286400952,131156.927743885,0.46108958819976,3.51555648741747e-06,1.30646675427351,112217.34165602
81637.7802204669,0.496637178153766,71973.7469161728,0.437846772328579,6.08342334655073e-06,1.18308123126169,56058.5107910471
93263.8771141338,0.433993695035881,81515.3214530419,0.379323020381725,4.65339538163067e-06,1.0031437563643,49817.6007107137
114179.35939066,0.426287434443326,100238.600868493,0.374239759484182,3.73348945657333e-06,0.981914199396397,59948.3115915663
94519.1805243732,0.561398993748575,84343.3460820818,0.500959375199604,5.93952455611705e-06,1.38556414251466,84667.6359713673
123948.17374776,0.560930355222007,112357.246278605,0.508475342243301,4.52552335594329e-06,1.38402758957041,116231.990304966
86742.7453838922,0.539181101748413,75168.0106939446,0.467234125952897,6.2158639245529e-06,1.31393126035913,65922.1273115891
95585.3498571198,0.602681526329734,83926.3386631137,0.529169521902251,6.30516629620143e-06,1.5256986455349,94325.3730828914
96661.1578223091,0.542372219563545,85063.4706530264,0.477296821404433,5.61106686266453e-06,1.32407135132706,77674.1482028232
92944.8150885223,0.483827983957538,78986.9748663337,0.411169883678668,5.2055403359158e-06,1.14514318858831,55155.238103
88894.7430085572,0.44601060228647,76187.1109111676,0.382252741544963,5.0172888428682e-06,1.03662033240566,47143.4419458516
92996.143717308,0.579957726962137,71860.6943902962,0.448149388895148,6.23636318431769e-06,1.44735764964159,58356.9640561172
93512.1627160636,0.526437876621342,84304.123370734,0.474600120547624,5.62961930652589e-06,1.27391005120605,76152.9430804502
111863.115516429,0.498895991066274,83051.1534670527,0.370398118511702,4.45987927980607e-06,1.18983758784787,48859.4330622163
163692.23650384,0.422926071450472,121462.157035841,0.313817649524652,2.58366603379233e-06,0.972710966396159,55549.328251851
131814.86726794,0.552476135393805,111417.968361513,0.466986538390039,4.19130365826478e-06,1.35650154935403,97616.0924762309
95125.2494725816,0.388881555351235,81700.6264468118,0.334000350716181,4.0881002416012e-06,0.88134604018669,40973.0514367551
954852.525761606,0.331009544198811,640137.960279902,0.221910471763792,3.46660385000073e-07,0.73299502952042,182566.801896993
62873.4278208351,0.588053966052206,55412.3567565768,0.518270711306859,9.35298084475259e-06,1.47491688982778,59615.6435273632
74178.8102912801,0.478285916071482,63372.5156702864,0.408609703931587,6.44774315189719e-06,1.12892148916862,43786.0158301279
128454.043235719,0.433091336592872,92917.278134985,0.313276773283087,3.37156640369917e-06,1.00064841228862,42388.0013721667
89252.9427066405,0.451171421004677,80709.1022581281,0.407982518554004,5.05497530190799e-06,1.05114054950222,55619.8150248497
60380.5129225549,0.417968014364324,43547.4750875555,0.301445794544192,6.92223358387857e-06,0.959197888988265,18791.9607750354
364651.62947048,0.46209305498611,300866.116124023,0.381262913711483,1.26721785298787e-06,1.08216275342477,185392.300885959
93918.115163414,0.470254169087084,79289.4405372713,0.397007434746297,5.00706565787505e-06,1.10561212086605,52203.7902356672
94423.0357553699,0.528720799049598,82730.9099139619,0.463250862947633,5.59948951884371e-06,1.28102537630777,71402.379183232
215788.386682074,0.462606339461134,183253.865484323,0.392858954122984,2.1437962745544e-06,1.08363071887246,118576.931047663
70936.6820264783,0.67048290174865,62396.9761769539,0.589766880157285,9.45185033461786e-06,1.78060993662817,89704.2881014571
79454.0904956777,0.326761325362649,63834.4101717748,0.262524136156424,4.11258027527764e-06,0.722416694722007,22723.5550463445
112734.275964568,0.661012895810899,100441.26169723,0.588933300766958,5.86345980541581e-06,1.74280610887627,143901.716910939
60856.0419275805,0.512204156468807,54679.8761393663,0.460221515344557,8.41665248420751e-06,1.23006247055169,46620.7086260122
77498.0410698073,0.530122204611175,65951.1997777797,0.451136505391872,6.84045941411166e-06,1.28540483250863,54208.367082951
94123.7790414409,0.576561066687168,85263.9226874582,0.522289465162347,6.12556223898872e-06,1.43590703722148,93220.5704720544
101795.64397691,0.402888216781534,90120.1265845708,0.356678691516696,3.95781392053395e-06,0.918539158326614,49965.5901423293
65014.1619328146,0.498305449612922,59064.0720600612,0.4527005825942,7.66456776183424e-06,1.18806925945789,48855.0489578726
215358.206885808,0.482300651599067,177150.390033545,0.396733190620924,2.23952761574953e-06,1.14066126531634,116501.419214639
115728.218165558,0.638337827457898,102897.355440161,0.567564897861564,5.51583561534413e-06,1.65538255536166,135051.309992693
81266.9814232306,0.642610510668639,69571.680672599,0.55013109213768,7.90739977558642e-06,1.67153959605582,85077.1057998616
99544.3520648923,0.429446830775081,85871.1063758963,0.370458732447608,4.31412553165374e-06,0.990595747208021,50531.5582337751
123290.653203586,0.507662430926086,110475.709612078,0.454895532164479,4.1176067912285e-06,1.216253112682,92193.1660453727
67202.548454189,0.629459493153672,60693.138932362,0.568488447968799,9.36660152974355e-06,1.62225200315627,79959.2692051925
157751.233659921,0.765906256984808,136423.151257347,0.662355169727802,4.85515224962324e-06,2.21793988965644,267620.207402602
91218.8039283667,0.390216528606124,60401.3570138843,0.258385407854789,4.27780799354218e-06,0.884867878363939,21044.393452225
75707.2855137212,0.54043095017581,69877.1564106439,0.498812997696815,7.13842725318506e-06,1.31789702699965,69546.1648038453
118794.18800981,0.647121967116852,108537.927885578,0.591251799240398,5.44742110669093e-06,1.68875476478183,156999.455970486
80607.6292381407,0.490255173461115,68820.6079138569,0.418566572288457,6.08199469572222e-06,1.1641001920566,49543.0853893078
70429.5533252646,0.52050117206347,62525.2853657738,0.462085627125705,7.3903801385711e-06,1.25551500107019,53711.2171684043
97349.8615895358,0.381187012588718,77574.1947174496,0.303752620245108,3.91564000569357e-06,0.861139185032588,33843.3803759877
101834.155515142,0.484240053137218,90892.9537575237,0.432212635678974,4.75518307867949e-06,1.14635389414402,69189.7805002486
73590.8755941001,0.524880643389675,65497.8242189903,0.467157644737192,7.13241470701778e-06,1.2690698728276,57423.7558169765
63947.0918301266,0.616821919194752,58616.0574280707,0.565399739122753,9.64581658902205e-06,1.57607735412003,76257.4405991815
182171.208337514,0.361526973487614,136725.659901419,0.271338234363996,1.9845450704691e-06,0.810202822975823,50913.7447571739
81009.1816154951,0.541182569491846,70173.2006795614,0.468792700974132,6.68050903242714e-06,1.32028547242309,61928.148093781
161072.525965787,0.543804682780425,138378.302886278,0.467185627428166,3.37614797756343e-06,1.32863891671819,121333.72818815
154254.864821262,0.462645721011443,111342.069933044,0.333940406241107,2.99922936983231e-06,1.08374338560691,55823.2572784257
118333.335402506,0.449743878072678,100339.085055521,0.381353986868,3.80065242429693e-06,1.04711531099033,61852.3506373033
124715.243420985,0.546678836106039,106200.03914662,0.465518987114617,4.38341634198384e-06,1.33783326973806,92497.4572776247
135806.811041253,0.533575412634587,93400.0319714526,0.366962159093134,3.9289296946418e-06,1.29623434063416,54142.5412144586
87703.0690040549,0.663199810624086,74623.5792971734,0.564294319685537,7.5618768893187e-06,1.75146524495818,96647.0344880661
149037.525746303,0.432031530080842,126076.745734057,0.365472582118795,2.89881040306762e-06,0.997720902588311,72617.1832927591
67368.8153791079,0.557940568883935,61817.0283798292,0.511961324937476,8.28188184316747e-06,1.37425151528864,64847.1716897855
175899.562453769,0.411564760302501,138913.6940008,0.325026284185331,2.33977137044142e-06,0.941853161634385,66892.3851783517
130859.585920135,0.543374177299624,101982.982125542,0.423468549295646,4.15234522926927e-06,1.32726516946988,74907.5968722705
115578.776570187,0.709209468516598,77965.4080805224,0.478407950562523,6.13615656405498e-06,1.94436156260536,71510.4287628611
108828.098071279,0.551328819041126,98871.4761918264,0.500888053469332,5.06605213921889e-06,1.35279381496479,99223.3137227066
127931.111163097,0.396266431068355,92315.3507386625,0.285946664868691,3.09749854797371e-06,0.900888720474094,36968.2002186149
95589.9098189098,0.505679533947068,86910.4424645425,0.4597643425322,5.29009322118885e-06,1.21025078936067,73964.6150463044
97685.0565503019,0.652391882792857,90612.2001142534,0.605155649432423,6.67852285530402e-06,1.70907141650698,138876.204579903
99420.2042120436,0.402570544551353,77907.4627492779,0.315461529697721,4.04918243471669e-06,0.91768961289292,35902.7409561114
81937.7908032752,0.545813629491387,72880.8841268749,0.485482699690273,6.66131737432162e-06,1.3350612869392,68768.1606827017
75744.7276650476,0.555896893269844,66205.2860430213,0.485886133119465,7.33908366174459e-06,1.36759541441398,62570.244647742
125316.711508753,0.431282062768431,103339.053711042,0.35564514670434,3.44153670788198e-06,0.995652747172826,57036.9459147813
322224.846611407,0.878894629799452,272194.472493199,0.742432691492196,2.72758180829975e-06,2.98998891403195,784595.203456501
