"","year","date","total_count","imputed"
"843","X2014",145,0,FALSE
"844","X2015",145,0,FALSE
"845","X2016",145,0,FALSE
"846","X2017",145,3,FALSE
"847","X2018",145,0,FALSE
"848","X2019",145,0,FALSE
"849","X2020",145,0,FALSE
"850","X2021",145,0,FALSE
"851","X1988",146,3.27599322763007,TRUE
"852","X1989",146,0,FALSE
"853","X1990",146,0,FALSE
"854","X1991",146,0,FALSE
"855","X1992",146,0,FALSE
"856","X1993",146,4.86907059523501,TRUE
"857","X1994",146,0,FALSE
"858","X1995",146,0,FALSE
"859","X1996",146,0,FALSE
"860","X1997",146,0,FALSE
"861","X1998",146,8,FALSE
"862","X1999",146,0,FALSE
"863","X2000",146,0,FALSE
"864","X2001",146,2,FALSE
"865","X2002",146,0,FALSE
"866","X2003",146,0,FALSE
"867","X2004",146,0,FALSE
"868","X2005",146,57,FALSE
"869","X2006",146,0,FALSE
"870","X2007",146,0,FALSE
"871","X2008",146,0,FALSE
"872","X2009",146,0,FALSE
"873","X2010",146,0,FALSE
"874","X2011",146,0,FALSE
"875","X2012",146,0,FALSE
"876","X2013",146,5,FALSE
"877","X2014",146,0,FALSE
"878","X2015",146,3,FALSE
"879","X2016",146,0,FALSE
"880","X2017",146,91,FALSE
"881","X2018",146,0,FALSE
"882","X2019",146,0,FALSE
"883","X2020",146,0,FALSE
"884","X2021",146,0,FALSE
"885","X1988",147,21.1952814807807,TRUE
"886","X1989",147,0,FALSE
"887","X1990",147,0,FALSE
"888","X1991",147,0,FALSE
"889","X1992",147,0,FALSE
"890","X1993",147,31.502300116891,TRUE
"891","X1994",147,0,FALSE
"892","X1995",147,0,FALSE
"893","X1996",147,0,FALSE
"894","X1997",147,0,FALSE
"895","X1998",147,0,FALSE
"896","X1999",147,0,FALSE
"897","X2000",147,0,FALSE
"898","X2001",147,11,FALSE
"899","X2002",147,2,FALSE
"900","X2003",147,3,FALSE
"901","X2004",147,0,FALSE
"902","X2005",147,1028,FALSE
"903","X2006",147,0,FALSE
"904","X2007",147,0,FALSE
"905","X2008",147,0,FALSE
"906","X2009",147,0,FALSE
"907","X2010",147,0,FALSE
"908","X2011",147,3,FALSE
"909","X2012",147,0,FALSE
"910","X2013",147,0,FALSE
"911","X2014",147,0,FALSE
"912","X2015",147,8,FALSE
"913","X2016",147,0,FALSE
"914","X2017",147,19,FALSE
"915","X2018",147,0,FALSE
"916","X2019",147,0,FALSE
"917","X2020",147,0,FALSE
"918","X2021",147,0,FALSE
"919","X1988",148,6.55198644597992,TRUE
"920","X1989",148,0,FALSE
"921","X1990",148,0,FALSE
"922","X1991",148,0,FALSE
"923","X1992",148,0,FALSE
"924","X1993",148,9.73814119073435,TRUE
"925","X1994",148,0,FALSE
"926","X1995",148,1,FALSE
"927","X1996",148,0,FALSE
"928","X1997",148,0,FALSE
"929","X1998",148,0,FALSE
"930","X1999",148,0,FALSE
"931","X2000",148,0,FALSE
"932","X2001",148,0,FALSE
"933","X2002",148,2,FALSE
"934","X2003",148,9,FALSE
"935","X2004",148,0,FALSE
"936","X2005",148,101,FALSE
"937","X2006",148,0,FALSE
"938","X2007",148,0,FALSE
"939","X2008",148,0,FALSE
"940","X2009",148,0,FALSE
"941","X2010",148,0,FALSE
"942","X2011",148,7,FALSE
"943","X2012",148,0,FALSE
"944","X2013",148,0,FALSE
"945","X2014",148,1,FALSE
"946","X2015",148,5,FALSE
"947","X2016",148,0,FALSE
"948","X2017",148,201,FALSE
"949","X2018",148,0,FALSE
"950","X2019",148,0,FALSE
"951","X2020",148,0,FALSE
"952","X2021",148,5,FALSE
"953","X1988",149,14.8603788914251,TRUE
"954","X1989",149,0,FALSE
"955","X1990",149,0,FALSE
"956","X1991",149,0,FALSE
"957","X1992",149,4,FALSE
"958","X1993",149,22.0868081829438,TRUE
"959","X1994",149,0,FALSE
"960","X1995",149,0,FALSE
"961","X1996",149,0,FALSE
"962","X1997",149,0,FALSE
"963","X1998",149,0,FALSE
"964","X1999",149,0,FALSE
"965","X2000",149,0,FALSE
"966","X2001",149,6,FALSE
"967","X2002",149,0,FALSE
"968","X2003",149,0,FALSE
"969","X2004",149,0,FALSE
"970","X2005",149,727,FALSE
"971","X2006",149,0,FALSE
"972","X2007",149,0,FALSE
"973","X2008",149,0,FALSE
"974","X2009",149,0,FALSE
"975","X2010",149,1,FALSE
"976","X2011",149,0,FALSE
"977","X2012",149,0,FALSE
"978","X2013",149,11,FALSE
"979","X2014",149,0,FALSE
"980","X2015",149,3,FALSE
"981","X2016",149,0,FALSE
"982","X2017",149,1,FALSE
"983","X2018",149,0,FALSE
"984","X2019",149,0,FALSE
"985","X2020",149,0,FALSE
"986","X2021",149,0,FALSE
"987","X1988",150,28.2998450358343,TRUE
"988","X1989",150,0,FALSE
"989","X1990",150,0,FALSE
"990","X1991",150,0,FALSE
"991","X1992",150,5,FALSE
"992","X1993",150,42.061730325724,TRUE
"993","X1994",150,7,FALSE
"994","X1995",150,2,FALSE
"995","X1996",150,0,FALSE
"996","X1997",150,0,FALSE
"997","X1998",150,0,FALSE
"998","X1999",150,0,FALSE
"999","X2000",150,1,FALSE
"1000","X2001",150,13,FALSE
"1001","X2002",150,5,FALSE
"1002","X2003",150,15,FALSE
"1003","X2004",150,3,FALSE
"1004","X2005",150,946,FALSE
"1005","X2006",150,0,FALSE
"1006","X2007",150,1,FALSE
"1007","X2008",150,0,FALSE
"1008","X2009",150,0,FALSE
"1009","X2010",150,0,FALSE
"1010","X2011",150,0,FALSE
"1011","X2012",150,0,FALSE
"1012","X2013",150,425,FALSE
"1013","X2014",150,0,FALSE
"1014","X2015",150,3,FALSE
"1015","X2016",150,0,FALSE
"1016","X2017",150,7,FALSE
"1017","X2018",150,1,FALSE
"1018","X2019",150,0,FALSE
"1019","X2020",150,0,FALSE
"1020","X2021",150,0,FALSE
"1021","X1988",151,19.1625868094659,TRUE
"1022","X1989",151,11,FALSE
"1023","X1990",151,0,FALSE
"1024","X1991",151,0,FALSE
"1025","X1992",151,14,FALSE
"1026","X1993",151,28.4811298096011,TRUE
"1027","X1994",151,14,FALSE
"1028","X1995",151,0,FALSE
"1029","X1996",151,0,FALSE
"1030","X1997",151,0,FALSE
"1031","X1998",151,10,FALSE
"1032","X1999",151,0,FALSE
"1033","X2000",151,1,FALSE
"1034","X2001",151,0,FALSE
"1035","X2002",151,19,FALSE
"1036","X2003",151,8,FALSE
"1037","X2004",151,4,FALSE
"1038","X2005",151,741,FALSE
"1039","X2006",151,0,FALSE
"1040","X2007",151,0,FALSE
"1041","X2008",151,0,FALSE
"1042","X2009",151,5,FALSE
"1043","X2010",151,0,FALSE
"1044","X2011",151,5,FALSE
"1045","X2012",151,1,FALSE
"1046","X2013",151,68,FALSE
"1047","X2014",151,0,FALSE
"1048","X2015",151,1,FALSE
"1049","X2016",151,0,FALSE
"1050","X2017",151,69,FALSE
"1051","X2018",151,0,FALSE
"1052","X2019",151,0,FALSE
"1053","X2020",151,0,FALSE
"1054","X2021",151,0,FALSE
"1055","X1988",152,91.8264843725681,TRUE
"1056","X1989",152,5,FALSE
"1057","X1990",152,5,FALSE
"1058","X1991",152,0,FALSE
"1059","X1992",152,2,FALSE
"1060","X1993",152,136.480635445218,TRUE
"1061","X1994",152,9,FALSE
"1062","X1995",152,0,FALSE
"1063","X1996",152,0,FALSE
"1064","X1997",152,197,FALSE
"1065","X1998",152,9,FALSE
"1066","X1999",152,0,FALSE
"1067","X2000",152,0,FALSE
"1068","X2001",152,172,FALSE
"1069","X2002",152,28,FALSE
"1070","X2003",152,1,FALSE
"1071","X2004",152,0,FALSE
"1072","X2005",152,1072,FALSE
"1073","X2006",152,0,FALSE
"1074","X2007",152,0,FALSE
"1075","X2008",152,0,FALSE
"1076","X2009",152,1311,FALSE
"1077","X2010",152,0,FALSE
"1078","X2011",152,81,FALSE
"1079","X2012",152,1,FALSE
"1080","X2013",152,38,FALSE
"1081","X2014",152,0,FALSE
"1082","X2015",152,2,FALSE
"1083","X2016",152,0,FALSE
"1084","X2017",152,1719,FALSE
"1085","X2018",152,0,FALSE
"1086","X2019",152,1,FALSE
"1087","X2020",152,0,FALSE
"1088","X2021",152,0,FALSE
"1089","X1988",153,135.559019515076,TRUE
"1090","X1989",153,6,FALSE
"1091","X1990",153,1,FALSE
"1092","X1991",153,0,FALSE
"1093","X1992",153,2,FALSE
"1094","X1993",153,201.47979475644,TRUE
"1095","X1994",153,17,FALSE
"1096","X1995",153,0,FALSE
"1097","X1996",153,0,FALSE
"1098","X1997",153,344,FALSE
"1099","X1998",153,23,FALSE
"1100","X1999",153,3,FALSE
"1101","X2000",153,0,FALSE
"1102","X2001",153,5,FALSE
"1103","X2002",153,57,FALSE
"1104","X2003",153,300,FALSE
"1105","X2004",153,7,FALSE
"1106","X2005",153,688,FALSE
"1107","X2006",153,0,FALSE
"1108","X2007",153,3,FALSE
"1109","X2008",153,0,FALSE
"1110","X2009",153,826,FALSE
"1111","X2010",153,2,FALSE
"1112","X2011",153,1,FALSE
"1113","X2012",153,1,FALSE
"1114","X2013",153,265,FALSE
"1115","X2014",153,0,FALSE
"1116","X2015",153,0,FALSE
"1117","X2016",153,0,FALSE
"1118","X2017",153,4312,FALSE
"1119","X2018",153,0,FALSE
"1120","X2019",153,6,FALSE
"1121","X2020",153,0,FALSE
"1122","X2021",153,0,FALSE
"1123","X1988",154,109.587891899942,TRUE
"1124","X1989",154,7,FALSE
"1125","X1990",154,8,FALSE
"1126","X1991",154,0,FALSE
"1127","X1992",154,4,FALSE
"1128","X1993",154,162.879211005291,TRUE
"1129","X1994",154,16,FALSE
"1130","X1995",154,0,FALSE
"1131","X1996",154,0,FALSE
"1132","X1997",154,198,FALSE
"1133","X1998",154,0,FALSE
"1134","X1999",154,3,FALSE
"1135","X2000",154,0,FALSE
"1136","X2001",154,11,FALSE
"1137","X2002",154,0,FALSE
"1138","X2003",154,183,FALSE
"1139","X2004",154,22,FALSE
"1140","X2005",154,1266,FALSE
"1141","X2006",154,0,FALSE
"1142","X2007",154,4,FALSE
"1143","X2008",154,0,FALSE
"1144","X2009",154,368,FALSE
"1145","X2010",154,4,FALSE
"1146","X2011",154,10,FALSE
"1147","X2012",154,0,FALSE
"1148","X2013",154,11,FALSE
"1149","X2014",154,0,FALSE
"1150","X2015",154,0,FALSE
"1151","X2016",154,0,FALSE
"1152","X2017",154,3435,FALSE
"1153","X2018",154,2,FALSE
"1154","X2019",154,0,FALSE
"1155","X2020",154,1,FALSE
"1156","X2021",154,0,FALSE
"1157","X1988",155,53.2842258694078,TRUE
"1158","X1989",155,33,FALSE
"1159","X1990",155,4,FALSE
"1160","X1991",155,0,FALSE
"1161","X1992",155,6,FALSE
"1162","X1993",155,79.1957265861215,TRUE
"1163","X1994",155,69,FALSE
"1164","X1995",155,11,FALSE
"1165","X1996",155,0,FALSE
"1166","X1997",155,0,FALSE
"1167","X1998",155,14,FALSE
"1168","X1999",155,1,FALSE
"1169","X2000",155,0,FALSE
"1170","X2001",155,0,FALSE
"1171","X2002",155,110,FALSE
"1172","X2003",155,355,FALSE
"1173","X2004",155,0,FALSE
"1174","X2005",155,332,FALSE
"1175","X2006",155,0,FALSE
"1176","X2007",155,3,FALSE
"1177","X2008",155,0,FALSE
"1178","X2009",155,1370,FALSE
"1179","X2010",155,0,FALSE
"1180","X2011",155,18,FALSE
"1181","X2012",155,0,FALSE
"1182","X2013",155,257,FALSE
"1183","X2014",155,0,FALSE
"1184","X2015",155,0,FALSE
"1185","X2016",155,0,FALSE
"1186","X2017",155,114,FALSE
"1187","X2018",155,0,FALSE
"1188","X2019",155,3,FALSE
"1189","X2020",155,0,FALSE
"1190","X2021",155,0,FALSE
"1191","X1988",156,98.2995289768839,TRUE
"1192","X1989",156,77,FALSE
"1193","X1990",156,5,FALSE
"1194","X1991",156,0,FALSE
"1195","X1992",156,7,FALSE
"1196","X1993",156,146.101449690936,TRUE
"1197","X1994",156,40,FALSE
"1198","X1995",156,15,FALSE
"1199","X1996",156,0,FALSE
"1200","X1997",156,0,FALSE
"1201","X1998",156,21,FALSE
"1202","X1999",156,16,FALSE
"1203","X2000",156,4,FALSE
"1204","X2001",156,98,FALSE
"1205","X2002",156,126,FALSE
"1206","X2003",156,7,FALSE
"1207","X2004",156,61,FALSE
"1208","X2005",156,1753,FALSE
"1209","X2006",156,0,FALSE
"1210","X2007",156,6,FALSE
"1211","X2008",156,0,FALSE
"1212","X2009",156,66,FALSE
"1213","X2010",156,25,FALSE
"1214","X2011",156,4,FALSE
"1215","X2012",156,0,FALSE
"1216","X2013",156,1220,FALSE
"1217","X2014",156,0,FALSE
"1218","X2015",156,0,FALSE
"1219","X2016",156,0,FALSE
"1220","X2017",156,1429,FALSE
"1221","X2018",156,0,FALSE
"1222","X2019",156,1,FALSE
"1223","X2020",156,0,FALSE
"1224","X2021",156,0,FALSE
"1225","X1988",157,170.312172304235,TRUE
"1226","X1989",157,0,FALSE
"1227","X1990",157,4,FALSE
"1228","X1991",157,0,FALSE
"1229","X1992",157,21,FALSE
"1230","X1993",157,253.1330076397,TRUE
"1231","X1994",157,90,FALSE
"1232","X1995",157,6,FALSE
"1233","X1996",157,4,FALSE
"1234","X1997",157,609,FALSE
"1235","X1998",157,34,FALSE
"1236","X1999",157,1,FALSE
"1237","X2000",157,0,FALSE
"1238","X2001",157,562,FALSE
"1239","X2002",157,0,FALSE
"1240","X2003",157,1146,FALSE
"1241","X2004",157,247,FALSE
"1242","X2005",157,1241,FALSE
"1243","X2006",157,0,FALSE
"1244","X2007",157,256,FALSE
"1245","X2008",157,0,FALSE
"1246","X2009",157,186,FALSE
"1247","X2010",157,34,FALSE
"1248","X2011",157,9,FALSE
"1249","X2012",157,0,FALSE
"1250","X2013",157,534,FALSE
"1251","X2014",157,0,FALSE
"1252","X2015",157,0,FALSE
"1253","X2016",157,0,FALSE
"1254","X2017",157,3636,FALSE
"1255","X2018",157,0,FALSE
"1256","X2019",157,8,FALSE
"1257","X2020",157,0,FALSE
"1258","X2021",157,2,FALSE
"1259","X1988",158,92.6750814898748,TRUE
"1260","X1989",158,5,FALSE
"1261","X1990",158,17,FALSE
"1262","X1991",158,0,FALSE
"1263","X1992",158,17,FALSE
"1264","X1993",158,137.741900807257,TRUE
"1265","X1994",158,12,FALSE
"1266","X1995",158,0,FALSE
"1267","X1996",158,2,FALSE
"1268","X1997",158,6,FALSE
"1269","X1998",158,13,FALSE
"1270","X1999",158,11,FALSE
"1271","X2000",158,5,FALSE
"1272","X2001",158,709,FALSE
"1273","X2002",158,274,FALSE
"1274","X2003",158,70,FALSE
"1275","X2004",158,87,FALSE
"1276","X2005",158,910,FALSE
"1277","X2006",158,35,FALSE
"1278","X2007",158,8,FALSE
"1279","X2008",158,0,FALSE
"1280","X2009",158,624,FALSE
"1281","X2010",158,0,FALSE
"1282","X2011",158,17,FALSE
"1283","X2012",158,1,FALSE
"1284","X2013",158,658,FALSE
"1285","X2014",158,0,FALSE
"1286","X2015",158,0,FALSE
"1287","X2016",158,35,FALSE
"1288","X2017",158,86,FALSE
"1289","X2018",158,0,FALSE
"1290","X2019",158,1094,FALSE
"1291","X2020",158,0,FALSE
"1292","X2021",158,0,FALSE
"1293","X1988",159,2,FALSE
"1294","X1989",159,2,FALSE
"1295","X1990",159,0,FALSE
"1296","X1991",159,0,FALSE
"1297","X1992",159,13,FALSE
"1298","X1993",159,174.626815219639,TRUE
"1299","X1994",159,185,FALSE
"1300","X1995",159,0,FALSE
"1301","X1996",159,1,FALSE
"1302","X1997",159,184,FALSE
"1303","X1998",159,2,FALSE
"1304","X1999",159,0,FALSE
"1305","X2000",159,35,FALSE
"1306","X2001",159,1459,FALSE
"1307","X2002",159,5,FALSE
"1308","X2003",159,174,FALSE
"1309","X2004",159,39,FALSE
"1310","X2005",159,1309,FALSE
"1311","X2006",159,0,FALSE
"1312","X2007",159,0,FALSE
"1313","X2008",159,0,FALSE
"1314","X2009",159,390,FALSE
"1315","X2010",159,36,FALSE
"1316","X2011",159,40,FALSE
"1317","X2012",159,0,FALSE
"1318","X2013",159,1862,FALSE
"1319","X2014",159,2,FALSE
"1320","X2015",159,3,FALSE
"1321","X2016",159,0,FALSE
"1322","X2017",159,326,FALSE
"1323","X2018",159,0,FALSE
"1324","X2019",159,2,FALSE
"1325","X2020",159,0,FALSE
"1326","X2021",159,0,FALSE
"1327","X1988",160,0,FALSE
"1328","X1989",160,0,FALSE
"1329","X1990",160,15,FALSE
"1330","X1991",160,0,FALSE
"1331","X1992",160,31,FALSE
"1332","X1993",160,200.111802632182,TRUE
"1333","X1994",160,2,FALSE
"1334","X1995",160,121,FALSE
"1335","X1996",160,6,FALSE
"1336","X1997",160,1191,FALSE
"1337","X1998",160,16,FALSE
"1338","X1999",160,0,FALSE
"1339","X2000",160,2,FALSE
"1340","X2001",160,496,FALSE
"1341","X2002",160,541,FALSE
"1342","X2003",160,960,FALSE
"1343","X2004",160,751,FALSE
"1344","X2005",160,1353,FALSE
"1345","X2006",160,1,FALSE
"1346","X2007",160,11,FALSE
"1347","X2008",160,0,FALSE
"1348","X2009",160,307,FALSE
"1349","X2010",160,200,FALSE
"1350","X2011",160,2,FALSE
"1351","X2012",160,4,FALSE
"1352","X2013",160,786,FALSE
"1353","X2014",160,33,FALSE
"1354","X2015",160,0,FALSE
"1355","X2016",160,0,FALSE
"1356","X2017",160,122,FALSE
"1357","X2018",160,2,FALSE
"1358","X2019",160,3,FALSE
"1359","X2020",160,1,FALSE
"1360","X2021",160,0,FALSE
"1361","X1988",161,0,FALSE
"1362","X1989",161,5,FALSE
"1363","X1990",161,2,FALSE
"1364","X1991",161,2,FALSE
"1365","X1992",161,40,FALSE
"1366","X1993",161,373,FALSE
"1367","X1994",161,307,FALSE
"1368","X1995",161,5,FALSE
"1369","X1996",161,0,FALSE
"1370","X1997",161,3,FALSE
"1371","X1998",161,0,FALSE
"1372","X1999",161,0,FALSE
"1373","X2000",161,171,FALSE
"1374","X2001",161,796,FALSE
"1375","X2002",161,783,FALSE
"1376","X2003",161,414,FALSE
"1377","X2004",161,3,FALSE
"1378","X2005",161,608,FALSE
"1379","X2006",161,0,FALSE
"1380","X2007",161,247,FALSE
"1381","X2008",161,0,FALSE
"1382","X2009",161,289,FALSE
"1383","X2010",161,206,FALSE
"1384","X2011",161,337,FALSE
"1385","X2012",161,1,FALSE
"1386","X2013",161,1260,FALSE
"1387","X2014",161,955,FALSE
"1388","X2015",161,42,FALSE
"1389","X2016",161,0,FALSE
"1390","X2017",161,417,FALSE
"1391","X2018",161,9,FALSE
"1392","X2019",161,637,FALSE
"1393","X2020",161,0,FALSE
"1394","X2021",161,0,FALSE
"1395","X1988",162,1,FALSE
"1396","X1989",162,947,FALSE
"1397","X1990",162,1,FALSE
"1398","X1991",162,0,FALSE
"1399","X1992",162,82,FALSE
"1400","X1993",162,24,FALSE
"1401","X1994",162,21,FALSE
"1402","X1995",162,24,FALSE
"1403","X1996",162,0,FALSE
"1404","X1997",162,0,FALSE
"1405","X1998",162,301,FALSE
"1406","X1999",162,0,FALSE
"1407","X2000",162,547,FALSE
"1408","X2001",162,178,FALSE
"1409","X2002",162,42,FALSE
"1410","X2003",162,453,FALSE
"1411","X2004",162,163,FALSE
"1412","X2005",162,307,FALSE
"1413","X2006",162,0,FALSE
"1414","X2007",162,152,FALSE
"1415","X2008",162,0,FALSE
"1416","X2009",162,535,FALSE
"1417","X2010",162,0,FALSE
"1418","X2011",162,339,FALSE
"1419","X2012",162,1,FALSE
"1420","X2013",162,1658,FALSE
"1421","X2014",162,244,FALSE
"1422","X2015",162,424,FALSE
"1423","X2016",162,0,FALSE
"1424","X2017",162,123,FALSE
"1425","X2018",162,1,FALSE
"1426","X2019",162,0,FALSE
"1427","X2020",162,0,FALSE
"1428","X2021",162,37,FALSE
"1429","X1988",163,1,FALSE
"1430","X1989",163,675,FALSE
"1431","X1990",163,0,FALSE
"1432","X1991",163,3,FALSE
"1433","X1992",163,136,FALSE
"1434","X1993",163,53,FALSE
"1435","X1994",163,393,FALSE
"1436","X1995",163,0,FALSE
"1437","X1996",163,0,FALSE
"1438","X1997",163,22,FALSE
"1439","X1998",163,744,FALSE
"1440","X1999",163,10,FALSE
"1441","X2000",163,0,FALSE
"1442","X2001",163,3,FALSE
"1443","X2002",163,288,FALSE
"1444","X2003",163,65,FALSE
"1445","X2004",163,138,FALSE
"1446","X2005",163,498,FALSE
"1447","X2006",163,443,FALSE
"1448","X2007",163,3,FALSE
"1449","X2008",163,0,FALSE
"1450","X2009",163,21,FALSE
"1451","X2010",163,0,FALSE
"1452","X2011",163,45,FALSE
"1453","X2012",163,0,FALSE
"1454","X2013",163,2970,FALSE
"1455","X2014",163,484,FALSE
"1456","X2015",163,32,FALSE
"1457","X2016",163,0,FALSE
"1458","X2017",163,2011,FALSE
"1459","X2018",163,9,FALSE
"1460","X2019",163,518,FALSE
"1461","X2020",163,0,FALSE
"1462","X2021",163,16,FALSE
"1463","X1988",164,0,FALSE
"1464","X1989",164,252,FALSE
"1465","X1990",164,87,FALSE
"1466","X1991",164,111,FALSE
"1467","X1992",164,199,FALSE
"1468","X1993",164,597,FALSE
"1469","X1994",164,19,FALSE
"1470","X1995",164,0,FALSE
"1471","X1996",164,0,FALSE
"1472","X1997",164,90,FALSE
"1473","X1998",164,809,FALSE
"1474","X1999",164,431,FALSE
"1475","X2000",164,0,FALSE
"1476","X2001",164,0,FALSE
"1477","X2002",164,0,FALSE
"1478","X2003",164,104,FALSE
"1479","X2004",164,324,FALSE
"1480","X2005",164,528,FALSE
"1481","X2006",164,30,FALSE
"1482","X2007",164,0,FALSE
"1483","X2008",164,5,FALSE
"1484","X2009",164,228,FALSE
"1485","X2010",164,1042,FALSE
"1486","X2011",164,2,FALSE
"1487","X2012",164,0,FALSE
"1488","X2013",164,13,FALSE
"1489","X2014",164,1464,FALSE
"1490","X2015",164,571,FALSE
"1491","X2016",164,0,FALSE
"1492","X2017",164,3000,FALSE
"1493","X2018",164,3,FALSE
"1494","X2019",164,22,FALSE
"1495","X2020",164,0,FALSE
"1496","X2021",164,5,FALSE
"1497","X1988",165,0,FALSE
"1498","X1989",165,226,FALSE
"1499","X1990",165,263,FALSE
"1500","X1991",165,0,FALSE
"1501","X1992",165,166,FALSE
"1502","X1993",165,1331,FALSE
"1503","X1994",165,5,FALSE
"1504","X1995",165,4,FALSE
"1505","X1996",165,78,FALSE
"1506","X1997",165,1019,FALSE
"1507","X1998",165,530,FALSE
"1508","X1999",165,0,FALSE
"1509","X2000",165,0,FALSE
"1510","X2001",165,519,FALSE
"1511","X2002",165,223,FALSE
"1512","X2003",165,2098,FALSE
"1513","X2004",165,126,FALSE
"1514","X2005",165,115,FALSE
"1515","X2006",165,395,FALSE
"1516","X2007",165,109,FALSE
"1517","X2008",165,0,FALSE
"1518","X2009",165,761,FALSE
"1519","X2010",165,0,FALSE
"1520","X2011",165,5,FALSE
"1521","X2012",165,3,FALSE
"1522","X2013",165,2170,FALSE
"1523","X2014",165,2011,FALSE
"1524","X2015",165,251,FALSE
"1525","X2016",165,1,FALSE
"1526","X2017",165,3573,FALSE
"1527","X2018",165,0,FALSE
"1528","X2019",165,7,FALSE
"1529","X2020",165,0,FALSE
"1530","X2021",165,925,FALSE
"1531","X1988",166,0,FALSE
"1532","X1989",166,23,FALSE
"1533","X1990",166,384,FALSE
"1534","X1991",166,170,FALSE
"1535","X1992",166,268,FALSE
"1536","X1993",166,592,FALSE
"1537","X1994",166,1008,FALSE
"1538","X1995",166,20,FALSE
"1539","X1996",166,7,FALSE
"1540","X1997",166,141,FALSE
"1541","X1998",166,0,FALSE
"1542","X1999",166,574,FALSE
"1543","X2000",166,258,FALSE
"1544","X2001",166,707,FALSE
"1545","X2002",166,1465,FALSE
"1546","X2003",166,1092,FALSE
"1547","X2004",166,328,FALSE
"1548","X2005",166,395,FALSE
"1549","X2006",166,0,FALSE
"1550","X2007",166,0,FALSE
"1551","X2008",166,0,FALSE
"1552","X2009",166,221,FALSE
"1553","X2010",166,2,FALSE
"1554","X2011",166,1568,FALSE
"1555","X2012",166,2,FALSE
"1556","X2013",166,2342,FALSE
"1557","X2014",166,141,FALSE
"1558","X2015",166,0,FALSE
"1559","X2016",166,3,FALSE
"1560","X2017",166,1390,FALSE
"1561","X2018",166,6,FALSE
"1562","X2019",166,3,FALSE
"1563","X2020",166,0,FALSE
"1564","X2021",166,345,FALSE
"1565","X1988",167,0,FALSE
"1566","X1989",167,2,FALSE
"1567","X1990",167,173,FALSE
"1568","X1991",167,11,FALSE
"1569","X1992",167,156,FALSE
"1570","X1993",167,241,FALSE
"1571","X1994",167,722,FALSE
"1572","X1995",167,265,FALSE
"1573","X1996",167,4,FALSE
"1574","X1997",167,878,FALSE
"1575","X1998",167,11,FALSE
"1576","X1999",167,278,FALSE
"1577","X2000",167,2363,FALSE
"1578","X2001",167,351,FALSE
"1579","X2002",167,1457,FALSE
"1580","X2003",167,128,FALSE
"1581","X2004",167,281,FALSE
"1582","X2005",167,273,FALSE
"1583","X2006",167,2,FALSE
"1584","X2007",167,314,FALSE
"1585","X2008",167,0,FALSE
"1586","X2009",167,424,FALSE
"1587","X2010",167,1015,FALSE
"1588","X2011",167,618,FALSE
"1589","X2012",167,0,FALSE
"1590","X2013",167,3443,FALSE
"1591","X2014",167,383,FALSE
"1592","X2015",167,389,FALSE
"1593","X2016",167,33,FALSE
"1594","X2017",167,201,FALSE
"1595","X2018",167,6,FALSE
"1596","X2019",167,54,FALSE
"1597","X2020",167,0,FALSE
"1598","X2021",167,2697,FALSE
"1599","X1988",168,0,FALSE
"1600","X1989",168,4592,FALSE
"1601","X1990",168,730,FALSE
"1602","X1991",168,0,FALSE
"1603","X1992",168,28,FALSE
"1604","X1993",168,101,FALSE
"1605","X1994",168,366,FALSE
"1606","X1995",168,207,FALSE
"1607","X1996",168,90,FALSE
"1608","X1997",168,64,FALSE
"1609","X1998",168,241,FALSE
"1610","X1999",168,0,FALSE
"1611","X2000",168,11,FALSE
"1612","X2001",168,424,FALSE
"1613","X2002",168,110,FALSE
"1614","X2003",168,322,FALSE
"1615","X2004",168,4,FALSE
"1616","X2005",168,593,FALSE
"1617","X2006",168,1298,FALSE
"1618","X2007",168,597,FALSE
"1619","X2008",168,0,FALSE
"1620","X2009",168,233,FALSE
"1621","X2010",168,8,FALSE
"1622","X2011",168,3,FALSE
"1623","X2012",168,2,FALSE
"1624","X2013",168,2131,FALSE
"1625","X2014",168,2083,FALSE
"1626","X2015",168,406,FALSE
"1627","X2016",168,857,FALSE
"1628","X2017",168,2872,FALSE
"1629","X2018",168,12,FALSE
"1630","X2019",168,1019,FALSE
"1631","X2020",168,0,FALSE
"1632","X2021",168,586,FALSE
"1633","X1988",169,3,FALSE
"1634","X1989",169,1317,FALSE
"1635","X1990",169,1015,FALSE
"1636","X1991",169,0,FALSE
"1637","X1992",169,1024,FALSE
"1638","X1993",169,2186,FALSE
"1639","X1994",169,248,FALSE
"1640","X1995",169,662,FALSE
"1641","X1996",169,228,FALSE
"1642","X1997",169,0,FALSE
"1643","X1998",169,178,FALSE
"1644","X1999",169,187,FALSE
"1645","X2000",169,1607,FALSE
"1646","X2001",169,1477,FALSE
"1647","X2002",169,618,FALSE
"1648","X2003",169,1262,FALSE
"1649","X2004",169,944,FALSE
"1650","X2005",169,1781,FALSE
"1651","X2006",169,433,FALSE
"1652","X2007",169,996,FALSE
"1653","X2008",169,0,FALSE
"1654","X2009",169,886,FALSE
"1655","X2010",169,382,FALSE
"1656","X2011",169,467,FALSE
"1657","X2012",169,32,FALSE
"1658","X2013",169,948,FALSE
"1659","X2014",169,0,FALSE
"1660","X2015",169,93,FALSE
"1661","X2016",169,273,FALSE
