"","Mean","SD","Time-series SE","2.5%","50%","97.5%"
"p[27,1]",0.0226976342140909,0.0119676320990137,0.000218556660915359,0.00539455467715081,0.0207410490347468,0.0503980979307845
"p[28,1]",0.0294250421325007,0.0137235823251292,0.000250585880470151,0.00869144973491723,0.0273692934223589,0.0624232053253233
"p[29,1]",0.0495954718682078,0.0229106676305236,0.000405761782209388,0.0146727312503538,0.0465361050113498,0.101012804753221
"p[30,1]",0.0312946643595933,0.0143268283510909,0.000249689348730058,0.00934581328119151,0.0293822104699281,0.0642872119785242
"p[31,1]",0.0864694662657411,0.0313730804006018,0.000603101522053609,0.0344656959060422,0.0833108345988665,0.153677212752842
"p[32,1]",0.0372760728315814,0.01724414443878,0.000320680513213944,0.0104535394030731,0.0348622628342022,0.0771801364702176
"p[33,1]",0.0789395039208872,0.0276450067046475,0.000504817979569008,0.0331530274895519,0.0758479311931739,0.140262461652645
"p[34,1]",0.0185991823235604,0.00723778756223689,0.000139516014791673,0.00710155240124991,0.0175684284184398,0.0353534251594243
"p[35,1]",0.022979602122578,0.00886797339224217,0.000161910901575553,0.00873310569536264,0.0219273990353651,0.0427012602310968
"p[36,1]",0.0643277684877755,0.0333878687858937,0.000606850252480932,0.0154360329190439,0.0593111163184326,0.143324065085066
"p[37,1]",0.0378445126764513,0.0183784370324666,0.000343345580220413,0.0109878063916408,0.0346926529335235,0.0827329888965894
"p[38,1]",0.03000949794287,0.00931392509691108,0.000172852214530536,0.0145211310554767,0.0289303563148139,0.0503453801092341
"p[39,1]",0.0599430420917742,0.0208693455189178,0.000381043403569867,0.0252755086626899,0.0577748186920385,0.104193114576726
"p[40,1]",0.0578191544794137,0.0202228581438273,0.000344981565610862,0.0245742940942737,0.0561121867814342,0.102967840814954
"p[41,1]",0.0638129969620814,0.0260380769103267,0.000475395970885512,0.0232847763367478,0.0609550247131079,0.121909483579625
"p[42,1]",0.0428193126754417,0.0183937405627485,0.000335794298701481,0.0155596116272167,0.0398023010976037,0.0865694858575147
"p[43,1]",0.0338767087538016,0.0210045510622982,0.000389999256235433,0.00744068103431683,0.0287183913388331,0.0864764877746416
"p[1,2]",0.595792133350424,0.0821563153018922,0.0014499446251028,0.425794901973683,0.600346076951691,0.738705475493902
"p[2,2]",0.726786488750293,0.0453638773767201,0.000843699591357503,0.628063257140101,0.730657176834787,0.804814789752114
"p[3,2]",0.553704489824785,0.0389841041913327,0.000710990732293427,0.476274948572588,0.553916017831295,0.629916116327529
"p[4,2]",0.660548726138598,0.0402901114242918,0.00073575817006965,0.580835970017433,0.661316720171131,0.736645722834837
"p[5,2]",0.684526024334085,0.0328437626651508,0.000616079955434676,0.617060944041989,0.685491066233202,0.74883172452912
"p[6,2]",0.572946408422248,0.03758534042416,0.000671304479530357,0.49689477332413,0.573495497919872,0.647280352535752
"p[7,2]",0.451248901551879,0.0405336519604742,0.000754980347511589,0.370990537772241,0.451700162152064,0.530906673344062
"p[8,2]",0.505202631492924,0.0435482248695213,0.000810071438270742,0.419812247734845,0.505490722776905,0.590218539639333
"p[9,2]",0.661810898411591,0.0408071177681431,0.000737127662003114,0.583505509139632,0.661544592027382,0.740087913407586
"p[10,2]",0.574038941057068,0.033439745577784,0.000630565508867226,0.510352418250316,0.57406111345617,0.639464830066019
"p[11,2]",0.412311310629608,0.03948156138291,0.000719890353659562,0.333739642387562,0.411341372129069,0.491861460131573
"p[12,2]",0.562992849583331,0.0449861539935649,0.000824731583793184,0.474764407700445,0.564147133344211,0.649121924851457
"p[13,2]",0.555660843646548,0.0371200504844109,0.000683818380349105,0.481395092884423,0.555508747173549,0.628545717205074
"p[14,2]",0.364724024329968,0.0434161324556276,0.000807764420548303,0.282777460330165,0.362722445979698,0.45557444546139
"p[15,2]",0.645754561768785,0.029685585037937,0.000550085289399802,0.587718906788537,0.64576252971748,0.703065194956804
"p[16,2]",0.582349216959494,0.0394295108493047,0.000731886519152561,0.499912225499514,0.582829871568105,0.657314741550342
"p[17,2]",0.347347999476841,0.0341723044757569,0.000592634981565924,0.280467210818359,0.34655573211766,0.4153323885581
"p[18,2]",0.351200818460266,0.032394491809102,0.000579664359107324,0.288283140322126,0.350866062627025,0.413437709462649
"p[19,2]",0.599802276742324,0.0406963836606843,0.00074300791611411,0.517843773461348,0.601150644882787,0.67533929339432
"p[20,2]",0.580492047337601,0.0359591683194987,0.000647420015011787,0.508390088214985,0.581038194715056,0.649154360110919
"p[21,2]",0.476239222868205,0.0869162314441648,0.00158841053687724,0.315686511614688,0.471175966006015,0.655925533351069
"p[22,2]",0.60352008432306,0.0740369778565928,0.00133351247789332,0.448854834412113,0.604555087630395,0.741659731139083
"p[23,2]",0.538518800649516,0.0828012485794598,0.00139429031178501,0.37543552037717,0.537980364010975,0.703736142765154
"p[24,2]",0.457192002212464,0.055114556208308,0.00100644886821004,0.334219592822118,0.460873345798331,0.55424385635291
"p[25,2]",0.514787065251819,0.0368002406858281,0.000678213066081301,0.438640923387374,0.516063750470283,0.582571994663379
"p[26,2]",0.465182807942915,0.0609053978233311,0.00111227472458545,0.345639162106884,0.467170513217515,0.583681903250852
"p[27,2]",0.569224646754948,0.0321689137858751,0.000549054450252381,0.505534878354977,0.569300026872109,0.631219944218985
"p[28,2]",0.434212196618889,0.0346519869341435,0.000632785662563678,0.366166150963847,0.434555756256911,0.499224268759088
"p[29,2]",0.485264506666302,0.046798669576442,0.000829751599338345,0.394470742312445,0.486309572257435,0.578436642494755
"p[30,2]",0.629703199311966,0.029797686454363,0.000544193518231914,0.570240714239644,0.630268840134419,0.686123241091692
"p[31,2]",0.493943132770053,0.0468285173729043,0.000823865565231141,0.401062261690701,0.494208814866152,0.583417546239603
"p[32,2]",0.617967785822457,0.0391896329079767,0.000703317110348918,0.538728654948068,0.619590380871755,0.693783907036107
"p[33,2]",0.591415359755311,0.0500296753601354,0.000913376777743336,0.493319374149218,0.591678413002155,0.689733200426481
"p[34,2]",0.486930668297129,0.0374890699446369,0.000684604359207899,0.414759644977024,0.486145687452333,0.562254998681008
"p[35,2]",0.671008447408844,0.0257945047310028,0.00048311845853517,0.618369140612825,0.671595077229668,0.720171683546508
"p[36,2]",0.537033100766424,0.0474988556272729,0.000867487045002419,0.443034457357827,0.538222078947271,0.6282261909949
"p[37,2]",0.565521333436728,0.04645059872628,0.000847929025415988,0.476934545242179,0.56552479968472,0.65832549474244
"p[38,2]",0.563999603986118,0.0328912106506045,0.00062469003164231,0.501592892299708,0.563999502018838,0.630155982331857
"p[39,2]",0.627260068374793,0.0382264892062582,0.000682447539179237,0.55154663694802,0.62749721444762,0.703150730355981
"p[40,2]",0.529323379567305,0.032354161765017,0.000590850463712847,0.465780408943511,0.529994864449387,0.591865274266501
"p[41,2]",0.472602918388686,0.0468108368469339,0.000832947217995716,0.379998813537051,0.473284210378899,0.564322916825817
"p[42,2]",0.547245274413768,0.0819129805912909,0.00154854180892307,0.384037159506132,0.548875691043407,0.708673056732968
"p[43,2]",0.548527206947986,0.0931822347117488,0.00170118112903904,0.363005731725091,0.550974164011526,0.723096303764195
"p[1,3]",0.353569126285145,0.0765890594328898,0.0013636578334461,0.223425490447881,0.347732868441125,0.52041916869858
"p[2,3]",0.222673785088635,0.0335483120191188,0.000623882326210816,0.161310946630399,0.221315925047046,0.291339915375922
"p[3,3]",0.395092883180596,0.0392795070718102,0.000724780015882123,0.318683598565442,0.395571503884669,0.472451699966484
"p[4,3]",0.316113451120314,0.0400930180802103,0.000740356826908706,0.237880716652503,0.315237840655949,0.396163957967186
"p[5,3]",0.270745375374073,0.0319172300078959,0.000628699549653761,0.209815446153669,0.269924643706013,0.336047208486952
"p[6,3]",0.395271486506017,0.0364755774427504,0.000640956690008687,0.325442577081528,0.394703953006713,0.469566637942175
"p[7,3]",0.526922042539967,0.0414047763772753,0.000772769352787217,0.444915950830546,0.526460844360143,0.607590943593712
"p[8,3]",0.48230056871619,0.0435932986832,0.000793402776485608,0.398656641973523,0.482301918945357,0.566100028021527
"p[9,3]",0.304411629281203,0.0393481178181837,0.000712618062494631,0.228640734993463,0.304590569789444,0.381811541458
"p[10,3]",0.378683058705156,0.0321551205751484,0.000587143318990878,0.315952850478274,0.378906911559575,0.441938476164688
"p[11,3]",0.556934714745923,0.0399306895643281,0.000728452150140068,0.478170251284305,0.557008546427594,0.635774371104846
"p[12,3]",0.401287204824621,0.0441877668973805,0.000807012968433803,0.320651674338967,0.399742165819483,0.49074069404204
"p[13,3]",0.412266032649799,0.0364169468666029,0.000680996070965296,0.341437380677327,0.412864264479266,0.484231835263215
"p[14,3]",0.604727604695736,0.0453484893687463,0.000844257083761047,0.508437255763001,0.606574949374666,0.690794581126006
"p[15,3]",0.345189803359159,0.029392803275704,0.000546312418388007,0.287156646630623,0.345119161099568,0.403419383390818
"p[16,3]",0.386419758662315,0.0374996444483725,0.000737798749744949,0.31485771794695,0.385519108303727,0.463084601187127
"p[17,3]",0.6321717556955,0.0353343630856898,0.000660939725529311,0.564190908747164,0.632537181756815,0.700110488886829
"p[18,3]",0.638097348997682,0.0327675134144893,0.000585631451999806,0.574211362481499,0.638076964649742,0.701785084822656
"p[19,3]",0.3825330627361,0.0399738241600313,0.000718723362439868,0.308484224830481,0.380596024485724,0.461696493310047
"p[20,3]",0.366985927015565,0.0342162518011085,0.000647828042363018,0.303280291650268,0.366493719357663,0.436655595607368
"p[21,3]",0.489806176080163,0.091526594048926,0.00169724875704508,0.303829598188256,0.494044404922272,0.660636702555446
"p[22,3]",0.368424338122784,0.0740002359324463,0.00133866084949621,0.225270709312772,0.367261675712175,0.516702095001784
"p[23,3]",0.403635105297011,0.0830788242447421,0.00151635324402787,0.241899429290517,0.402719222837972,0.571192885943727
"p[24,3]",0.502095500246913,0.0556817988437097,0.000989886105783194,0.403447785602644,0.499109282171085,0.624001826300308
"p[25,3]",0.446081031121745,0.036248960749414,0.000675638957076153,0.377570042125912,0.44636679298098,0.515991798148463
"p[26,3]",0.479198420167015,0.0598996723544848,0.00109369390785752,0.36622553376666,0.478063902703895,0.599204474347743
"p[27,3]",0.408077719030961,0.0321592157468606,0.000548494638378858,0.347599123137538,0.407552632739499,0.470432627259587
"p[28,3]",0.536362761248611,0.0347115265092452,0.000652348223817618,0.471257196710857,0.535467513478195,0.605368720655712
"p[29,3]",0.46514002146549,0.0464432760220689,0.000837302876934178,0.375376678821854,0.464496378265033,0.555167589669101
"p[30,3]",0.339002136328441,0.0289677417185904,0.000529027188937338,0.28381884096738,0.337857097129848,0.397354548283273
"p[31,3]",0.419587400964206,0.0458122076629859,0.000821343016390096,0.333667302905343,0.418950557747456,0.509739862377647
"p[32,3]",0.344756141345961,0.0374747820201826,0.000628060733648293,0.273997273026161,0.342930292299728,0.420164530409438
"p[33,3]",0.329645136323802,0.0496293767951616,0.000921939070054169,0.233004301341502,0.328389537644333,0.425057728677545
"p[34,3]",0.494470149379311,0.0382990700462461,0.000699364595432808,0.418600209091316,0.495052759916189,0.568194090184556
"p[35,3]",0.306011950468578,0.0252670256248932,0.000475500101393518,0.256792980087226,0.3052479897321,0.356394657920111
"p[36,3]",0.398639130745801,0.0461057348112711,0.000841951335348021,0.31017151144184,0.397790533918168,0.490250497322725
"p[37,3]",0.396634153886821,0.0476404320189571,0.000869755899951591,0.30304062873953,0.397519540022505,0.486716575764809
"p[38,3]",0.405990898071012,0.0329561482974941,0.000611129954484221,0.340283485861793,0.405991180207763,0.46993767087873
"p[39,3]",0.312796889533432,0.0365176225752168,0.000656015255632084,0.242974214301121,0.312626209815747,0.385660901182836
"p[40,3]",0.412857465953282,0.031732184916355,0.000559324791520731,0.351599890627159,0.412912380489941,0.474961438932295
"p[41,3]",0.463584084649233,0.0460436729192191,0.000809729495057173,0.374405905307927,0.464032304557253,0.553740372724028
"p[42,3]",0.40993541291079,0.0867533863337419,0.00164315710035754,0.242432573127348,0.40938535358625,0.582808660365006
"p[43,3]",0.417596084298213,0.093366871935639,0.00170446018064528,0.242371263317668,0.414800990626243,0.603674037288093
"phi",0.469443811426566,0.195770708947956,0.00335973674831172,0.0541445220550878,0.476871920829608,0.822913361565566
"pi[1]",0.0451517994245423,0.00668130620788368,0.00012200859672306,0.0330905699580449,0.0448144215904307,0.0595499383073375
"pi[2]",0.541228250208807,0.0172830197581878,0.000315620007846023,0.506141612586637,0.542074594478675,0.574246915874905
"pi[3]",0.413619950366651,0.0168594128308732,0.000307881082420875,0.381160803342765,0.413414568619118,0.447493636362421
"q[1,1]",0.04913246395413,0.0188938569326343,0.000352873606972348,0.0194092117936979,0.0465920706436374,0.0912355424646936
"q[2,1]",0.0339722884433106,0.0159583369475518,0.000293381617052904,0.00968598645447015,0.0318998790416381,0.0720943599863874
"q[3,1]",0.059114877333128,0.0211294885143462,0.000385872610586268,0.0251386573577723,0.0564549213469008,0.107440488462688
"q[4,1]",0.0253884987331999,0.0135660416111238,0.000241461637122626,0.006033824462618,0.0231436775614516,0.0572231345492139
"q[5,1]",0.0261459370999828,0.0142040604639285,0.000259368210569329,0.00630280788231227,0.0234368160533459,0.0604915618154172
"q[6,1]",0.0186060422890207,0.0120496358494577,0.000219166972219335,0.0028554999652246,0.0161161259110984,0.0473161222794136
"q[7,1]",0.0347544379221354,0.0164250814905453,0.000294124065209957,0.00982203664534868,0.0324691969229298,0.0731427637308574
"q[8,1]",0.052435865487885,0.0208230897990429,0.000369203535433103,0.0203330168903451,0.0498416817882653,0.101388625882234
"q[9,1]",0.0238880120826218,0.0129153404607373,0.000240380461293514,0.00530995685108697,0.0215453843347571,0.0544045772698662
"q[10,1]",0.0214976141392041,0.0116084522714204,0.000209702911410596,0.0048612770784996,0.0193881734141018,0.049739926771369
"q[11,1]",0.0243151299104613,0.0133745793649884,0.000244112064932828,0.00554035730698654,0.0218613180826669,0.0566533225008715
"q[12,1]",0.0341623863681627,0.0161590526630777,0.000294947513756927,0.00986150184679789,0.0311174135368752,0.0728393814244079
"q[13,1]",0.0281622456473779,0.0153880271892954,0.000281055775226513,0.00599808071729202,0.0258171033142508,0.0656168727457421
"q[14,1]",0.0159466559613953,0.0106563296986526,0.000194593512073387,0.0024509707616016,0.0137027755671652,0.0420893129638881
"q[15,1]",0.0161901852634048,0.01077855346601,0.000196745346940476,0.00247042622205725,0.0138771524591491,0.0436966220227824
"q[16,1]",0.0277653934451745,0.0150006012520973,0.000267360437750226,0.00642797854927911,0.0250453965065126,0.0622586499198392
"q[17,1]",0.0182809613003071,0.0119909306707105,0.000218977083719638,0.00248464298185111,0.0157416975879386,0.0476402646324016
"q[18,1]",0.0315382166822823,0.0151574781774706,0.000286383526220095,0.0091420728558601,0.0290741349240498,0.0661280899072368
"q[19,1]",0.0239839565625507,0.013308505119482,0.000242942173564856,0.00524624650979344,0.0216695705115492,0.0549094426882397
"q[20,1]",0.0424098559170579,0.0182305631909533,0.00033283438889205,0.014476332242125,0.0399779032053661,0.0848653074820664
"q[21,1]",0.0504246584732446,0.0522647928287622,0.000954425397607101,0.00238814829759088,0.0350772638564379,0.18606365102256
"q[22,1]",0.0614059905208662,0.0542768130847302,0.000943037505787204,0.00305991211222768,0.0473891615753386,0.199875790340984
"q[23,1]",0.0431815438176558,0.0395047236995183,0.000745273519408536,0.0018767903165976,0.032635977103339,0.145596202553832
"q[24,1]",0.00997148387604648,0.0069917046749748,0.000126732328735918,0.00134921415126571,0.00831213801773895,0.0268037928848835
"q[25,1]",0.0264154162720448,0.0141690423432146,0.000264292159936018,0.00616339973595762,0.0241327022519991,0.0595491911220086
"q[26,1]",0.0348256321526412,0.0165373178337373,0.000301946217697134,0.0100182384860373,0.0327214295294572,0.075656192044371
"q[27,1]",0.0292469137956793,0.0140582376344502,0.000256741327904961,0.00832597930311695,0.0270994602567163,0.0612642760111734
"q[28,1]",0.0339528858661809,0.0158981698487464,0.000279308358738669,0.00986772433176706,0.0315602762581335,0.0707137230551532
"q[29,1]",0.0404178462255167,0.0159768427670783,0.000300271623853369,0.015260997953163,0.038236216065756,0.076925774323856
"q[30,1]",0.0316225561527519,0.0149595433672388,0.000279241279234272,0.00884361193154423,0.0293246356555561,0.0659956056152034
"q[31,1]",0.0546262790495317,0.0201953982511678,0.000368768877683514,0.0225382551670113,0.0520576606035989,0.100145719605489
"q[32,1]",0.0560548624786778,0.0215211172515362,0.000410180839831302,0.0217653661055708,0.0532916496233012,0.103973184803962
"q[33,1]",0.0526586968269728,0.0204859306612569,0.000374114367748148,0.0196473894132821,0.0499340641855756,0.0988049981283851
"q[34,1]",0.0174456701041847,0.00976891079745007,0.000178330507246029,0.00390723239055609,0.0158302910876226,0.0410466661414214
"q[35,1]",0.0309494225284301,0.0154263623857037,0.000288799653407514,0.00889218797019969,0.0282215770281022,0.0694032054911247
"q[36,1]",0.081544321498564,0.0253042264304232,0.000461997382158629,0.0392788130452236,0.0786463504539324,0.138169718923996
"q[37,1]",0.057309925203076,0.0205903076322654,0.000376012236017023,0.0238176150040888,0.0549104571269424,0.101314200168551
"q[38,1]",0.0569436565317716,0.0206590370640851,0.000360850709683597,0.0238027417025516,0.0549810750904666,0.104129963862253
"q[39,1]",0.0342172759557251,0.0146232488704714,0.000266599028909296,0.0118196322060352,0.0323430751634716,0.0676166880122047
"q[40,1]",0.0391107830418094,0.0164108829036831,0.000299546613753222,0.0144223509134669,0.0365323535831361,0.076363900645475
"q[41,1]",0.0438474934156936,0.0192030205963357,0.000363137465343838,0.0144394260028971,0.041149718783886,0.0882811772970959
"q[1,2]",0.648419962814827,0.0437566988206387,0.000832629601407364,0.558729004123238,0.64931198823367,0.730945794725898
"q[2,2]",0.702323276737322,0.0403655642858578,0.000737123989665195,0.619528561184137,0.703515836211391,0.779505330007273
"q[3,2]",0.617671872738128,0.0432845643714422,0.000771081891768934,0.530836440414153,0.618902658551008,0.698720216365695
"q[4,2]",0.733257427594881,0.0401842774486218,0.0007194337039219,0.64956295882749,0.734784132831765,0.808823271911744
"q[5,2]",0.595206031568704,0.0450628619162911,0.000821709067211856,0.504086238386203,0.595624206966053,0.679470205076725
"q[6,2]",0.557338882197184,0.0451122842233206,0.000808239645229383,0.466524030997559,0.557390750966764,0.644651247756291
"q[7,2]",0.516583532844114,0.0450982213565728,0.000846226159362777,0.426948929901984,0.516495554824765,0.606475697755665
"q[8,2]",0.549439003891091,0.0471262418498508,0.000891766005333583,0.459864156641985,0.549684157010807,0.640879922727305
"q[9,2]",0.697810933097869,0.0415938261657167,0.000741700495240918,0.612172174423056,0.698637345804671,0.776471913351032
"q[10,2]",0.401346045148266,0.0443559859402448,0.000810070058941154,0.314665511225437,0.400503493978974,0.489825969416407
"q[11,2]",0.37535039419285,0.0444963523833269,0.000812406277882623,0.291788527768242,0.374508414482341,0.463409117690556
"q[12,2]",0.590172274823801,0.0454044770798054,0.000813788279055916,0.496104313120819,0.590797203776395,0.676477419303434
"q[13,2]",0.468277464392525,0.0452605272658465,0.000849658954853719,0.377981732155889,0.467416080029729,0.556882582320439
"q[14,2]",0.70775280986992,0.0422165484907274,0.000770988671065121,0.620507702289488,0.708634176539073,0.785820209393502
"q[15,2]",0.431019682281366,0.0458845521548064,0.000838801600569862,0.342856891545289,0.430073669448882,0.52077459982116
"q[16,2]",0.476006617636007,0.0451601114593394,0.000824780458868384,0.388616048484442,0.476245247018838,0.563827268028248
"q[17,2]",0.502505380690965,0.0472206393116445,0.000861253068442387,0.409871596132524,0.503456399637103,0.592203942745152
"q[18,2]",0.39166442346291,0.0469485395454524,0.000857257917706523,0.304144662005926,0.390504367775732,0.485506886576205
"q[19,2]",0.567284515060239,0.0455261275178275,0.00083135373306108,0.478501894414426,0.567713627866431,0.656590485112662
"q[20,2]",0.461912456099903,0.0459618534025021,0.00090635349267979,0.370011367659247,0.462639678903225,0.551263743183825
"q[21,2]",0.618163947671972,0.134460102116569,0.00245545654649704,0.319531284128834,0.634374532593562,0.834986453931031
"q[22,2]",0.501908163025624,0.132845777357405,0.00242612004545951,0.234147655503853,0.503271638189551,0.751764724687279
"q[23,2]",0.611231856749703,0.117094418553442,0.00206538845631042,0.364495357761368,0.61726841542727,0.818252775567882
"q[24,2]",0.450006919352162,0.0472882731675411,0.000902800019934884,0.358412412240948,0.450848058209635,0.540105995692249
"q[25,2]",0.169514174808184,0.0323469646625966,0.000580980573190426,0.111709064096176,0.167221485832274,0.237140172419582
"q[26,2]",0.763354375095818,0.0385052470886419,0.000702679132132919,0.681633687522206,0.764976888693468,0.833737586194803
"q[27,2]",0.469280736835867,0.045207824843468,0.000870883761932461,0.38328669423651,0.469318522337651,0.554848915759776
"q[28,2]",0.318872250511844,0.0421788489428624,0.000763575833179184,0.239961487313943,0.317817611582201,0.40376507285927
"q[29,2]",0.662272189661445,0.042253299232707,0.000738860015604488,0.580649556278009,0.662607926372759,0.745167553627352
"q[30,2]",0.378986976458463,0.0444456607451601,0.000810848086089192,0.293485422907489,0.377867973274165,0.468197642557607
"q[31,2]",0.58505566503036,0.046366341825898,0.000901451236290296,0.49066760649463,0.586640377129813,0.672375311208663
"q[32,2]",0.523838169115604,0.0466214867540095,0.000827571217097091,0.431974816288516,0.524344204205321,0.614002046137884
"q[33,2]",0.788909811415599,0.0365282251448855,0.00069208339699503,0.711359598105361,0.790523125981582,0.855030615193774
"q[34,2]",0.644466336791111,0.044581304763111,0.000813785061119439,0.553823948433967,0.646646726899831,0.728080543600389
"q[35,2]",0.318826945785534,0.0429435283965326,0.000783897705687075,0.238811200177147,0.317965856838811,0.404109321341429
"q[36,2]",0.606911228793225,0.0447213758729708,0.000796396289560427,0.517535293495937,0.607407492161595,0.693562619087267
"q[37,2]",0.736245510308452,0.0395743911588302,0.000734884210245492,0.654397486097547,0.738024988319587,0.809829619894476
"q[38,2]",0.49968671952663,0.0464485136827797,0.00084796519060515,0.409208835365517,0.499349837880178,0.591294433811096
"q[39,2]",0.652687964849986,0.0423777199944947,0.00076100985644329,0.568301702889683,0.653102891456697,0.732808463638507
"q[40,2]",0.318788746010486,0.0429162888260913,0.000807036211391522,0.237442708643198,0.318028767892487,0.405073964950252
"q[41,2]",0.587492058905405,0.047058634457969,0.000845742063383722,0.494967333654483,0.587758571005212,0.677701653304888
"q[1,3]",0.302447573231043,0.0417293145643653,0.000745492397657889,0.224431065275869,0.300929726002931,0.387959869316055
"q[2,3]",0.263704434819367,0.039302526920802,0.000717735653077017,0.189886700028751,0.262833377448995,0.344047532646116
"q[3,3]",0.323213249928744,0.0414805402972899,0.000743806935233089,0.244561302331112,0.322095114321512,0.405569680347387
"q[4,3]",0.241354073671919,0.0389426281234594,0.000721609199316725,0.16950716045143,0.239310583981435,0.321512573040884
"q[5,3]",0.378648031331313,0.044482433473819,0.000841577961422788,0.294938225137616,0.3777811362093,0.467086174037843
"q[6,3]",0.424055075513795,0.044889896406827,0.000800800453393658,0.337876093941958,0.423719426073167,0.514337633718296
"q[7,3]",0.448662029233751,0.0450517126259259,0.00083897981441855,0.359408726856789,0.448579327905442,0.537311543292307
"q[8,3]",0.398125130621024,0.0462661434447882,0.000863542046300806,0.309704535723308,0.396376777104828,0.491354170452263
"q[9,3]",0.27830105481951,0.0405633051162838,0.000776447514328707,0.203541157845449,0.277716292546351,0.361340606393686
"q[10,3]",0.57715634071253,0.0441961271173203,0.000807165038881999,0.490218579179641,0.576787307841011,0.663528899388545
"q[11,3]",0.600334475896689,0.0449160183776595,0.000820107399941828,0.51104128683059,0.600687959487384,0.68394528337731
"q[12,3]",0.375665338808036,0.0445792412392048,0.000796575810272457,0.290616851960282,0.375350091711014,0.462903049516931
"q[13,3]",0.503560289960097,0.0445914067702746,0.000832514824530487,0.416551336423748,0.504016429561261,0.591071895418602
"q[14,3]",0.276300534168685,0.0417458300562775,0.000750824628683422,0.199366321649921,0.275183000640533,0.35966825589259
"q[15,3]",0.552790132455229,0.0459037878751874,0.000838581778804375,0.462270915635473,0.55375572809436,0.641329272687021
"q[16,3]",0.496227988918819,0.0457172871820976,0.000834950788845814,0.408916881950976,0.49548524255251,0.585041149475272
"q[17,3]",0.479213658008728,0.0476218137401711,0.000866555919223969,0.387237606296381,0.478268134744124,0.57284376209473
"q[18,3]",0.576797359854808,0.0478509670586382,0.000873728628269743,0.481775835217962,0.576976379246916,0.666261399231313
"q[19,3]",0.40873152837721,0.0449084098957457,0.000838932461817445,0.323801552896734,0.408191633775105,0.497247894607525
"q[20,3]",0.49567768798304,0.0462743972677494,0.000900354273099124,0.405440527338252,0.494895920920776,0.586902336358824
"q[21,3]",0.331411393854783,0.125888527675933,0.00238923269208245,0.134455382710179,0.313126486300013,0.614529540285172
"q[22,3]",0.436685846453509,0.129845666771301,0.00237135376701137,0.200605072199061,0.432013975784274,0.703988095190639
"q[23,3]",0.345586599432641,0.113929350660393,0.00204098515453117,0.1424773285871,0.338766187019976,0.58149831745515
"q[24,3]",0.540021596771792,0.0474494620248616,0.000888513738787321,0.447697782757502,0.539521366606472,0.63306431995903
"q[25,3]",0.804070408919771,0.0341692473241738,0.000618506178704896,0.733984904395608,0.805348484328049,0.864998957883042
"q[26,3]",0.201819992751541,0.0362668788743451,0.000661961045139719,0.137238793191859,0.200016574006285,0.277603008177331
"q[27,3]",0.501472349368454,0.0450777205608936,0.000857588708420479,0.416511383010008,0.501297343555581,0.587965998716076
"q[28,3]",0.647174863621975,0.0438918568418062,0.000797019970148756,0.558553118206108,0.648738641283115,0.729210097354142
"q[29,3]",0.297309964113038,0.0413059857725133,0.000739491797821863,0.217781551868765,0.296392820685144,0.377525875351054
"q[30,3]",0.589390467388785,0.0449706156661091,0.000796955688609236,0.503450367147608,0.590494535772138,0.675891895687158
"q[31,3]",0.360318055920108,0.0446997889317359,0.000822918011980045,0.275791999532879,0.358508345235932,0.45566728208743
"q[32,3]",0.420106968405719,0.0454940494986167,0.000814046735111401,0.33270142053107,0.419965647441218,0.509873101423527
"q[33,3]",0.158431491757428,0.0323812980978112,0.000591217428352911,0.100051847984858,0.15603060075893,0.226482178832954
"q[34,3]",0.338087993104704,0.0441321496392075,0.000805680092906243,0.256185271256056,0.336023953267279,0.426440326101385
"q[35,3]",0.650223631686036,0.0441964169158413,0.000806706283812389,0.561782049302911,0.651328119330469,0.73406517172932
"q[36,3]",0.311544449708211,0.0423164903851051,0.00079496605413075,0.232346587394888,0.311145797990511,0.39602980104135
"q[37,3]",0.206444564488472,0.0365127621308623,0.000666740437706392,0.139652044132485,0.204541732288414,0.283376360985828
"q[38,3]",0.443369623941598,0.0456711944159428,0.000833700404533592,0.352207078259933,0.443354937028565,0.533297587440424
"q[39,3]",0.313094759194289,0.0413791875384603,0.000755371124450679,0.237175932012728,0.312613040326872,0.394062044152104
"q[40,3]",0.642100470947705,0.0440556607648478,0.000783045706565711,0.553394656032276,0.642157207371327,0.724847849174972
"q[41,3]",0.368660447678901,0.0459240683875895,0.000837795182726671,0.281378177696966,0.367305863446177,0.458919183296482
"q.mr",1.58451839656911,0.067603262029624,0.00121991101184645,1.45992258592323,1.58256829385189,1.7195391075129
"q.weir",0.732688567489858,0.0461866737412414,0.000871973204206297,0.647879910680938,0.731711216850991,0.825729718222536
"qS.mr[1]",151156.617330781,10511.1113057192,191.919055574464,131782.470671832,150945.393772407,172846.333778231
"qS.mr[2]",116265.275334559,12615.2694941741,235.42660180554,93699.5798568827,115493.817378662,142334.274926519
"qS.mr[3]",146082.540387509,10137.3568588861,185.072511703329,126941.428986775,145677.646920675,167084.117886217
"qS.mr[4]",173901.249826553,11859.4709368564,216.582284242742,151238.878319341,173949.717211565,197480.591304286
"qS.mr[5]",220556.967610132,23106.415292323,429.76310201983,178981.948295177,219554.41171867,270228.027091194
"qS.mr[6]",183412.65060124,12720.2702607094,237.623688122315,160000.962428946,182672.747357995,209381.601901564
