"","Chain.1","Chain.2","Chain.3"
"8378000",6.88245116911424e-06,7.77292511695944e-06,7.00608231839845e-06
"8379000",6.6692451889889e-06,5.77668376391217e-06,3.4630043613095e-06
"8380000",4.65466509960291e-06,9.11865782765736e-06,5.67937371223667e-06
"8381000",7.51629126366e-06,5.10756831749946e-06,8.10090872486499e-06
"8382000",6.99372217125247e-06,5.9745803836215e-06,5.44379629663239e-06
"8383000",7.35757851402864e-06,3.5892288451046e-06,6.76266169312594e-06
"8384000",6.78117351322673e-06,5.98329203151457e-06,5.69385104774512e-06
"8385000",5.96238777822657e-06,3.14216764348888e-06,6.81753990467414e-06
"8386000",2.63305636662695e-07,6.36645158340638e-06,3.56334989031093e-06
"8387000",3.66370737768967e-06,4.85630575240193e-06,5.02433475774833e-06
"8388000",1.97783851124478e-06,5.58967339335061e-06,4.05174745560568e-06
"8389000",4.43115031450953e-07,4.62597675420113e-06,3.0271386088947e-06
"8390000",3.0193879272903e-06,2.76004472672316e-06,7.21307454380987e-06
"8391000",5.47047016428709e-06,5.31915187440595e-06,3.18666485256881e-06
"8392000",4.54569940695162e-06,4.74653326834612e-06,5.01066343566093e-06
"8393000",2.11818975724816e-06,8.59504883044473e-06,8.34746902871663e-06
"8394000",3.76318605965663e-06,3.27487529949403e-06,3.38854344761117e-06
"8395000",6.13263496572108e-06,6.03126177443534e-06,6.16183584850823e-06
"8396000",6.82027404037767e-06,5.48468608348728e-06,1.98694715097224e-06
"8397000",9.85541746075647e-06,7.88638373175948e-06,4.66246931480356e-06
"8398000",4.92996022659138e-06,5.13347048512734e-06,6.75205554232731e-06
"8399000",5.42058558292048e-06,4.44383646847022e-06,5.59320262044602e-06
"8400000",7.05732842724788e-06,1.28725856748745e-06,6.48404464702519e-06
"8401000",4.53152562975456e-06,4.9171159642593e-06,5.57036142446711e-06
"8402000",4.2869335337303e-06,5.05007343545639e-06,4.0851525263381e-06
"8403000",6.47270528443607e-06,5.60068916717816e-06,7.01823967285449e-06
"8404000",5.91166464890376e-06,9.07338216806153e-07,7.35993022133835e-06
"8405000",5.43826936194754e-06,5.85090094815603e-06,8.34671083259199e-06
"8406000",1.01337028619484e-05,2.38586684589564e-06,5.85403944719356e-06
"8407000",2.87555381861248e-06,5.93974090615733e-06,1.88455620259202e-06
"8408000",3.96788396813306e-06,4.31947055400019e-06,6.28687676147385e-06
"8409000",7.90570523383362e-06,5.57778675701075e-06,5.21281297210033e-06
"8410000",7.00200318245141e-06,5.06355454452e-06,5.55054334269949e-06
"8411000",7.4732282806682e-06,6.4906916108584e-06,4.79459533236556e-06
"8412000",7.63763295090269e-06,9.94097998089458e-06,3.57571645038842e-06
"8413000",7.69313542686711e-06,5.21486497410231e-06,4.91039674334191e-06
"8414000",6.41788035890311e-06,5.37914815753498e-06,3.08567783319783e-06
"8415000",2.44560530553286e-06,4.47988700263679e-06,5.86442502147914e-06
"8416000",3.45352154322069e-06,2.78067209911853e-06,4.3140877718804e-06
"8417000",3.88820435841198e-06,5.66808165586375e-06,6.13002683897634e-06
"8418000",5.08174772919331e-06,4.49658809538805e-06,7.94896470254369e-06
"8419000",4.98027335798563e-06,2.72611043599568e-06,4.87740555316101e-06
"8420000",3.20147028138218e-06,5.77691739791624e-06,3.72684846437889e-06
"8421000",2.17101162038522e-06,7.79704458381383e-06,4.91156758108527e-06
"8422000",3.69200192659045e-06,2.17011320096811e-06,5.65472495277333e-06
"8423000",3.11757362378107e-06,5.33329097259e-06,8.08979879121903e-06
"8424000",3.53756141242233e-06,6.75356227378133e-06,3.91831404423902e-06
"8425000",5.86831979383551e-06,5.09078617991885e-06,8.54440026592834e-06
"8426000",6.45939097731402e-06,6.35103196136586e-06,5.80392494383384e-06
"8427000",5.51430669553093e-06,7.04468638524985e-06,4.56109320434522e-06
"8428000",6.49668057722379e-06,7.43355717906245e-06,3.74787744287629e-06
"8429000",2.11245135941349e-06,4.19896784155312e-06,3.2538242964555e-06
"8430000",6.57887343139952e-06,7.41349193068831e-06,3.03861661225676e-06
"8431000",6.12774637208641e-06,5.34178985002578e-06,4.35149247584222e-06
"8432000",6.37175145884571e-06,5.85344076007413e-06,4.6297278799405e-06
"8433000",2.07761885594081e-06,5.9525455498816e-06,4.82446612687042e-06
"8434000",6.37395375218355e-06,2.98405229794147e-06,6.54395478705341e-06
"8435000",7.46823766212141e-06,4.9621858611068e-06,4.47903422339067e-06
"8436000",4.32601951735231e-06,5.52993474709122e-06,3.91045528429698e-06
"8437000",7.16758531310728e-06,8.40757438647523e-06,3.92780254739813e-06
"8438000",4.01675484366433e-06,7.21835853361843e-06,8.00994762445763e-06
"8439000",4.81091304550066e-06,4.97433757587094e-06,6.60126206536363e-06
"8440000",7.8744515772876e-06,3.98144639695979e-06,7.2046513522927e-06
"8441000",8.1321205152019e-06,4.59949146809675e-06,1.40353534851989e-06
"8442000",7.73382058312177e-07,1.66453976806214e-06,4.05390793673252e-06
"8443000",7.88702200475022e-06,6.00731279917859e-06,4.20021478010817e-06
"8444000",8.41863876299099e-06,3.65420618008087e-06,7.27863280712006e-06
"8445000",6.93607985225058e-06,6.99713043099101e-06,7.15215252746206e-06
"8446000",5.7941104266097e-06,5.0453393721312e-06,6.01512987054369e-06
"8447000",5.50740242487354e-06,4.17364759902131e-06,6.69137511091788e-06
"8448000",5.94240989904509e-06,4.87181349001367e-06,4.21860733623245e-06
"8449000",6.72698183584946e-06,6.80176932323346e-06,5.93393235203233e-06
"8450000",3.19143018710018e-06,3.0407626175092e-06,5.67737165200122e-06
"8451000",4.05369877225635e-06,6.11367402423314e-06,4.21276701615938e-06
"8452000",2.8512107542007e-06,6.32661596790659e-06,5.74346576655854e-06
"8453000",5.27428725945755e-06,5.03939252305428e-06,3.18895926758853e-06
"8454000",3.05174028578405e-06,5.26585712156518e-06,5.7260715041672e-06
"8455000",3.60700513417193e-06,7.97848642410198e-06,4.39093526590027e-06
"8456000",6.1583318499632e-06,8.69533172796335e-06,6.12812870873229e-06
"8457000",5.02130571272478e-06,5.60673114723225e-06,5.95626083664448e-06
"8458000",3.46774167097348e-06,7.16869849882948e-06,4.29554946982288e-06
"8459000",6.14302265102169e-06,3.3163568899205e-06,4.17418948096152e-06
"8460000",5.0732145707478e-06,5.78868502850135e-06,4.48209402107684e-06
"8461000",6.39679438147865e-06,6.57762913918525e-06,6.48414340743207e-06
"8462000",4.29068718767691e-06,3.73603318114783e-06,2.85092781971069e-06
"8463000",6.64212768670933e-06,8.61196475548992e-06,6.72964266717739e-06
"8464000",7.53633291272885e-06,6.92170998215826e-06,2.93208897212849e-06
"8465000",6.60930190167317e-06,4.68882300129549e-06,4.73505146146072e-06
"8466000",6.96932643637843e-06,4.66551583869078e-06,5.64395420267658e-06
"8467000",8.17229132158145e-06,5.58739941333444e-06,1.04485673798457e-05
"8468000",6.88351525125153e-06,3.5748376853552e-06,7.34185214990653e-06
"8469000",3.29581783542441e-06,5.58932615212145e-06,4.03066678100391e-06
"8470000",8.23041141368108e-06,2.26897047861404e-06,7.28286420646593e-06
"8471000",3.03369319012914e-06,3.22492928637941e-06,3.46068386467055e-06
"8472000",6.55057394076128e-06,3.81192511364234e-06,4.50702370338018e-06
"8473000",5.43150854124204e-06,4.59806422729368e-06,8.80498077979586e-06
"8474000",5.53650027083562e-06,4.69469751920019e-06,5.30560312838821e-06
"8475000",7.35184012073015e-06,6.97518847809348e-06,7.58001924270392e-06
"8476000",4.65428066035414e-06,4.42656900171453e-06,2.36652409399646e-06
"8477000",2.54055069931495e-06,1.82908176587637e-06,5.36682413846286e-06
"8478000",9.2943755992532e-06,4.1920272450254e-06,4.01168911997461e-06
"8479000",3.73254535584974e-06,5.52688979740051e-06,5.89206840788175e-06
"8480000",5.41063998366663e-06,3.05898858038248e-06,9.16327065279641e-06
"8481000",4.72824064139135e-06,4.56899277529227e-06,6.64860206362086e-06
"8482000",7.54349969179595e-06,5.49460801081201e-06,4.96422042394458e-06
"8483000",7.91710564950291e-06,3.29572987340037e-06,6.47792413920994e-06
"8484000",7.88826418672097e-06,5.08938524543363e-06,3.29692729922554e-06
"8485000",6.45734667780835e-06,3.51259145875201e-06,5.83506261090454e-06
"8486000",5.42069277557028e-06,2.73761546145998e-06,4.84003017165714e-06
"8487000",4.51367701780068e-06,4.26376632794351e-06,5.04292209739025e-06
"8488000",6.20102289839577e-06,5.97975304642199e-06,5.41017309230256e-06
"8489000",2.4100914835711e-06,6.33164626128084e-06,5.68846969596181e-06
"8490000",8.78172653608124e-06,2.41108884318701e-06,2.43784236508955e-06
"8491000",3.71342058572367e-06,5.12874657721479e-06,3.26481871002908e-06
"8492000",9.54564710314777e-06,8.36197858643216e-06,3.76957477350758e-06
"8493000",5.23402993198834e-06,6.24248224184976e-06,6.31347568170091e-06
"8494000",6.54005863523852e-06,4.43761859717966e-06,7.61084854208918e-06
"8495000",3.04182556440713e-06,2.05632479484442e-06,7.81512015649476e-06
"8496000",8.2568939224786e-06,3.82537182615973e-06,6.25469543378474e-06
"8497000",7.34497550664922e-06,2.75333648534922e-06,3.61963659091171e-06
"8498000",4.32981139482249e-06,6.04917287424455e-06,6.35955586026989e-06
"8499000",3.19339219301895e-06,7.57205611757449e-06,4.41107613241361e-06
"8500000",7.56228261539053e-06,5.18898176588885e-06,3.96590341350077e-06
"8501000",3.19136914625306e-06,5.30473446783725e-06,6.35711880068998e-06
"8502000",1.30818196817524e-06,7.68906139714223e-06,5.64770850722491e-06
"8503000",1.04141370977607e-05,4.70480616436256e-06,3.91110181658858e-06
"8504000",4.64131577630663e-06,6.79603658753503e-06,4.1996153965967e-06
"8505000",3.84559537894541e-06,4.20618413433542e-06,5.26102072734666e-06
"8506000",4.9841534518199e-06,6.65549425335385e-06,5.02910229283827e-06
"8507000",3.96134061604725e-06,1.36210743274683e-06,2.49897339948424e-06
"8508000",6.41334856381897e-06,7.38937940882122e-06,5.09361394602293e-06
"8509000",4.52982193733061e-06,3.41373490328257e-06,7.16333159296855e-06
"8510000",7.85756574158461e-06,5.84927300248442e-06,5.43506776532338e-06
"8511000",5.99265014650066e-06,5.18489580757557e-06,6.53664297713397e-06
"8512000",4.11328892345473e-06,7.7353821916307e-06,6.73570486054999e-06
"8513000",4.58195872152134e-06,7.39342266514979e-06,6.24297879813549e-06
"8514000",7.28359801785032e-06,6.07433539613467e-06,7.97547771223401e-06
"8515000",5.48067574845178e-06,7.53822299002401e-06,5.0419693158862e-06
"8516000",4.78300025324658e-06,3.96833202089951e-06,8.77392063145387e-06
"8517000",2.98160705397356e-06,4.8613655897653e-06,2.47782834633616e-06
"8518000",3.76020512915556e-06,1.22387979272834e-06,6.74713327678213e-06
"8519000",6.43456888122077e-06,3.28398697180975e-06,5.67038052175891e-06
"8520000",4.05242592158404e-06,3.1418252329888e-06,7.2969042804876e-06
"8521000",3.89847069563669e-06,6.43256140244181e-06,5.24572364050448e-06
"8522000",4.90338249027254e-06,3.80443936037495e-06,2.1605051157925e-06
"8523000",6.44995885387651e-06,3.45553379060983e-06,3.94791603712973e-06
"8524000",6.85793465650455e-06,8.67900115454912e-06,3.27846842759439e-06
"8525000",4.49738367247094e-06,7.97881985466875e-06,4.06884813903942e-06
"8526000",5.43030540252245e-06,6.3666101221152e-06,5.52828324158332e-06
"8527000",4.46234401287529e-06,7.71781700929154e-06,9.76237567842829e-07
"8528000",6.09682402205996e-06,6.47573035754265e-06,6.46886911490237e-06
"8529000",7.58511524078481e-06,2.75101738942245e-06,3.34217526676586e-06
"8530000",3.83048177009735e-06,4.91098411894482e-06,3.16301296944757e-06
"8531000",6.54607255287182e-06,7.57787558954076e-06,1.12316550795407e-05
"8532000",7.95254007895012e-06,4.33035904995136e-06,5.14025794148484e-06
"8533000",8.23148223729138e-06,6.85721697950555e-06,3.36331429318601e-06
"8534000",3.74532726974126e-06,7.61295863701822e-06,7.23388346667463e-06
"8535000",4.04569880831301e-06,6.01859843401456e-06,4.45788387661323e-06
"8536000",6.79074055629934e-06,4.38842285159283e-06,6.22833205689563e-06
"8537000",7.4921239446102e-06,6.0478108040375e-06,5.72603316443632e-06
"8538000",6.31687939528419e-06,5.27438128367394e-06,4.43090008982704e-06
"8539000",7.60022917016516e-06,4.30040677616136e-06,6.69624172203288e-06
"8540000",3.01938254066744e-06,3.39248243081283e-06,2.76548451367778e-06
"8541000",3.88711375190362e-06,9.51059304757155e-06,6.85860823383797e-06
"8542000",6.45646474319525e-06,3.27206739866866e-06,8.43218655000701e-07
"8543000",6.59205962925496e-06,5.07779305529892e-06,2.81593454047896e-06
"8544000",4.27302346087514e-06,7.40092447742529e-06,6.03866090121806e-06
"8545000",3.34563957484309e-06,4.9363402293457e-06,3.36418052175216e-06
"8546000",6.95758617145091e-06,3.85053070570337e-06,3.91782224029361e-06
"8547000",3.00061950595242e-06,3.55129450150428e-06,8.04931148479499e-06
"8548000",5.8105625326153e-06,3.76515396779205e-06,2.87672411372215e-06
"8549000",6.04562211511949e-06,7.99519344142064e-06,6.27797070563011e-06
"8550000",4.24658306204737e-06,6.30023234182675e-06,1.82662132937278e-06
"8551000",5.95256151699131e-06,5.45511491304143e-06,4.61792012443546e-06
"8552000",3.7294131692718e-06,7.24520320519469e-06,3.39524116872088e-06
"8553000",4.08260255600957e-06,6.29307260031763e-06,6.11837636241584e-06
"8554000",6.21818819285712e-06,5.40885433222231e-06,5.88676297835472e-06
"8555000",8.39091084550569e-06,6.12815299503835e-06,8.70902327504638e-06
"8556000",2.72420069983943e-06,9.87566506795044e-06,4.69516849213947e-06
"8557000",8.08537972623612e-06,3.69057625433233e-06,6.90421617244499e-06
"8558000",5.87060244373881e-06,6.02117091491295e-06,5.00419064919813e-06
"8559000",5.01036156293003e-06,2.39437725703543e-06,2.89519672077068e-06
"8560000",8.17179412178481e-06,4.26271783865023e-06,3.6572969953734e-06
"8561000",2.33328146101295e-06,5.11744900232817e-06,4.73265571559372e-06
"8562000",4.38779030369024e-06,2.72236585906642e-06,5.02998456187036e-06
"8563000",7.55836167555194e-06,7.11565740757644e-06,3.98665188408118e-06
"8564000",2.91691152941545e-06,4.93044185194848e-06,4.90088757042097e-06
"8565000",4.7580663617811e-06,4.48413752268974e-06,3.1130973762007e-06
"8566000",4.57651748317601e-06,6.5188263433892e-06,6.64288992563495e-06
"8567000",4.88235274006991e-06,5.23788565201502e-06,6.76304155531874e-06
"8568000",4.09366258670331e-06,4.60404197163675e-06,7.48412379818643e-06
"8569000",6.41380672554921e-06,5.6138305014571e-06,4.82090710305766e-06
"8570000",6.0880704176453e-06,7.53300149272116e-06,4.11453641414815e-06
"8571000",6.32676408508397e-06,5.3052538469952e-06,5.80988721989067e-06
"8572000",8.29187230551154e-06,4.56745704580876e-06,5.90060093628822e-06
"8573000",7.92537848773243e-06,7.15755858739683e-06,7.99653571057481e-06
"8574000",6.40998216430141e-06,5.92725824186164e-06,9.79833136685891e-06
"8575000",8.24333180093206e-06,4.45726128709735e-06,5.04359375926964e-06
"8576000",6.85009720322195e-06,5.92496691192651e-06,7.88084035314873e-06
"8577000",8.17955280756042e-06,3.0940355115496e-06,4.0773570486137e-06
"8578000",4.27457504529655e-06,5.18892666348789e-06,6.66475468152479e-06
"8579000",4.60697197166028e-06,5.7738262578998e-06,5.21945623458709e-06
"8580000",3.12245013101934e-07,4.44499926017562e-06,7.64826041059426e-06
"8581000",6.63714552564136e-06,8.36472733427964e-06,6.72966451797394e-06
"8582000",2.56294080067462e-06,9.66332409487721e-06,5.63792074962891e-06
"8583000",7.82422516612987e-06,5.41594682106775e-06,3.68996329956315e-06
"8584000",3.13305278587746e-06,2.41107397077372e-06,5.8711129446151e-06
"8585000",6.07656523337832e-06,5.4896629394394e-06,4.00615972702528e-06
"8586000",5.99892167847078e-06,4.33907647785732e-06,4.99937332885156e-06
"8587000",5.98859674502528e-06,6.88402649826073e-06,7.64804440784443e-06
"8588000",4.39603738305113e-06,5.69631364906632e-06,7.32274409692724e-06
"8589000",1.47177827427535e-06,2.98195990930626e-06,5.71477945255426e-06
"8590000",7.52302319179223e-06,7.6299211232354e-06,2.96102854669904e-06
"8591000",3.64560719595923e-06,6.29902000029856e-06,3.69978717312226e-06
"8592000",3.4780672533053e-06,7.76186990714577e-06,7.32061836462152e-06
"8593000",7.67492433097753e-06,6.6538762984183e-06,5.3402248922561e-06
"8594000",9.43339807721712e-06,3.57505440716634e-06,6.82859680152301e-06
"8595000",5.37991574115727e-06,7.1891311943233e-06,4.79359740486853e-06
"8596000",4.66274897155965e-06,4.09357416428274e-06,5.9618140032846e-06
"8597000",3.0226107376523e-06,4.01976339351699e-06,3.71521464215468e-06
"8598000",4.64649568056883e-06,7.75992179727404e-06,5.05307241483368e-06
"8599000",7.63198375648699e-06,7.46242607832942e-06,4.52808001246818e-06
"8600000",5.54305488997869e-06,4.92418754992819e-06,5.16086879704548e-06
"8601000",2.8397505850947e-06,1.13159011178783e-05,4.77430788983447e-06
"8602000",4.89528095729975e-06,5.35449978831033e-06,4.12818795475453e-06
"8603000",3.28312588084964e-06,4.98190573870524e-06,5.68257376668871e-06
"8604000",6.38048960574362e-07,6.03358098215679e-06,7.76603350995839e-06
"8605000",3.64773973613228e-06,6.30760811793075e-06,4.6686444037413e-06
"8606000",4.23635210085322e-06,2.79381862014851e-06,7.92196894662115e-06
"8607000",5.62539092671614e-06,7.27495490448764e-06,6.00826103473007e-06
"8608000",1.16726285332097e-06,3.97999600404333e-06,5.65650906660047e-06
"8609000",5.09620661680599e-06,5.90878754489882e-06,1.07557288053666e-05
"8610000",4.89817429049575e-06,4.45149970024247e-06,6.6003197759e-06
"8611000",8.76776040379036e-06,4.6263946930132e-06,5.84042876434312e-06
"8612000",3.21094964672988e-06,6.42452599892719e-06,5.70742017300914e-06
"8613000",6.53646280983437e-06,4.01669657793558e-06,6.27722144420041e-06
"8614000",3.08620965877253e-06,5.24196611446172e-06,4.71793780533313e-06
"8615000",6.76898953288267e-06,5.66341530924642e-06,4.9243939626507e-06
"8616000",3.67897151808716e-06,2.15407018703464e-06,5.92026342535973e-06
"8617000",7.30715028625358e-06,5.19055806120867e-06,6.03909604160871e-06
"8618000",8.08176401875185e-06,7.10592565733748e-06,4.32319246892959e-06
"8619000",4.11746799765851e-06,4.34813011450602e-06,5.21791086865254e-06
"8620000",7.83668141192328e-06,4.72090471271858e-06,8.40055034706438e-06
"8621000",6.15764504688554e-06,9.49497028263438e-06,4.05537507796614e-06
"8622000",5.24213595171145e-06,3.60688490331077e-06,4.85825978418114e-06
"8623000",8.89023904668823e-06,4.48010592991935e-06,3.24905939741234e-06
"8624000",3.03083374745051e-06,2.66004989420195e-06,3.71922003883784e-06
"8625000",6.93157990855794e-06,4.99504909139748e-06,6.95260307349574e-07
"8626000",5.640956797626e-07,3.83605793333609e-06,4.96176926353667e-06
"8627000",4.27052114198936e-06,2.79268807529496e-06,2.28130952354581e-06
"8628000",5.86046023805364e-06,7.00802549132693e-06,4.48283220757599e-06
"8629000",6.31521496695288e-06,3.46417247916604e-06,5.0086086392424e-06
"8630000",7.15836748758192e-06,6.96183177786697e-06,5.99668179599954e-06
"8631000",6.85573600301974e-06,2.91465496419659e-06,5.07104007812764e-06
"8632000",6.17140205035271e-06,7.17460790643171e-06,4.18773385774334e-06
"8633000",2.72719551483274e-06,4.66046072418517e-06,1.06632924867485e-06
"8634000",5.81724191203491e-06,7.83969297466963e-06,7.32494220298381e-06
"8635000",2.4812692880808e-06,6.26962112373347e-06,6.20961199314129e-06
"8636000",5.67402079409678e-06,8.27659969026566e-06,3.36876940254147e-06
"8637000",9.20055961947339e-06,1.60128843571886e-06,7.75190284982443e-06
"8638000",3.41335673163714e-06,5.43938203984024e-06,6.62546996157748e-06
"8639000",4.78031078905089e-06,6.34642152103436e-06,5.87962676051675e-06
"8640000",8.06919226626821e-06,6.85469715070251e-06,4.2051804102831e-06
"8641000",4.83049442394154e-06,6.40718361486267e-06,3.13502838069851e-06
"8642000",6.25482525548861e-06,9.08282573163365e-06,9.26484431564793e-06
"8643000",5.37320093623342e-06,6.6854429849222e-06,3.57077221929792e-06
"8644000",2.60316119020269e-06,5.60218292474857e-06,3.60616085070726e-06
"8645000",5.1415695476877e-06,5.21403585583577e-06,4.64540099915146e-06
"8646000",8.06322880632568e-06,6.56653373070453e-06,2.49114701139012e-06
"8647000",6.27034052452725e-06,6.13049995799604e-06,7.05641602699268e-06
"8648000",4.79112350551692e-06,6.26635557693885e-06,2.16921905883752e-06
"8649000",2.44640753551447e-06,7.56125414569831e-06,4.83367497747383e-06
"8650000",5.67578126181002e-06,7.43433014173681e-06,3.81404976331063e-06
"8651000",5.24028664006455e-06,9.50278778465757e-06,5.47008557541143e-06
"8652000",5.26268200565653e-06,3.6837358511164e-06,1.07105662114684e-05
"8653000",4.3624349483551e-06,2.94899672144404e-06,6.56899619395435e-06
"8654000",5.6349368415789e-06,6.31318611544414e-06,2.85513482092034e-06
"8655000",5.16535372198662e-06,1.846160807178e-06,6.68756233544483e-06
"8656000",4.99438206508429e-07,7.7886893672e-06,6.25427462327851e-06
"8657000",4.74353104288297e-06,2.72360435454191e-06,3.42812563970665e-06
"8658000",3.19783075142853e-06,3.95571432385036e-06,8.96500251253202e-06
"8659000",6.02097300998543e-06,6.10856641353237e-06,5.01861743066248e-06
"8660000",4.81763905355825e-06,5.87693238843742e-06,6.47791174285146e-06
"8661000",3.77165835759069e-06,5.79680727239392e-06,6.23168811486159e-06
"8662000",5.70865947976416e-06,7.27928406681131e-06,7.37838709706089e-06
"8663000",3.33219162881523e-06,5.03699497510472e-06,5.95781457426845e-06
"8664000",7.17088334990907e-06,7.11691442954647e-06,3.01469292348398e-06
"8665000",5.92867779842438e-06,7.91170335802164e-06,3.20480391935814e-06
"8666000",4.85845302671059e-06,2.25589965565421e-06,6.18936213422931e-06
"8667000",3.67257882163232e-06,8.52931794319164e-06,3.63165799741746e-06
"8668000",2.4296864404203e-06,5.7862127687413e-06,5.18104359199201e-06
"8669000",1.03137950908897e-05,3.14811326981592e-06,4.22786847999036e-06
"8670000",7.11757928499434e-06,9.40124521117663e-06,7.25180545906256e-06
"8671000",4.61098150795519e-06,4.41641564119929e-06,7.13085144789557e-06
"8672000",4.37977716457672e-06,4.52069206574394e-06,5.88393999681825e-06
"8673000",7.10859233196405e-06,7.14373153585911e-06,4.44938241856073e-06
"8674000",6.49918901921271e-06,3.45887186117608e-06,4.67381166925914e-06
"8675000",6.74442811862923e-06,7.00639265789416e-06,6.12423665574711e-06
"8676000",6.13867085380575e-06,4.39630894867505e-06,7.3279075530918e-06
"8677000",8.45117759636748e-06,6.36577405913742e-06,5.65979798778521e-06
"8678000",9.84336926965556e-06,4.20615660851041e-06,7.2887425502438e-06
"8679000",5.47798278394348e-06,3.97649131465655e-06,6.13595954030118e-06
"8680000",3.4017596918379e-06,8.25511239947978e-06,8.25759542994524e-06
"8681000",6.08868741321542e-06,3.90399858325572e-06,5.74148070992863e-06
"8682000",4.61992660621768e-06,5.09588513560505e-06,5.35808598966644e-06
"8683000",5.15790088684301e-06,5.38774084851366e-06,8.74063526586218e-06
"8684000",5.19741732101972e-06,3.05528658109622e-06,8.23412288647272e-06
"8685000",6.82503290077818e-06,8.03580159019004e-06,7.71915999881948e-06
"8686000",4.34032063559301e-06,3.60643541880437e-06,7.91577580676041e-06
"8687000",8.18085578242616e-06,5.98093644057751e-06,7.46542724065535e-06
"8688000",5.56081977669618e-06,5.19582077994757e-06,6.59025898271382e-06
"8689000",2.38568005765706e-06,3.76140132806944e-06,8.51662869216314e-06
"8690000",5.31531776323217e-06,5.38593971818942e-06,3.42181597232031e-06
"8691000",4.5521064023233e-06,4.42615139408922e-06,5.84354049643042e-06
"8692000",7.53517077613097e-06,6.90640745204438e-06,6.44708429332541e-06
"8693000",1.26760947260046e-06,4.41176381346717e-06,4.43792768181676e-06
"8694000",5.22986772202645e-06,7.31099507930253e-06,1.62658645439403e-06
"8695000",2.85244900033585e-06,5.64515641116658e-06,4.99250801271779e-06
"8696000",9.47292836020186e-06,4.17743039902069e-06,1.24419135417215e-06
"8697000",5.52001928850763e-06,8.25244977839767e-06,4.8609879929119e-06
"8698000",6.32631823140981e-06,5.90512997176192e-06,7.53074122181675e-06
"8699000",6.11270614147285e-06,4.01377704547456e-06,4.68719302806338e-06
"8700000",8.31577333074811e-06,6.33134405493719e-06,7.86058878626582e-06
"8701000",5.05916841185213e-06,2.44457898409611e-06,4.44122156170042e-06
"8702000",6.35710094121213e-06,3.55175337588672e-06,5.7238548319756e-06
"8703000",5.54365013072826e-06,5.87975233055838e-06,5.68719040917447e-06
"8704000",6.33443311924744e-06,5.2993694186651e-06,7.78287620588882e-06
"8705000",6.05468316336137e-06,7.42954043888879e-06,8.27188216442878e-06
"8706000",6.19115846710347e-06,7.21085453482984e-06,5.69140150187893e-06
"8707000",3.42200863609787e-06,5.89913362530588e-06,4.86443791153151e-06
"8708000",8.74533102564602e-06,5.29839615057497e-06,5.8610907928537e-06
"8709000",6.18420333618695e-06,3.09979223305354e-06,2.41313940619218e-06
"8710000",4.63831737213762e-06,3.60725326000954e-06,4.5957533602045e-06
"8711000",4.14920872092062e-06,8.91250116507788e-06,2.10739659389647e-06
"8712000",6.61402695940538e-06,7.41369223362822e-06,7.00975452770885e-06
"8713000",5.9548172978813e-06,6.00615086825812e-06,4.92240478441093e-06
"8714000",7.23692510339907e-06,5.88119371137965e-06,6.06831084101094e-06
"8715000",5.59182342043638e-06,5.5791195572956e-06,3.55733147313676e-06
"8716000",7.49878289446755e-06,4.3619648496787e-06,3.09348165640024e-06
"8717000",5.65641319001767e-06,5.82578703377384e-06,3.07770382740176e-06
"8718000",3.91401637410376e-06,3.67362121905407e-06,4.58152998689296e-06
"8719000",3.74145493384612e-06,5.73461532651898e-06,6.48034972609541e-06
"8720000",5.44258466506955e-06,4.22860111640409e-06,4.22165927529871e-06
"8721000",3.82765440669588e-06,5.67900378017279e-06,6.39575816103058e-06
"8722000",5.22923495166084e-06,7.91518734374752e-06,5.00675688596491e-06
"8723000",5.35634732073802e-06,7.22600395198829e-06,2.84362877476288e-06
"8724000",6.02666972535124e-06,7.46139899529246e-06,4.10444557383481e-06
"8725000",4.77928214618008e-06,6.34634466565623e-06,7.57054908361678e-06
"8726000",7.44462330672071e-06,3.19360056665104e-06,6.83454902209316e-06
"8727000",7.21776981273751e-06,4.1488393026733e-06,4.66430937191791e-06
"8728000",3.71778678032893e-06,3.21588849398478e-06,5.19353781045673e-06
"8729000",5.28734993561201e-06,6.46835062386139e-06,5.73714567388748e-06
"8730000",2.08769966348711e-06,5.28671676442721e-06,5.43502518455156e-06
"8731000",6.30246048608671e-06,6.00908176653098e-06,6.87666306431382e-06
"8732000",9.50144395442767e-06,5.55455068439754e-06,4.60115660889986e-06
"8733000",4.53880894947153e-06,7.15708709485869e-06,7.74491937542216e-06
"8734000",3.69545245757319e-06,8.15087962506119e-06,4.54330829669654e-06
"8735000",8.85020894056839e-06,5.49681050626478e-06,6.15458705290285e-06
"8736000",5.96301546769197e-06,1.58073242056174e-06,6.9003151963514e-06
"8737000",7.74605275161157e-06,3.815577659048e-06,6.22491008942863e-06
"8738000",1.48289540720965e-06,4.23558739256008e-06,3.0289886614768e-06
"8739000",4.35155697951684e-06,1.1853495335845e-05,5.00513649152215e-06
"8740000",5.40739389528537e-06,4.34950719343326e-06,5.45015387382806e-06
"8741000",2.2595072485475e-06,4.04393058867995e-06,4.85411337971296e-06
"8742000",6.10304817774405e-06,2.48631540946759e-06,6.83334384437474e-06
"8743000",7.03413926161952e-06,5.7689382147015e-06,7.6572782732907e-06
"8744000",4.94053527507084e-06,5.39363056865306e-06,3.11101447222814e-06
"8745000",4.19066232348282e-06,6.52870690196429e-06,4.11802394847907e-06
