,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
465,5.37467E-06,0.659170963,1.061470514,186057.7677,197494.8344,0.451864881,84072.97116,84623.53248,0.45482397,,
466,3.71363E-06,0.994845074,1.181788834,269278.5135,318230.3405,0.493130678,132789.4958,133617.1638,0.496204328,,
467,6.06942E-06,1.12464897,1.415350025,164760.3988,233193.6346,0.567449914,93493.27412,93981.77181,0.570414811,,
468,3.87731E-06,0.795862381,1.169710281,257911.0592,301681.2175,0.48907959,126139.0352,126930.1573,0.492147013,,
469,3.05542E-06,0.856133466,1.141547895,327287.0167,373613.805,0.479554736,156952.0388,157949.7059,0.48260303,,
470,4.84855E-06,1.312066131,1.48046999,206247.1804,305342.7611,0.586809598,121027.8249,121618.1604,0.589671869,,
471,5.5388E-06,1.13754,1.269405941,180544.4593,229184.2092,0.521905569,94227.15882,94783.83324,0.524988879,,
472,6.05103E-06,1.139370411,1.522846799,165261.2533,251667.5705,0.599089033,99006.20447,99465.79545,0.60187003,,
473,7.46683E-06,0.536246129,0.813214284,133925.5935,108910.2056,0.360314919,48255.38936,48574.78706,0.362699808,,
474,7.57292E-06,1.25305303,1.397030574,132049.4523,184477.1221,0.561896677,74198.14846,74592.78122,0.5648852,,
475,3.23182E-06,1.185001601,1.439269733,309423.1422,445343.3632,0.574630051,177803.836,178710.6026,0.577560558,,
476,6.10194E-06,1.253855153,1.405620575,163882.3434,230356.3937,0.564506443,92512.6388,93000.63823,0.567484186,,
477,2.2482E-06,0.814238024,1.01741067,444800.5622,452544.8379,0.436246622,194042.7427,195327.5949,0.439135225,,
478,5.27896E-06,1.109815348,1.341393803,189431.1561,254101.779,0.544743288,103191.3509,103768.2098,0.547788505,,
479,5.75956E-06,1.200009866,1.336488381,173624.4996,232047.1264,0.543210107,94314.58303,94843.98091,0.546259204,,
480,5.30917E-06,1.098656394,1.279826862,188353.2359,241059.531,0.525256455,98933.75306,99513.94323,0.528336786,,
481,6.11437E-06,1.088727041,1.218309213,163549.2728,199253.5859,0.505255193,82634.11938,83138.71038,0.508340446,,
482,1.46517E-06,0.752749746,0.918140928,682515.224,626645.1612,0.400061671,273048.1807,274875.7165,0.402739319,,
483,2.3446E-06,0.579825628,0.813237567,426511.2992,346855.0115,0.36032391,153682.2189,154699.4318,0.362708871,,
484,3.34777E-06,0.393150818,0.755028483,298706.0286,225531.5595,0.337609481,100845.9872,101502.2118,0.339806372,,
485,4.42365E-06,1.007092298,1.233815287,226057.4923,278913.1898,0.510346632,115367.6799,116065.4962,0.51343353,,
486,5.46675E-06,0.963706069,1.132899438,182924.1097,207234.6212,0.47660744,87182.99157,87739.28763,0.47964857,,
487,3.26748E-06,0.885698862,1.212817253,306045.8909,371177.7367,0.503443828,154076.9149,155020.8225,0.506528031,,
488,3.98158E-06,0.6138973,0.875097382,251156.4529,219786.3543,0.383943011,96429.76474,97074.10501,0.386508504,,
489,6.27287E-06,1.256229114,1.392827726,159416.5485,222039.7887,0.560616028,89371.47216,89848.70208,0.563609631,,
490,5.34304E-06,1.548426358,1.755806058,187159.4273,328615.6563,0.662103185,123918.8529,124328.5344,0.664292129,,
491,6.76525E-06,1.119934777,1.666838497,147814.2088,246382.4137,0.638934708,94443.62841,94803.77215,0.641371171,,
492,6.22775E-06,0.584607478,0.816268764,160571.5927,131069.5756,0.361493753,58045.62776,58430.0841,0.363888052,,
493,2.62975E-06,0.76174094,1.569004844,380264.8854,596637.4472,0.612178088,232789.8305,233809.2942,0.614859018,,
494,5.89774E-06,1.19887771,1.693759645,169556.5089,287187.9724,0.646062301,109544.0683,109944.7863,0.648425631,,
495,4.81736E-06,0.99240015,1.160980895,207582.7606,240999.6191,0.486139083,100914.0928,101549.749,0.489201265,,
496,3.2818E-06,0.897655995,1.057104188,304711.2691,322111.5588,0.450329246,137220.3959,138120.1377,0.453282014,,
497,2.73222E-06,0.779235064,1.003983083,366003.382,367461.2037,0.431432799,157905.8636,158954.172,0.434297003,,
498,1.05549E-06,0.700314219,0.972992943,947427.1891,921839.9692,0.420226403,398133.9197,400789.4085,0.423029245,,
499,5.00443E-06,1.116959222,1.246256693,199822.9777,249030.7235,0.514407444,102790.4273,103407.2421,0.517494251,,
500,1.19254E-05,1.615679546,1.85438772,83854.6709,155499.072,0.686481093,57564.64613,57724.61425,0.688388776,,
501,5.3831E-06,1.16429341,1.317748728,185766.556,244793.6429,0.537322044,99816.46564,100385.3218,0.540384254,,
502,7.40606E-06,1.16963281,1.335870737,135024.5724,180375.3751,0.543016825,73320.61456,73732.38173,0.546066397,,
503,7.19052E-06,1.169282093,1.42816391,139072.0047,198617.6181,0.571306304,79452.71306,79862.5535,0.57425327,,
504,5.34913E-06,1.240830351,1.56853468,186946.3979,293231.9084,0.612046267,114419.845,114921.2362,0.614728272,,
505,4.25048E-06,0.820703463,0.98836775,235267.6835,232530.991,0.425802918,100177.6662,100844.4516,0.428637075,,
506,4.82898E-06,1.115390063,1.325164966,207082.9798,274419.11,0.53965813,111754.0137,112387.1379,0.542715476,,
507,4.30356E-06,1.154340333,1.325620024,232365.5143,308028.3787,0.539801221,125431.1883,126141.5374,0.542858254,,
508,2.92217E-06,1.154967113,1.284578614,342211.5515,439597.6405,0.526779352,180269.9793,181323.5405,0.529858036,,
509,6.22645E-06,1.312286403,1.591495837,160605.0714,255602.3026,0.618447789,99325.85127,99747.96486,0.621076059,,
510,2.72663E-06,0.502721784,0.763281041,366752.6626,279935.354,0.340858664,125010.8226,125826.6678,0.343083175,,
511,3.6984E-06,1.189417073,1.415349236,270387.226,382692.3539,0.567449676,153431.1438,154232.8145,0.570414574,,
512,6.76191E-06,1.178755676,1.407704613,147887.1088,208181.3652,0.565138047,83576.63184,84016.60303,0.568113095,,
513,5.81903E-06,0.764609834,1.387633548,171849.841,238464.6046,0.559029894,96069.19833,96584.69726,0.562029599,,
514,4.26999E-06,0.876616153,1.049156049,234192.5015,245704.4795,0.447527035,104807.4759,105496.2092,0.450467921,,
515,7.76134E-06,1.223587944,1.630124533,128843.7919,210031.426,0.629050847,81049.2964,81375.60766,0.631583458,,
516,7.02177E-06,1.74067079,2.0747975,142414.2488,295480.7275,0.736063823,104825.9765,105024.3876,0.737457021,,
517,5.4146E-06,0.886752116,1.131684208,184685.9901,209006.2184,0.476192464,87946.07664,88507.53596,0.479232539,,
518,5.23042E-06,1.149923043,1.294749383,191189.2178,247542.1217,0.530028374,101335.7102,101923.5322,0.53310293,,
519,5.66727E-06,0.937165733,1.136410553,176451.9151,200521.8185,0.47780525,84309.65149,84846.7908,0.480849362,,
520,4.3413E-06,0.952388197,1.542332898,230345.8712,355270.015,0.604651095,139278.8833,139910.0626,0.607391232,,
521,7.82696E-06,1.359672943,1.599805429,127763.5434,204396.8104,0.620746296,79308.74629,79641.98239,0.623354521,,
522,8.56345E-06,1.32578724,1.672475459,116775.4077,195304.0036,0.640435538,74787.12109,75069.87113,0.642856853,,
523,4.03843E-06,1.136341572,1.376340769,247620.7327,340810.5097,0.555568411,137570.2569,138316.1628,0.558580702,,
524,4.49473E-06,1.00820154,1.268036629,222482.8795,282116.4405,0.521464132,116016.8416,116702.8979,0.524547768,,
525,6.14287E-06,1.233599733,1.552990876,162790.2311,252811.7436,0.607670792,98922.86861,99365.15652,0.610387711,,
526,3.95794E-06,0.418965556,1.003849799,252656.8605,253629.5386,0.43138489,108992.352,109715.9499,0.434248845,,
527,5.36514E-06,1.123913471,1.362534183,186388.5648,253960.7909,0.551312134,102758.2773,103322.3632,0.554338531,,
528,6.91737E-06,1.348390102,1.502502265,144563.6483,217207.2091,0.593225219,85758.80188,86166.66736,0.596046574,,
529,6.3856E-06,1.148748721,1.310941063,156602.2694,205296.3455,0.535170879,83808.9741,84289.1632,0.538237176,,
530,6.38993E-06,1.197934028,1.484899414,156496.2674,232381.2158,0.588104868,92036.2167,92482.90179,0.590959154,,
531,6.03744E-06,1.349446288,1.6449515,165633.1393,272458.4809,0.633065169,104856.5714,105269.7162,0.635559506,,
532,6.22282E-06,1.217528914,1.510446082,160698.8038,242726.8786,0.595521725,95699.62889,96150.53116,0.59832761,,
533,6.53628E-06,1.10782921,1.240747354,152992.1465,189824.6009,0.512611897,78425.59447,78897.88143,0.515698899,,
534,4.2948E-06,0.776752557,0.944897322,232839.9115,220009.8089,0.409950495,95452.83691,96091.11944,0.412691788,,
535,7.48072E-06,1.035947075,1.453662969,133676.9367,194321.2127,0.578911963,77387.17777,77775.90158,0.581819897,,
536,8.4342E-06,1.332942562,1.61949156,118564.8657,192014.7992,0.626153076,74239.75535,74543.22839,0.628712629,,
537,6.5175E-06,1.591689172,1.810748315,153432.9629,277828.479,0.675857495,103698.818,104010.5268,0.677889059,,
538,2.023E-06,0.406641311,0.586439762,494314.8298,289885.8714,0.26914607,133042.8936,133825.5448,0.270729375,,
539,4.61239E-06,1.015599815,1.153703915,216807.4964,250131.6575,0.483679667,104865.3777,105528.2319,0.486737007,,
540,7.47433E-06,1.364873256,1.533473739,133791.272,205165.4021,0.60212895,80559.59811,80928.72466,0.604887923,,
541,7.77798E-06,1.386552657,1.602371034,128568.0284,206013.6845,0.621454012,79899.11701,80233.64778,0.624055987,,
542,2.42423E-06,1.787219785,2.207908059,412502.864,910768.3975,0.76271397,314621.6969,315150.9739,0.763997057,,
543,2.74977E-06,0.77887917,0.984572543,363666.3577,358055.9105,0.424429455,154350.714,155378.6478,0.42725604,,
544,3.27055E-06,0.804478937,1.116885665,305758.7946,341497.6147,0.471122481,144049.842,144975.1518,0.474148755,,
545,6.31143E-06,1.307142906,1.4929718,158442.6241,236550.3696,0.590458364,93553.77263,94003.65768,0.593297784,,
546,3.50906E-06,0.910270227,1.055910002,284976.2805,300909.3051,0.449908786,128213.3324,129054.3014,0.4528598,,
547,8.31422E-06,1.291502812,1.595239049,120275.861,191868.7502,0.619484391,74509.01852,74824.05454,0.62210367,,
548,7.67655E-06,1.314568786,1.568223735,130266.8953,204287.6372,0.61195907,79718.00808,80067.47712,0.614641785,,
549,6.17136E-06,1.362383783,1.503045814,162038.7618,243551.6827,0.593382637,96150.98773,96607.98712,0.596202946,,
550,5.36976E-06,1.184548035,1.546046231,186228.0596,287917.1897,0.605704989,112799.2648,113308.0615,0.608437105,,
551,8.71615E-06,1.434693392,1.595591734,114729.6177,183061.6296,0.619581958,71084.40119,71384.81248,0.622200387,,
552,5.10367E-06,0.698878306,1.723038644,195937.5674,337608.0005,0.65369897,128084.186,128531.284,0.655980809,,
553,2.42782E-06,0.849831964,1.225688609,411892.6321,504852.1074,0.507682425,209110.6503,210381.8661,0.510768705,,
554,5.82443E-06,1.106841123,1.234794513,171690.6632,212002.6888,0.510667032,87676.76142,88206.75949,0.513753968,,
555,8.42579E-06,1.468525567,1.636145141,118683.2295,194182.9893,0.630684606,74851.68584,75150.43122,0.633201772,,
556,2.13915E-06,0.804701267,1.156236802,467475.0408,540511.846,0.484536553,226508.7448,227938.7856,0.487595627,,
557,6.44922E-06,1.195090668,1.356754149,155057.5901,210375.0286,0.549522347,85207.61082,85677.72661,0.552554226,,
558,4.23291E-06,0.930075259,1.043961023,236244.2429,246629.7814,0.445690688,105291.8592,105984.7294,0.448623544,,
559,2.66001E-06,0.822398038,1.00321445,375939.0074,377147.4445,0.431156479,162088.5386,163164.7644,0.434019246,,
560,2.75018E-06,0.702978654,0.872840119,363612.1706,317375.2903,0.383090568,139296.3931,140226.9835,0.385649862,,
561,5.69663E-06,1.451520435,1.638258237,175542.2922,287583.6061,0.631256815,110812.2683,111253.1802,0.633768528,,
562,6.09007E-06,0.883345696,1.175007044,164201.8013,192938.2732,0.490858613,80599.86849,81104.01721,0.493928913,,
563,4.89269E-06,1.122873188,1.244769058,204386.4351,254413.9103,0.513923028,105038.8957,105669.8128,0.517009912,,
564,4.14047E-06,0.81096203,0.973957244,241518.7618,235228.9477,0.420577132,101577.2682,102254.6935,0.423381988,,
565,2.15542E-06,0.918119346,1.003332855,463947.0698,465493.3379,0.43119905,200053.5358,201381.811,0.434062039,,
566,4.90781E-06,1.021003998,1.148818911,203757.0246,234079.923,0.482024513,98215.88056,98838.1237,0.485078362,,
567,3.32143E-06,0.960840833,1.207125167,301074.7554,363434.9143,0.501562002,151007.657,151935.8266,0.504644856,,
568,4.56233E-06,0.522715421,0.712559779,219186.302,156183.3428,0.320737989,70301.37364,70750.78502,0.322788351,,
569,2.86016E-06,1.189213327,1.46302734,349630.8933,511519.5559,0.58168224,203374.0813,204385.3926,0.584574752,,
570,3.95023E-06,0.581461948,1.24123502,253149.5609,314218.1003,0.512771004,129807.7545,130589.2256,0.515857998,,
571,3.5764E-06,1.305240675,1.761279966,279610.5124,492472.3937,0.663492485,185519.4736,186127.1539,0.665665795,,
572,7.1781E-06,0.725762051,1.401568951,139312.6291,195256.2554,0.563276789,78471.57034,78887.12501,0.566259682,,
573,2.6834E-06,0.516319997,0.716144018,372661.0192,266878.9596,0.322171651,120060.8159,120829.6135,0.324234646,,
574,1.06685E-06,0.980182836,1.233547328,937336.319,1156248.712,0.510258933,478284.2303,481177.6804,0.513345819,,
575,3.94355E-06,0.957843425,1.188353776,253578.8261,301341.3554,0.495323959,125603.6681,126383.8128,0.498400496,,
576,4.00197E-06,0.996353097,1.094488313,249877.1932,273487.6676,0.46339083,115790.7999,116540.943,0.466392877,,
577,6.41595E-06,1.255179652,1.480448637,155861.5513,230745.0213,0.586803347,91460.07997,91906.20403,0.589665657,,
578,3.67122E-06,0.938782397,1.123802525,272388.8947,306111.3277,0.473496015,128975.056,129801.1962,0.476528958,,
579,2.21053E-06,0.743255445,0.969435859,452380.829,438554.1974,0.418931517,189516.5872,190781.1527,0.421726874,,
580,4.62158E-06,0.872232425,1.028462333,216376.2393,222534.8118,0.440189732,95246.59888,95875.75006,0.443097405,,
581,5.51377E-06,1.105321985,1.289113727,181364.2329,233799.1222,0.528229869,95802.00507,96360.0528,0.531306814,,
582,4.34588E-06,1.529619341,1.742766842,230103.1612,401016.1597,0.658776882,151586.6432,152098.8695,0.661002955,,
583,5.96354E-06,1.108464232,1.33167056,167685.573,223301.9409,0.541701026,90835.44699,91347.34534,0.544753754,,
584,2.77967E-06,0.697069521,1.034673327,359754.3772,372228.2582,0.442398241,159154.7036,160204.4611,0.445316225,,
585,2.08533E-06,0.647705254,0.906077628,479541.4049,434501.7388,0.395570447,189692.4081,190961.9476,0.398217851,,
586,6.34121E-06,0.814387194,1.067025272,157698.666,168268.4619,0.453814631,71565.96187,72033.84018,0.456781544,,
587,4.04634E-06,0.898054157,1.142044293,247137.1843,282241.6109,0.479723585,118557.536,119310.9799,0.482772272,,
588,4.17898E-06,0.979758309,1.245513102,239293.054,298042.634,0.514165349,123036.1966,123774.8576,0.517252196,,
589,3.13258E-06,0.935055763,1.077633925,319226.0113,344008.7796,0.457526321,146054.3026,147005.9756,0.46050751,,
590,6.79589E-06,1.210644902,1.382262776,147147.8645,203397.0158,0.557385861,82018.13923,82460.4375,0.56039167,,
591,7.33385E-06,0.13242769,1.35771071,136354.0502,185129.3543,0.549818869,74970.02965,75383.31725,0.552849858,,
592,5.05605E-06,1.231102458,1.402600483,197782.7972,277410.2469,0.563590073,111468.4212,112058.129,0.566571666,,
593,3.80125E-06,0.5886741,0.848516801,263071.4552,223220.5496,0.373859747,98351.82775,99007.02661,0.376350321,,
594,2.35533E-06,0.846954533,0.991430088,424569.3801,420930.858,0.426909691,181252.7828,182458.6403,0.42974988,,
595,6.20534E-06,1.366565927,1.832532625,161151.5073,295315.3948,0.681194005,109775.4407,110092.8167,0.683163431,,
596,5.9483E-06,1.084759158,1.251991314,168115.3097,210478.9075,0.5162719,86793.21027,87312.07169,0.519358242,,
597,5.46432E-06,1.139146239,1.370284923,183005.4875,250769.6603,0.553704808,101331.0182,101883.4484,0.556723461,,
598,4.08256E-06,0.748308816,0.989819597,244944.0879,242450.4584,0.4263278,104426.4741,105121.3867,0.429164825,,
599,4.30726E-06,0.785373734,0.966879206,232166.1802,224476.6519,0.417999725,97045.39948,97693.12462,0.420789645,,
600,3.98305E-06,0.838252149,1.001414382,251064.14,251419.2407,0.430509038,108085.3813,108803.2702,0.433368422,,
601,5.1138E-06,0.934549805,1.107830497,195549.1229,216635.2821,0.46800506,91517.97899,92107.94314,0.471022021,,
602,5.49206E-06,1.309302927,1.734418686,182080.8819,315804.4838,0.65663477,119560.6381,119970.2725,0.658884509,,
603,2.60284E-06,0.690070829,1.019087074,384196.3973,391529.5824,0.436845845,167834.5997,168945.5245,0.439737399,,
604,8.01015E-06,1.080704148,1.332730126,124841.5374,166380.0779,0.542033192,67668.25699,68049.26641,0.545085136,,
605,4.69853E-06,1.016134836,1.194886812,212832.6692,254310.9497,0.497500592,105884.3788,106539.7037,0.500579653,,
606,4.66618E-06,1.058341879,1.224318437,214308.1252,262381.3888,0.507232324,108704.0084,109365.3895,0.510318447,,
607,3.83038E-06,0.75409184,0.956834641,261070.8346,249801.6182,0.414330043,108169.4902,108892.1651,0.417098161,,
608,4.62233E-06,1.232483748,1.504586821,216341.3167,325504.2938,0.593828705,128469.684,129079.1893,0.596646037,,
609,8.82812E-06,1.431197515,1.646432553,113274.41,186498.676,0.633464466,71755.31363,72037.42017,0.635954936,,
610,3.22107E-06,0.807445232,1.039317176,310455.3818,322661.6105,0.444045974,137856.4625,138764.7004,0.446971476,,
611,4.76281E-06,1.059411888,1.261737206,209960.2384,264914.6446,0.519429949,109059.6359,109707.3518,0.522514894,,
612,3.78738E-06,0.934614977,1.12916331,264034.4613,298138.0262,0.47533097,125503.7567,126305.8534,0.478368819,,
613,2.95547E-06,0.644514217,0.891796397,338355.3336,301744.0674,0.390227142,132035.4347,132918.674,0.392837531,,
614,7.83562E-06,1.443389124,1.632058922,127622.2895,208287.0962,0.629576318,80347.97114,80670.55736,0.632103982,,
615,3.16998E-06,0.138857465,0.440339716,315459.2441,138909.2341,0.206596924,65172.90934,65496.41697,0.207622437,,
616,5.34261E-06,1.101465743,1.290002092,187174.4139,241455.3855,0.528513668,98924.23608,99500.09408,0.531590253,,
617,4.5023E-06,2.365267321,3.881495549,222108.6042,862113.5586,0.886127236,196816.4835,210303.6258,0.946850423,,
618,6.63711E-06,1.383439995,1.790872829,150668.0563,269827.3282,0.67093063,101087.814,101402.4874,0.673019152,,
619,4.29523E-06,1.236462443,1.510474644,232816.4346,351663.3212,0.595529967,138649.1635,139302.4064,0.598335795,,
620,2.75796E-06,1.154518201,1.364541151,362587.3165,494765.314,0.551932497,200123.7228,201220.3446,0.554956932,,
621,2.1688E-06,0.656925826,0.857726613,461083.5855,395483.6619,0.37736466,173996.6506,175157.1986,0.379881662,,
622,4.48175E-06,1.067450138,1.483693642,223127.0265,331052.1506,0.587752543,131143.4773,131780.8334,0.590609015,,
623,5.73813E-06,1.315851395,1.761819767,174272.8844,307037.4126,0.663629261,115652.5855,116031.0656,0.665801028,,
624,4.56505E-06,0.649230618,1.018006688,219055.8357,223000.3058,0.436459711,95609.04669,96242.04243,0.439349366,,
625,8.95884E-06,1.294538113,1.492993034,111621.5556,166650.2049,0.590464543,65908.57078,66225.50676,0.593303923,,
626,7.54155E-06,1.013357173,1.241513675,132598.7855,164623.2055,0.512861903,68004.8655,68414.19648,0.515948892,,
627,5.87618E-06,1.20259589,1.45099028,170178.6221,246927.5266,0.578119045,98383.50244,98879.10187,0.581031275,,
628,3.69254E-06,0.900669037,1.122906735,270816.0674,304101.1859,0.473189,128147.1841,128968.3259,0.476221102,,
629,7.72904E-06,0.967797934,1.228582756,129382.1781,158956.713,0.508632287,65807.95312,66207.29914,0.511718848,,
630,5.08941E-06,0.97315025,1.182561302,196486.6043,232357.4546,0.493389065,96944.34191,97548.34338,0.496463073,,
631,4.39046E-06,0.755461695,1.186782793,227766.7158,270309.6192,0.494799659,112698.8933,113399.476,0.497875537,,
632,7.39794E-06,1.076042326,1.385960926,135172.7014,187344.0825,0.558518325,75496.43078,75902.16906,0.561519954,,
633,2.68882E-06,0.576532686,0.806706546,371909.9133,300022.1616,0.357798991,133068.9919,133948.4402,0.360163672,,
634,5.87878E-06,1.378590452,1.533600758,170103.3496,260870.6258,0.602165189,102430.3156,102899.5808,0.604923895,,
635,6.96477E-06,1.349845364,1.559677977,143579.7794,223938.2199,0.609557311,87520.10427,87908.06388,0.61225936,,
636,5.96312E-06,1.157605847,1.416851005,167697.3533,237602.1635,0.567902829,95235.80127,95732.66442,0.570865685,,
637,6.08645E-06,1.180644167,1.35317919,164299.493,222326.6549,0.548413021,90103.98125,90602.65368,0.551448164,,
638,5.94189E-06,1.004673137,1.185816884,168296.7328,199569.1072,0.494477124,83218.88441,83736.47485,0.497552587,,
639,5.70203E-06,0.825871337,1.030591035,175376.1796,180741.1185,0.440947266,77331.64688,77842.20891,0.443858505,,
640,1.63974E-06,0.587245601,0.878210483,609851.4488,535577.9356,0.385117486,234864.4567,236434.2102,0.387691479,,
641,4.89309E-06,1.098698573,1.259706367,204369.9555,257446.1343,0.518772974,106021.6097,106652.1523,0.521858274,,
642,3.85072E-06,1.06184429,1.231365426,259691.783,319775.483,0.509544456,132324.5083,133126.1166,0.512631224,,
643,3.11996E-06,0.654675796,0.94442045,320517.2755,302703.0696,0.409775126,131340.007,132218.2889,0.412515327,,
644,5.09709E-06,1.145397774,1.389518493,196190.4151,272610.2098,0.559605931,109789.32,110377.4034,0.562603445,,
645,4.50619E-06,1.013647661,1.257433678,221916.7298,279045.5699,0.518037077,114961.0941,115645.853,0.521122734,,
646,6.12928E-06,1.18396766,1.322530161,163151.1983,215772.3805,0.538829059,87910.60658,88409.70615,0.541888181,,
647,3.50754E-06,0.957476643,1.115756988,285100.1847,318102.5234,0.470734538,134206.5038,135068.9742,0.473759687,,
648,5.09575E-06,1.241988187,1.404082925,196241.8257,275539.7966,0.564040042,110688.2476,111272.9916,0.567019753,,
649,7.57238E-06,1.051944672,1.235240985,132058.827,163124.4754,0.510813072,67457.37509,67865.03419,0.513900023,,
650,5.80539E-06,0.835885586,1.027485887,172253.5989,176988.1419,0.439842036,75764.37367,76264.94684,0.442748061,,
651,6.57155E-06,1.239640658,1.428932722,152171.1858,217442.3867,0.57153695,86971.45545,87419.72949,0.574482804,,
652,4.75441E-06,0.799768809,1.088007164,210331.2428,228841.899,0.461140411,96992.23572,97622.02892,0.464134703,,
653,5.31419E-06,0.736301939,1.08736093,188175.2554,204614.4208,0.4609157,86732.92951,87296.23227,0.4639092,,
654,5.74367E-06,0.879657049,0.979136652,174104.7461,170472.3383,0.422458725,73552.06912,74042.2713,0.425274284,,
655,5.43931E-06,1.174806317,1.34863454,183846.8224,247942.1747,0.547000211,100564.2507,101122.9893,0.550039364,,
656,3.46428E-06,0.741073591,0.880034062,288660.3291,254030.9219,0.385804834,111366.5505,112110.9895,0.388383779,,
657,6.16597E-06,0.895811576,1.050396359,162180.3565,170353.656,0.447964904,72651.10779,73128.36759,0.450907676,,
658,1.0807E-05,1.635920216,1.907083765,92532.84233,176467.8814,0.698954088,64676.20847,64839.35913,0.700717253,,
659,3.74278E-06,1.507614308,1.89635978,267181.2819,506671.8369,0.696447261,186077.6719,186556.4415,0.698239189,,
660,4.38468E-06,0.50307131,0.7509674,228066.5968,171270.5793,0.336007058,76631.98613,77129.89933,0.33819025,,
661,2.21952E-06,0.509686032,0.91661701,450548.3584,412980.2893,0.399495433,179992.0116,181196.7238,0.402169313,,
662,5.91936E-06,1.023945319,1.28218465,168937.1027,216608.5599,0.526012502,88863.02801,89383.27586,0.529092038,,
663,4.76777E-06,1.051213779,1.260949057,209741.5331,264473.3884,0.519175052,108892.5713,109539.6422,0.522260139,,
664,5.70653E-06,1.545345057,2.895932628,175237.9613,507477.3298,0.860916509,150865.2539,152167.3584,0.868347003,,
665,2.90038E-06,0.555766427,0.70389775,344782.1862,242691.405,0.317265832,109387.6071,110083.9461,0.319285481,,
666,5.8354E-06,2.559385703,3.260390498,171367.8482,558726.1039,0.886085015,151846.4823,155110.3698,0.905131105,,
667,6.12172E-06,1.028577929,1.188918885,163352.7929,194213.2204,0.495512474,80943.3466,81445.94547,0.498589244,,
668,6.25879E-06,1.135855096,1.445090368,159775.2341,230889.6519,0.576365152,92088.8771,92555.6678,0.579286698,,
669,4.73361E-06,0.804469676,1.108017547,211255.3063,234074.5863,0.468069572,98882.18073,99519.57187,0.471086732,,
670,8.01654E-06,1.725590801,1.897455612,124742.0325,236692.4696,0.69670416,86908.29296,87131.45286,0.698493131,,
671,7.66415E-07,0.805346207,0.943770958,1304776.593,1231410.255,0.409536225,534353.2809,537926.6878,0.412274937,,
672,5.49854E-06,1.136882463,1.322786367,181866.3052,240570.2692,0.538909719,98009.51955,98565.83992,0.541968672,,
673,4.69963E-06,1.023070215,1.180605013,212782.807,251212.4487,0.492734533,104845.437,105499.3382,0.495807625,,
674,6.82573E-06,1.321670247,1.605341223,146504.4052,235189.561,0.622272181,91165.61569,91545.75113,0.624866884,,
675,9.01284E-06,1.657745989,1.896824968,110952.8387,210458.1147,0.696556337,77284.90289,77483.58306,0.698347009,,
676,4.93722E-06,1.168760576,1.346770961,202543.3262,272779.4702,0.546420039,110673.7322,111289.6162,0.549460791,,
677,1.53901E-06,0.755401538,1.03291108,649768.7165,671153.3065,0.441772169,287049.7352,288943.8682,0.444687257,,
678,3.0926E-06,0.796335049,0.963570535,323352.1337,311572.5886,0.416792495,134770.7427,135670.5725,0.419575312,,
679,7.98684E-06,1.275511682,1.425579665,125205.9091,178490.998,0.570530416,71433.77938,71803.22121,0.57348109,,
680,4.57364E-06,0.957327929,1.444376752,218644.0665,315804.4067,0.576152682,125972.3653,126611.3869,0.579075339,,
681,5.31111E-06,0.693409186,0.907786091,188284.6497,170922.1861,0.396207754,74599.83823,75099.12096,0.398859498,,
682,3.48091E-06,0.905692974,1.138826518,287280.853,327163.0535,0.47862845,137500.7895,138375.8772,0.481674555,,
683,2.86855E-06,0.993749796,1.166276253,348608.2885,406573.5684,0.487924106,170094.3874,171163.0232,0.49098954,,
684,9.32419E-06,1.699340504,1.833969944,107247.9622,196689.5392,0.681543769,73094.18038,73304.95951,0.683509113,,
685,1.00772E-05,1.671567998,1.830884582,99233.6956,181685.4433,0.680792606,67557.56627,67753.46451,0.682766717,,
686,5.76252E-06,0.886247812,1.108313515,173535.3055,192331.5245,0.468171638,81244.30827,81767.94666,0.471189113,,
687,5.26455E-06,1.047393199,1.179480808,189949.7157,224042.0442,0.492358156,93523.29169,94106.92209,0.495430708,,
688,4.43353E-06,1.130653076,1.417165291,225553.6639,319646.8238,0.567997623,128113.945,128782.1312,0.57096005,,
689,6.3147E-06,1.173034926,1.324660529,158360.6809,209774.1433,0.539499478,85435.50471,85919.72261,0.542557168,,
690,3.66906E-06,0.536085698,0.699117498,272549.1428,190543.8747,0.31534518,85947.05838,86492.86252,0.317347769,,
691,4.10627E-06,0.842495543,1.004886998,243529.9742,244720.1046,0.431757647,105145.9287,105843.8585,0.434623536,,
692,5.30392E-06,1.230138264,1.466042043,188539.8284,276407.3151,0.582571472,109837.9254,110382.3199,0.585458897,,
693,8.78484E-06,1.202098644,1.395252845,113832.4848,158825.0983,0.561355287,63900.46722,64240.90458,0.564345975,,
694,4.00138E-06,0.89145087,1.132859989,249913.6395,283117.1629,0.476593972,119107.334,119867.3454,0.479635068,,
695,4.81603E-06,0.784032287,0.944489836,207639.743,196113.6269,0.409800645,85090.90053,85659.90827,0.412541005,,
696,5.62264E-06,0.838758612,1.109594092,177852.5525,197344.1416,0.468613113,83344.03822,83880.94421,0.471631939,,
697,4.66141E-06,1.062803496,1.345639176,214527.5323,288676.6517,0.546067452,117146.5031,117799.0335,0.549109162,,
