"","Chain.1","Chain.2","Chain.3"
"3378000",2.44429978996497e-06,6.64064560589215e-06,5.85910785236084e-06
"3379000",6.84062272425253e-06,5.87601560406997e-06,6.78307403374552e-06
"3380000",3.3057792793932e-06,3.51488774022819e-06,2.51466484738402e-06
"3381000",6.97184629192446e-06,5.02260598442609e-06,5.16160275301941e-06
"3382000",6.32041070400917e-06,3.03280824083304e-06,5.06349877818826e-06
"3383000",4.73530468934193e-06,3.77520058074468e-06,5.05682362038329e-06
"3384000",5.53488682866909e-06,6.78155533572105e-06,4.20175293148725e-06
"3385000",6.25016298133381e-06,5.32255850419575e-06,3.18813289331859e-06
"3386000",3.77262781618679e-06,4.90364355659952e-06,5.5665942527748e-06
"3387000",1.78816560612999e-06,3.29184357116742e-06,5.14662770288968e-06
"3388000",5.33666146380831e-06,5.14708265956366e-06,9.12415196045425e-06
"3389000",5.13904830532845e-06,2.56968700093935e-06,6.67641923001936e-06
"3390000",4.5450515102612e-06,4.82051387935626e-06,5.52247653307246e-06
"3391000",2.84049531371728e-06,5.27165393131329e-06,4.0669796678103e-06
"3392000",4.07308301223442e-06,5.50807668095436e-06,7.97720633910767e-06
"3393000",4.97269405013889e-06,4.12956696922553e-06,6.47452798883704e-06
"3394000",3.76306953499898e-06,4.12617256224373e-06,1.90243907804502e-06
"3395000",2.83142810836653e-06,1.89620685949194e-06,5.17783135197475e-06
"3396000",9.16403682145826e-06,4.46954760907494e-06,9.563630004006e-06
"3397000",7.07203729886792e-06,3.62656551983927e-06,5.66306763482728e-08
"3398000",4.3723389946161e-06,2.40457619979938e-06,3.12114376947171e-06
"3399000",5.94975739133816e-06,7.0213000436572e-06,7.29945080470627e-06
"3400000",7.68970627471036e-06,5.54923966860839e-06,4.98986969143726e-06
"3401000",7.06117920162392e-06,8.424892832638e-06,3.99700161975677e-06
"3402000",2.67255082090211e-06,5.40633473469469e-06,5.26480023691915e-06
"3403000",4.783562926752e-06,3.00171498607959e-06,5.44476999528561e-06
"3404000",2.1961274637401e-06,2.81203923122089e-06,3.88918574601677e-06
"3405000",5.08733723765777e-06,7.45356444222024e-06,5.44263450048778e-06
"3406000",3.55091357219886e-06,6.66816721790107e-06,3.55027502546215e-06
"3407000",4.33455950036489e-06,7.34147507156155e-06,9.14037992334213e-06
"3408000",5.01958811618054e-06,6.02171795196834e-06,7.42959294369608e-06
"3409000",9.84258457161327e-06,3.23685396765554e-06,6.3190397702146e-06
"3410000",3.67591286493888e-06,5.72727283598355e-06,3.14893436700334e-06
"3411000",6.14702767686808e-06,6.54511232007474e-06,6.92880120882319e-06
"3412000",6.34674242923043e-06,6.77198376611816e-06,4.36154211150827e-06
"3413000",5.98973862556672e-06,6.54960588630536e-06,7.28356615890184e-06
"3414000",6.53885441392777e-06,4.95498189223361e-06,7.93748770514074e-06
"3415000",5.0925940888394e-06,6.68744592410012e-06,4.87108130400014e-06
"3416000",4.45935251208919e-06,4.13229356099747e-06,5.83505814530284e-06
"3417000",4.96952153779078e-06,6.69447267355418e-06,6.88065084850666e-06
"3418000",3.13207708210875e-06,2.30476053143193e-06,5.32116045213807e-06
"3419000",3.75426467772258e-06,4.68389978391084e-06,6.74702274639166e-06
"3420000",6.00176906486852e-06,5.54043660239977e-06,4.75700805004615e-06
"3421000",3.74389895379302e-06,1.64498953247385e-06,2.67718541148984e-06
"3422000",6.24879360895595e-06,5.24115370672138e-06,3.93987509667269e-06
"3423000",6.0834636807933e-06,6.61194265702679e-06,9.46653773598772e-06
"3424000",3.57700902827995e-06,7.54176876196771e-06,6.06364050679956e-06
"3425000",1.03924715608947e-05,2.43011635277558e-06,4.55038278760965e-06
"3426000",3.10730224632441e-06,5.3483280216717e-06,2.80672546789071e-06
"3427000",8.72946619409598e-06,7.55154142257301e-06,4.37350950677411e-06
"3428000",4.94402534833067e-06,4.61324429066075e-06,8.51544300948581e-06
"3429000",5.7071221397704e-06,9.33846822329941e-06,8.97951943582807e-06
"3430000",6.39418947359271e-06,2.90839220299262e-06,4.08431121429457e-06
"3431000",6.06612588572579e-06,9.19298781687156e-06,4.84803699353402e-06
"3432000",1.85480406036574e-06,6.44344695101992e-06,4.10877616126989e-06
"3433000",5.27721386590892e-06,6.94585240992568e-06,1.58726873624689e-06
"3434000",6.51341239562565e-06,8.19670484774224e-06,3.13762278041127e-06
"3435000",2.56213526135398e-06,8.05685217382885e-06,8.89276861545496e-06
"3436000",6.69556134644884e-07,8.58629618834792e-06,2.42160665261656e-06
"3437000",4.36857692759492e-06,5.02928069994404e-06,4.46485425828779e-06
"3438000",6.58649658343875e-06,3.97100522684025e-06,3.49808272345414e-06
"3439000",9.1049078539145e-06,3.43227332616533e-06,4.53130835437374e-06
"3440000",7.23374445614399e-06,5.89773409281504e-06,3.32424814585076e-06
"3441000",4.24568483138965e-06,3.43712587271943e-06,6.21917218506468e-06
"3442000",4.27439028988321e-06,5.85156915670217e-06,5.22337603486564e-06
"3443000",2.37749820652293e-06,4.75294262182225e-06,4.84641107901388e-06
"3444000",3.85424736063857e-06,6.0321729527683e-06,6.56375425045986e-06
"3445000",5.87512950951219e-06,6.54759395545151e-06,6.00271550385217e-06
"3446000",4.12154694778428e-06,2.49633943894311e-06,3.45749268836304e-06
"3447000",6.0014339921806e-06,8.77458836083771e-06,4.80157486356407e-06
"3448000",6.35814244004828e-06,3.09665956658518e-06,4.87212996974194e-06
"3449000",4.17398247828881e-06,3.78956478585556e-06,6.1741584062771e-06
"3450000",6.04286336494193e-06,3.28729702825082e-06,3.3208982241227e-06
"3451000",4.77760974629686e-06,6.1695264315292e-06,3.74664526973187e-06
"3452000",2.86759095299282e-06,5.14211384658076e-06,5.89953878296862e-06
"3453000",3.31212478542746e-06,5.91173273298604e-06,5.04751368168584e-06
"3454000",3.30757283167305e-06,3.90846692096932e-06,3.75082884920062e-06
"3455000",5.33484859181037e-07,7.3421484111523e-06,3.25441651569763e-06
"3456000",7.02436641501441e-06,7.87292428985689e-06,3.60275252174398e-06
"3457000",5.86378192915744e-06,5.46457587114917e-06,1.15962005110995e-06
"3458000",4.78343993895585e-06,5.01493119557407e-06,4.51321402809352e-06
"3459000",6.56361393528928e-06,6.60367283755025e-06,4.79966699254391e-06
"3460000",7.15988384262303e-06,7.90431950048716e-06,4.76702477764499e-06
"3461000",7.24473578353541e-06,5.77028737948716e-06,3.62085357405837e-06
"3462000",1.85461099205966e-06,5.01958224499826e-06,1.00803695789571e-05
"3463000",2.87551154436908e-06,7.50110468526056e-06,4.86620025774892e-06
"3464000",3.40997579683799e-06,4.91421890584468e-06,3.48467358863778e-06
"3465000",5.21441208387574e-06,5.33233813759814e-06,5.62503285527306e-06
"3466000",4.76755273459653e-06,1.88763919972284e-06,6.21136625566038e-06
"3467000",2.31732524843529e-06,3.50199519511934e-06,5.42721420548926e-06
"3468000",7.04588076322378e-06,3.4708094794716e-06,3.74660532980339e-06
"3469000",3.07680673177831e-06,3.35133922777274e-06,8.64525119856246e-06
"3470000",7.00873459763218e-06,3.31158297492789e-06,4.6896137006958e-06
"3471000",7.60709093443109e-07,5.20994474433505e-06,5.03649918151368e-06
"3472000",6.87912735971841e-06,4.1267186673546e-06,4.92213518439986e-06
"3473000",3.58605805722994e-06,6.05059312040681e-06,6.73023952539839e-06
"3474000",4.1358172935768e-06,3.96392753987914e-06,5.38795791855553e-06
"3475000",9.75618713899932e-06,6.3524101430647e-06,4.27999494585479e-06
"3476000",6.13135317642789e-06,3.54051738312924e-06,3.8863378815876e-06
"3477000",3.36740443714948e-06,3.66510989719132e-06,5.43220305563118e-06
"3478000",5.72937431138979e-06,4.47181693567144e-06,6.23079637632092e-06
"3479000",2.01329393458574e-06,6.90092199040599e-06,3.87006098778326e-06
"3480000",1.61544947515015e-06,5.68781965955431e-06,5.2234351479987e-06
"3481000",4.21426744674445e-06,6.96871426501786e-06,7.03510448171832e-06
"3482000",4.55774346742626e-06,4.40456124181143e-06,2.56231104323149e-06
"3483000",2.09120122945389e-06,2.44813324166467e-06,6.03831873398147e-06
"3484000",4.05910642119096e-06,3.11209625041457e-06,8.00868007308041e-06
"3485000",4.630464354981e-06,3.28150676410228e-06,8.91069497872916e-07
"3486000",4.23399370925867e-06,9.17424949731899e-06,3.3126822256574e-06
"3487000",3.50169779040559e-06,6.23395592823856e-06,8.52048819281307e-06
"3488000",9.70235988848288e-06,3.60246468167711e-06,6.68036817783225e-06
"3489000",4.60173597131589e-06,3.11146631679035e-06,4.79546818842435e-06
"3490000",4.73596334698514e-06,4.9033788796795e-06,5.82251770128269e-06
"3491000",6.89493416184521e-06,4.79510846671896e-06,7.59053557391108e-06
"3492000",2.61051296264943e-06,6.42626108501803e-06,8.90980643898285e-06
"3493000",1.66552594584362e-06,6.52787943258082e-06,2.88563480460703e-06
"3494000",4.37977195998895e-06,3.97447529033186e-06,3.27596378413072e-06
"3495000",1.5280654038521e-06,3.564348145285e-06,3.91987409667317e-06
"3496000",5.68338067845122e-06,8.76773435558959e-06,6.19205563360827e-06
"3497000",3.16439999758633e-06,3.9993043235014e-06,5.90694461044798e-06
"3498000",7.55135249199035e-06,4.98949007791864e-06,2.64271981393391e-06
"3499000",3.70363529431138e-06,7.07309177883049e-07,3.66196565997476e-06
"3500000",7.87437421489921e-06,4.05031271901914e-06,5.45240526485683e-06
"3501000",4.31702353271638e-06,6.31583088536342e-06,7.86081661012242e-06
"3502000",5.4322116738058e-06,3.94276759246515e-06,5.16868944048663e-06
"3503000",6.08029359702473e-06,5.10484022258844e-06,6.28336091559527e-06
"3504000",4.03825200337426e-06,7.59090393791437e-06,4.61252918552472e-06
"3505000",3.81376341786853e-06,6.32175428496372e-06,5.68901330512327e-06
"3506000",4.54904634693431e-06,6.02643019904803e-06,3.23438200784756e-06
"3507000",4.24107737946974e-06,2.32183342210242e-06,5.41967002391474e-06
"3508000",7.26979927744486e-06,4.64562672180953e-06,5.02594167128527e-06
"3509000",5.22927202424318e-06,6.81115856252134e-06,4.3713465699834e-06
"3510000",3.84177454192734e-06,2.93350963194201e-06,4.05996129725292e-06
"3511000",5.41231791418216e-06,5.49725459952775e-06,5.83307496602779e-06
"3512000",5.29738498805883e-06,3.27645399322984e-06,5.58941723044894e-06
"3513000",5.17302164116025e-06,3.63024792385505e-06,4.17037347795913e-06
"3514000",4.48357663659081e-06,6.91567461852467e-06,4.72024282935578e-06
"3515000",5.242625804465e-06,1.82326058432174e-06,4.73709547943219e-06
"3516000",3.85641116920728e-06,4.02075475654009e-06,2.84137286367285e-06
"3517000",7.03380684520206e-06,4.87497962114812e-06,7.37041935778511e-06
"3518000",4.02561029453859e-06,7.53230056099825e-06,6.3412908030801e-06
"3519000",6.66304642314155e-06,5.56985929236035e-06,7.16717566308793e-06
"3520000",1.78859055954868e-06,7.14685862803144e-06,9.44733540155662e-06
"3521000",7.59187690402699e-06,6.00672761149941e-06,4.15127291894562e-06
"3522000",4.66841229452258e-06,3.89236530428398e-06,4.42218601602961e-06
"3523000",3.40166521096094e-06,4.76456236550571e-06,6.14020532699343e-06
"3524000",6.6157359958873e-06,5.64500480040098e-06,7.86408754833871e-06
"3525000",4.53978816214587e-06,7.0008219521482e-06,3.88222448050752e-06
"3526000",6.59410934811197e-06,4.88520551959732e-06,6.81919334084871e-06
"3527000",2.62621569224885e-06,5.82109561629602e-06,3.04280401420519e-06
"3528000",5.17617755052499e-06,7.97575067555273e-07,3.01353047186522e-06
"3529000",6.65173843558265e-06,6.87668288073154e-06,8.53166819693545e-06
"3530000",4.12886515595182e-06,4.3439906133412e-06,6.63724280924664e-06
"3531000",7.10019103519258e-06,1.11687100864403e-06,2.53568268521547e-06
"3532000",1.56624830268385e-06,6.58564203092863e-06,4.79870515780776e-06
"3533000",1.67474287786463e-06,6.77473411281356e-06,6.6713305342973e-06
"3534000",6.46806440161816e-06,5.80140756446068e-06,4.86361441128752e-06
"3535000",4.06390293670356e-06,3.67324913292031e-06,7.40482870906761e-06
"3536000",5.687440713509e-07,4.83085903544871e-06,4.33896685822378e-06
"3537000",5.59344557292063e-06,8.8244277295148e-06,3.31485372749731e-06
"3538000",5.78385328348592e-06,3.20095112774414e-06,6.95814443957517e-06
"3539000",5.64090415466017e-06,5.47176084954799e-06,4.23259373380521e-06
"3540000",3.42393439720764e-06,8.18587194772653e-06,7.02453021083052e-06
"3541000",2.74879334376157e-06,4.996261468787e-06,4.42515298057863e-06
"3542000",5.80647523619126e-06,4.95899311119955e-06,5.26669029156273e-06
"3543000",3.21517648643723e-06,3.57727157458419e-06,4.30532471670535e-06
"3544000",6.39781799032005e-06,5.63153576388783e-06,7.39890057510752e-07
"3545000",7.56181627949453e-06,5.27828594439433e-06,3.43305140752903e-06
"3546000",5.65651255836523e-06,5.73528798275431e-06,4.82451031466111e-06
"3547000",3.69222059662563e-06,4.88151059630208e-06,7.93319889058372e-06
"3548000",3.90577097370252e-06,2.19408314336529e-06,4.46942683717263e-06
"3549000",4.26957510036017e-06,5.36718819611023e-06,7.73322714051691e-06
"3550000",5.73410804478696e-06,8.31409539080397e-06,5.28307742208106e-06
"3551000",6.99328327274721e-06,5.80314542793543e-06,4.1629113296489e-06
"3552000",6.04948016836916e-06,6.5526438028947e-06,8.24651498380907e-06
"3553000",3.12476264275986e-06,6.04816238257051e-06,2.86372346410448e-06
"3554000",4.66194795600465e-06,2.56102872373623e-06,7.85868343637984e-06
"3555000",8.11709556607592e-06,4.15210214900637e-06,2.2663487754664e-06
"3556000",4.67175950411935e-06,2.67069738477426e-06,4.6171239935464e-06
"3557000",6.97828420612732e-06,5.80124374624181e-06,2.62226855413274e-06
"3558000",6.92543802124329e-06,7.85515369903591e-06,2.05493207504019e-06
"3559000",1.77407042700543e-06,5.34671843126414e-06,6.01288883752962e-06
"3560000",3.36698452443768e-06,5.01608722490535e-06,1.98978550276426e-06
"3561000",2.2637664621167e-06,5.06276539134678e-06,5.40560650310752e-06
"3562000",6.46622095531158e-06,6.46899589385542e-06,3.98078936587926e-06
"3563000",3.72125476389691e-06,3.01850086731822e-06,6.94998798994138e-06
"3564000",7.71667850517325e-06,4.86477476958305e-06,4.44227413321985e-06
"3565000",5.13421801850731e-06,7.80194681063405e-06,6.1767841118136e-06
"3566000",4.5582933323605e-06,6.60574904903912e-06,3.49208008986173e-06
"3567000",4.54162386501852e-06,8.85796756201272e-06,4.79630338397459e-06
"3568000",6.47710795029044e-06,6.57313510380382e-06,4.47127307596003e-06
"3569000",3.08550015508154e-06,7.43630180198345e-06,7.8924409049669e-06
"3570000",4.79429039702228e-06,3.86336154750901e-06,8.93640910711184e-06
"3571000",4.82029765275779e-06,3.50465694854394e-06,1.10211488632069e-05
"3572000",7.39649715180955e-06,2.83829197199493e-06,2.08936038279945e-07
"3573000",4.35202902863e-06,8.02023444765074e-06,6.1167800228361e-06
"3574000",5.53075925340677e-06,3.2248963430841e-06,6.43292133452263e-06
"3575000",5.97068111148795e-06,6.93925151052832e-06,8.18441815391804e-06
"3576000",7.54749335573626e-06,3.93620072913779e-06,5.53977337899266e-06
"3577000",4.28676542643895e-06,2.52361439706651e-06,6.90014644701095e-06
"3578000",5.03552535673164e-06,3.4527312925959e-06,6.16793780815688e-06
"3579000",8.50232276947141e-06,7.78210483460348e-06,4.65816534017649e-06
"3580000",4.64525551694872e-06,2.92674618379697e-06,4.56328031084416e-06
"3581000",6.90174650007847e-06,4.20250331463819e-06,4.85881584872721e-06
"3582000",9.09138700005153e-06,7.4958758776839e-06,9.25120408162607e-06
"3583000",6.30951001517605e-06,6.6404628344564e-06,3.32259290635153e-06
"3584000",5.03216322247377e-06,7.10186552243733e-06,5.63521230203432e-06
"3585000",3.16558072809276e-06,6.65409177218037e-06,5.21570884796386e-06
"3586000",4.15034255885954e-06,3.95631279590257e-06,6.49805811428904e-06
"3587000",4.08939092472336e-06,2.85726144763207e-06,6.74717831500651e-06
"3588000",3.83717961521435e-06,7.98744739950818e-06,5.40116023708259e-06
"3589000",3.95908849784086e-06,4.6012682557557e-06,8.63402768666054e-06
"3590000",5.19244784168733e-06,6.9009047879941e-06,1.66710484706959e-06
"3591000",1.07647484663045e-05,1.9982366448526e-06,3.50947481080306e-06
"3592000",5.07267240633398e-06,4.23992588974449e-06,8.16653328796304e-06
"3593000",5.41866731886211e-06,4.09007086568734e-06,6.15860242369706e-06
"3594000",3.36430852184783e-06,7.27766463065117e-06,5.32666648602478e-06
"3595000",4.67637774650652e-06,4.91337535409787e-06,6.5505757861943e-06
"3596000",2.44901833684218e-06,6.06069291393559e-06,4.46391236758773e-06
"3597000",6.43492414205729e-06,4.76516426225692e-06,2.70472200516258e-06
"3598000",3.98062382046538e-06,3.43682461797992e-06,6.51968526504644e-06
"3599000",6.55345683978246e-06,8.51041515608619e-06,3.55424242051839e-06
"3600000",3.72493281768254e-06,3.90514173889702e-06,2.87869307515218e-06
"3601000",8.12238994025186e-06,7.06522547010169e-06,4.50564309340816e-06
"3602000",7.57918438419256e-06,8.53603936621173e-06,6.53913551696795e-06
"3603000",2.86382658339958e-06,4.68819589494385e-06,7.68586781058389e-06
"3604000",5.36606426336873e-06,2.90291087794032e-06,4.61807827517167e-06
"3605000",5.1856456651175e-06,7.32603185347899e-06,5.11477212320393e-06
"3606000",8.23624442730475e-06,4.66168887641265e-06,4.63280408933719e-06
"3607000",3.81520212535485e-06,1.08954210820031e-06,9.03656253197452e-06
"3608000",1.67416555634445e-06,2.88122624349044e-06,3.36095174139177e-06
"3609000",2.9004484762298e-06,8.58639036790714e-06,9.82349175931761e-06
"3610000",5.22600752886451e-06,6.99610525137698e-06,7.90051734268341e-06
"3611000",3.01321629929325e-06,2.48751781174479e-06,5.57523932656782e-06
"3612000",3.02328083958323e-06,3.25885509390172e-06,4.41190405431453e-06
"3613000",2.25569174666991e-06,1.05240037683223e-05,3.80139029023888e-06
"3614000",4.88678538885161e-06,6.35396190367129e-06,3.15842650176316e-06
"3615000",7.77260865361785e-06,2.16882449647474e-06,8.43758434425134e-06
"3616000",4.88447933120416e-06,8.00042266654121e-06,6.24649132247796e-06
"3617000",2.82419727543843e-06,4.76856076343802e-06,6.56258358293994e-06
"3618000",5.41895069043521e-06,4.79355952321262e-06,7.39346311073453e-06
"3619000",7.90486032985539e-06,2.78085258111367e-06,9.81405027041219e-06
"3620000",7.71708096571731e-07,5.19184972998115e-06,6.13956248565406e-06
"3621000",7.34131491577816e-06,3.39385735929644e-06,3.61536124357405e-06
"3622000",4.71519745489183e-06,4.27298939537644e-06,5.92139903284608e-06
"3623000",5.33743746891005e-06,3.43222668109073e-06,3.49278270936083e-06
"3624000",6.28715761447479e-06,8.59223867874443e-06,4.47477255652305e-06
"3625000",3.08149094513157e-06,6.52515425879486e-06,6.73664933038904e-06
"3626000",8.87494455004916e-06,6.36455240144925e-06,5.20312271009323e-06
"3627000",2.39813827655386e-06,1.09917932214352e-05,5.99770503324943e-06
"3628000",7.3041402189461e-06,5.84965730983253e-06,8.24850187751331e-06
"3629000",1.92761207646284e-06,1.87829292873868e-06,4.63016802864697e-06
"3630000",2.99074739154169e-06,6.06218432738476e-06,6.08697373568506e-07
"3631000",4.48634243636259e-06,5.38518913238395e-06,5.65037570059426e-06
"3632000",5.35685068928317e-06,4.10688694608267e-06,4.36169565270612e-06
"3633000",7.49848628585873e-06,6.24884527673844e-06,6.17536307458564e-06
"3634000",2.0408422344165e-06,7.80418353005674e-06,5.53646697019252e-06
"3635000",8.76719844472235e-06,5.03474409896255e-06,7.27796259680105e-06
"3636000",5.54477805028392e-06,8.61012823307155e-06,4.35943610613179e-06
"3637000",3.41425127728279e-06,4.46465102005455e-06,6.54277640514991e-06
"3638000",4.03529211809108e-06,6.41982197903429e-06,5.83142418028554e-06
"3639000",5.14884445008135e-06,5.40401858183413e-06,5.08729383935187e-06
"3640000",2.35358262322061e-06,7.85281622844659e-06,4.9611477227425e-06
"3641000",7.96779905413321e-06,2.20536895277701e-06,5.81596564844115e-06
"3642000",6.55757621586461e-06,5.71081572543357e-06,3.64742631695563e-06
"3643000",4.75891752078616e-06,6.12866888894002e-06,5.14095219257501e-06
"3644000",2.71844539714404e-06,7.54616477030879e-06,4.0393008712093e-06
"3645000",1.06715726783548e-05,4.99973011286195e-06,1.1371473763118e-05
"3646000",8.08883113532327e-06,3.75982707536332e-06,2.75923617979273e-06
"3647000",1.93103173727449e-06,6.38621271829367e-06,8.56737395152165e-06
"3648000",6.48003174589451e-06,7.00962357864175e-06,3.83320779737898e-06
"3649000",3.75844743731977e-06,3.3648340197799e-06,5.72825023047162e-06
"3650000",2.77972863228651e-06,1.97423502458706e-06,4.10524536262172e-06
"3651000",5.70757084196982e-06,6.69897260265136e-06,5.08707180513807e-06
"3652000",6.82745564072484e-06,2.06143367854116e-06,5.27416918791846e-06
"3653000",5.84856287619313e-06,2.62057634782449e-06,5.64095540517477e-06
"3654000",8.23896653178733e-06,3.09069921661259e-06,7.37659304665432e-06
"3655000",4.22222981919883e-06,5.25248332711138e-06,4.14508450267075e-06
"3656000",4.39773286869274e-06,6.64863498300463e-06,6.38014197414129e-06
"3657000",6.45348022222049e-06,2.39598468236765e-06,8.02124883468691e-06
"3658000",3.62994049773313e-06,6.07667308595291e-06,6.00855617770751e-06
"3659000",2.81195179745216e-06,5.63931031243718e-06,1.96528311477196e-06
"3660000",5.70515801837641e-06,7.65097097125427e-06,5.48489407575027e-06
"3661000",5.49767274525124e-06,4.31158208009593e-06,3.76430620871724e-06
"3662000",6.88456556015962e-06,4.2102384207952e-06,6.07153192639122e-06
"3663000",4.53162403120445e-06,7.86008850773332e-06,8.25517874651924e-06
"3664000",5.57772061078063e-06,7.61400531763968e-06,3.71946665376945e-06
"3665000",4.85164843100934e-06,6.72309322229335e-06,3.60866517272578e-06
"3666000",2.50524744023411e-06,2.55296700509964e-06,5.81523833583767e-06
"3667000",4.94042057455925e-06,5.69105981514191e-06,2.89523242781979e-06
"3668000",3.72785298134892e-06,8.60924600838892e-06,1.20274502829259e-05
"3669000",3.34116599193587e-06,3.23128405571128e-06,5.81864754299084e-06
"3670000",5.91890609825173e-06,7.02758365343564e-06,2.50460623053533e-06
"3671000",3.78221095460918e-06,7.28544547898411e-06,3.83914264008271e-06
"3672000",3.59965343604279e-06,5.56237340695336e-06,4.16737367760775e-06
"3673000",6.91072130451451e-06,7.40725700133685e-06,7.54930902514752e-07
"3674000",5.82253179928737e-06,5.6423475639327e-06,3.86341239487514e-06
"3675000",4.69322062631448e-06,2.55001095221584e-06,3.16426983328474e-06
"3676000",4.41160661455673e-06,2.07962969291119e-06,4.05796755098809e-06
"3677000",7.52190358091104e-06,5.58594583668002e-06,4.49403675384485e-06
"3678000",3.97881644071238e-06,3.66644368627729e-06,8.01389019688565e-06
"3679000",4.71635403074692e-06,8.10038836514028e-06,5.27309913388274e-06
"3680000",4.78474921434365e-06,7.21683603829763e-06,8.24328263585335e-06
"3681000",6.19092758837502e-06,3.78347731658881e-06,6.22650914427412e-06
"3682000",1.85778834886171e-06,5.08704670545785e-06,4.43821104600515e-06
"3683000",5.50407208369508e-06,3.46242670633012e-06,4.23288384930285e-06
"3684000",4.22846415416491e-06,6.28064707004874e-06,7.4285290299134e-06
"3685000",9.82230002002734e-06,6.46592795222188e-06,2.44624684415316e-06
"3686000",4.25064009808592e-06,5.55091786208943e-06,3.48824728868701e-06
"3687000",4.9618335772095e-06,8.7161733633793e-06,5.88921603749903e-06
"3688000",3.72560906341745e-06,1.93683313511766e-06,9.42938741798295e-06
"3689000",5.20310540001412e-06,3.7311265867098e-06,4.70696796198832e-06
"3690000",4.89683465582398e-06,6.40914072639061e-06,4.54647138783862e-07
"3691000",7.69276383251213e-06,6.1114802362973e-06,5.45387522593024e-06
"3692000",5.92072702036162e-06,5.24233729038868e-06,3.83126785962208e-06
"3693000",4.29055941980148e-06,3.44528969952668e-06,4.42733121006361e-06
"3694000",6.08689156807678e-06,1.85165457690804e-06,5.05871176376486e-06
"3695000",2.04311399452457e-06,7.65282670049527e-06,5.52518802687388e-06
"3696000",7.13216625340429e-06,7.7899363103589e-06,3.33389920728422e-06
"3697000",3.3019045898127e-06,4.73696811385335e-06,4.49755430811788e-06
"3698000",4.81520517290035e-06,6.49398275328132e-06,6.00270183686666e-06
"3699000",4.81526699083826e-06,4.58182019228757e-06,3.24731757564856e-06
"3700000",4.29305594855934e-06,2.04344893764499e-06,3.28762018731937e-06
"3701000",5.85088466917371e-06,3.35749813582474e-06,6.53467034248068e-06
"3702000",4.63678509755961e-06,5.39699633880521e-06,1.87079599589469e-06
"3703000",2.55450486980473e-06,5.21774346344766e-06,2.66018409822697e-06
"3704000",7.69478087037652e-06,5.27287397595953e-06,8.41754730544182e-06
"3705000",5.50149469698191e-06,7.43109403188472e-06,6.15303138176047e-06
"3706000",2.77075333891613e-06,5.54643621945521e-06,5.40764790899266e-06
"3707000",4.51540768118127e-06,7.06180063027963e-06,7.52548617554662e-06
"3708000",7.98899817131009e-06,5.65818290254894e-06,7.95850275665728e-06
"3709000",5.6636108369855e-06,1.4368430151029e-06,3.40310513157269e-06
"3710000",4.3267747011372e-06,4.20878386502794e-06,1.26582856439694e-06
"3711000",2.70513888063167e-06,4.08440801038975e-06,3.64680381880874e-06
"3712000",3.36716586990353e-06,3.29515009369623e-06,5.2356520826849e-06
"3713000",5.48557397584152e-06,4.4559967327948e-06,6.51483951916697e-06
"3714000",3.94483597938156e-06,6.35428033774936e-06,3.66269876429372e-06
"3715000",6.56333845710448e-06,5.11513923666231e-06,4.1097690330848e-06
"3716000",5.2879054627939e-06,4.29144281213969e-06,9.34012367475298e-06
"3717000",2.76922343132983e-06,4.27432566446258e-06,3.20355165117599e-06
"3718000",3.92261295080061e-06,3.79845653339969e-06,4.37972010300268e-06
"3719000",5.65295855628593e-06,6.40917826467886e-06,4.27175869161245e-06
"3720000",5.47083138910962e-06,8.89112686246726e-06,7.53441865109061e-06
"3721000",3.86765971063556e-06,5.81994777749652e-06,5.39612678465976e-06
"3722000",6.10904159916865e-06,5.39306616971734e-06,7.71531279472838e-06
"3723000",5.57162936035855e-06,4.55897614163625e-06,8.6715751675205e-06
"3724000",7.25757990282499e-06,6.02309253918662e-06,4.53668205642675e-06
"3725000",6.45326137076004e-07,3.51196346119533e-07,1.5231784046717e-06
"3726000",3.97884030065875e-06,3.30846274718529e-06,3.5590217336055e-06
"3727000",5.04548349217425e-06,5.10722141054235e-06,8.30719621684794e-06
"3728000",7.99141843569642e-06,1.45007883171316e-06,6.20497710108034e-06
"3729000",4.60381710863294e-06,6.30715762808105e-06,5.35562271536313e-06
"3730000",9.71339491053238e-06,5.61970503827892e-06,2.37531888549267e-06
"3731000",2.88980761101747e-06,3.22570338166913e-06,2.95998825615664e-06
"3732000",4.50122878679235e-06,3.96276303906743e-06,7.52936434908686e-06
"3733000",3.82129470259214e-06,7.676838352023e-06,4.61117810505158e-06
"3734000",7.39573253484741e-06,3.02134044358589e-06,6.59314020475201e-06
"3735000",6.42332544340631e-06,1.00721648983639e-05,5.8536689597412e-06
"3736000",6.09569938249559e-06,8.81578825278356e-06,4.18292437687359e-06
"3737000",2.3196831744273e-06,3.1685479761033e-06,2.59234231588672e-06
"3738000",9.01660997047508e-06,8.0096404822575e-06,3.09241624877341e-06
"3739000",7.31021755887009e-06,5.63003745673977e-06,5.2938363911255e-06
"3740000",4.31401321933824e-06,5.75664457335814e-06,2.98037553520956e-06
"3741000",5.46518248202791e-06,2.25765509757999e-06,5.49316945048658e-06
"3742000",5.23234464417396e-06,3.44089268532454e-06,5.99029683867731e-06
"3743000",5.32996028145973e-06,5.08691825188502e-06,3.1594949685737e-06
"3744000",5.03295932441525e-06,4.8187711559487e-06,2.15995242309729e-06
"3745000",2.58161494034859e-06,4.96263204083464e-06,9.13133210355333e-07
