,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
53810001,4.14E-06,0.807640134,1.031052324,241479.7538,248978.2614,0.441111339,106519.4576,107222.6486,0.444023347,,
53820001,5.03E-06,1.160792234,1.344518843,198865.6098,267378.5596,0.545718257,108524.594,109129.6722,0.548760906,,
53830001,6.74E-06,1.813947749,2.152377994,148457.5252,319536.7102,0.751897825,111624.8903,111818.2376,0.753200199,,
53840001,4.96E-06,0.590992291,0.908690474,201583.7918,183177.2714,0.396544951,79937.03478,80472.0451,0.399198985,,
53850001,5.62E-06,1.074108317,1.333527016,178026.8733,237403.6452,0.542282907,96540.93037,97084.1526,0.545334257,,
53860001,7.21E-06,1.402521334,1.530329615,138774.1122,212370.1337,0.601231196,83435.3255,83819.11292,0.603996751,,
53870001,3.37E-06,0.55035057,0.977970272,296532.9198,290000.3802,0.422035326,125147.3676,125981.5637,0.424848492,,
53880001,5.88E-06,1.184852104,1.353894444,170047.106,230225.832,0.54863511,93293.81276,93809.82028,0.551669608,,
53890001,3.00E-06,0.875103273,1.055447386,333339.1757,351821.9617,0.44974585,149917.9109,150901.3721,0.452696182,,
53900001,4.28E-06,1.00733634,1.134886992,233441.5193,264929.7436,0.477285702,111418.2994,112128.6223,0.480328532,,
53910001,4.66E-06,0.959752064,1.119522508,214519.9904,240159.9576,0.472028109,101259.4653,101909.2167,0.47505697,,
53920001,2.90E-06,0.742454233,0.977035826,345097.0214,337172.1533,0.421695983,145526.0275,146496.1783,0.424507223,,
53930001,4.53E-06,0.905175815,1.1060722,220858.293,244285.218,0.4673984,103228.8128,103894.7176,0.470413477,,
53940001,4.41E-06,1.1780479,1.416114807,226547.0115,320816.5775,0.567680723,128606.3713,129277.8248,0.570644583,,
53950001,6.43E-06,0.558956468,1.154528496,155434.7518,179453.8502,0.483958725,75224.00424,75699.30977,0.487016635,,
53960001,3.62E-06,0.916801286,1.156278415,276444.3398,319646.6232,0.484550624,133951.2772,134796.9487,0.487609726,,
53970001,3.93E-06,0.923668613,1.073523074,254638.0612,273359.8341,0.456089912,116137.8508,116895.5931,0.459065673,,
53980001,4.19E-06,0.925416063,1.120713264,238880.1024,267716.0993,0.472436757,112855.7408,113579.5504,0.475466769,,
53990001,7.37E-07,0.551709241,0.784845794,1357235.775,1065220.79,0.349304093,474088.011,477203.1937,0.351599333,,
54000001,6.60E-06,0.62855623,0.96960586,151519.1449,146913.8508,0.418993443,63485.52826,63909.13276,0.421789159,,
54010001,7.52E-06,1.235036136,1.445705272,132891.4768,192121.9086,0.576548175,76618.33837,77006.45936,0.579468761,,
54020001,4.18E-06,0.959401213,1.165879248,239192.5717,278869.6556,0.487790414,116675.8437,117409.0164,0.490855613,,
54030001,1.87E-06,0.806200869,0.925515459,535760.8318,495854.9321,0.402797209,215802.9677,217247.2012,0.405492877,,
54040001,6.86E-06,0.954661189,1.130084496,145773.428,164736.291,0.47564588,69336.53051,69779.48761,0.478684549,,
54050001,4.20E-06,1.16168772,1.347152633,238074.952,320723.2984,0.546538901,130117.2227,130841.072,0.549579328,,
54060001,7.62E-06,1.57607957,1.819609675,131258.5688,238839.3616,0.678036282,88998.07188,89261.40748,0.680042517,,
54070001,3.19E-06,0.699220232,0.842935612,313323.6477,264111.6608,0.371729975,116471.7917,117247.0554,0.374204297,,
54080001,5.89E-06,1.056634967,1.227493331,169636.1084,208227.1918,0.508274874,86221.77165,86745.34726,0.511361337,,
54090001,7.78E-06,1.472519277,1.712563273,128598.6119,220233.2598,0.650980529,83715.19244,84012.40868,0.653291722,,
54100001,3.59E-06,1.104119671,1.190387868,278674.3322,331730.5441,0.496002305,138223.111,139080.6924,0.499079665,,
54110001,6.60E-06,1.419842441,1.573636435,151507.7847,238418.1703,0.613475003,92946.23877,93350.80745,0.616145287,,
54120001,5.39E-06,1.405735927,1.650587468,185680.6595,306482.1696,0.634583005,117829.7908,118290.2016,0.637062588,,
54130001,5.08E-06,0.887013442,1.090532149,196968.8487,214800.8618,0.462017849,91003.12374,91593.50893,0.465015202,,
54140001,6.40E-06,1.074115037,1.333190806,156154.8486,208184.2085,0.542177562,84663.65517,85140.17748,0.545229163,,
54150001,6.20E-06,1.133535092,1.386721757,161212.5096,223556.8946,0.558751072,90077.66262,90561.42211,0.561751829,,
54160001,5.17E-06,1.102178852,1.272937355,193600.2163,246440.9473,0.523042812,101261.2015,101857.9543,0.526125209,,
54170001,6.68E-06,1.196156461,1.343876561,149788.2906,201296.9728,0.545517986,81712.20657,82168.03966,0.548561168,,
54180001,5.60E-06,0.735182757,0.92164545,178647.5644,164649.7148,0.401362601,71702.45117,72182.34436,0.404048858,,
54190001,7.20E-06,1.287866578,1.461067527,138817.9595,202822.4129,0.581103481,80667.59955,81069.58676,0.583999268,,
54200001,7.85E-06,1.683712012,1.891648897,127343.2538,240888.7257,0.69534096,88546.98037,88776.79443,0.697145642,,
54210001,3.44E-06,0.904399931,1.130290537,290834.7769,328727.7963,0.4757163,138354.8439,139238.6474,0.47875515,,
54220001,9.18E-06,1.211540282,1.497460954,108912.7393,163092.5745,0.591763225,64450.55391,64758.88361,0.594594205,,
54230001,5.07E-06,1.141905747,1.268632489,197322.0771,250329.1977,0.521656257,102934.2962,103542.7379,0.524739753,,
54240001,4.15E-06,0.354114894,0.602066196,240875.8194,145023.1883,0.275659239,66399.645,66795.38163,0.277302146,,
54250001,4.74E-06,0.892107456,1.151931687,210913.8795,242958.3811,0.483079581,101888.1885,102532.7615,0.486135677,,
54260001,7.28E-06,1.501504874,1.700753744,137283.2876,233485.0654,0.647897441,88945.49076,89267.28664,0.650241469,,
54270001,3.17E-06,0.811147459,1.091679974,315511.2177,344437.278,0.462416425,145897.5695,146843.7017,0.465415153,,
54280001,6.31E-06,1.385069899,1.530426407,158409.4164,242433.954,0.601258854,95245.06423,95683.1222,0.604024207,,
54290001,8.30E-06,1.478912014,1.577094789,120550.4985,190119.563,0.614441436,74071.22146,74392.15885,0.617103702,,
54300001,4.88E-06,0.978246135,1.17592726,204708.9453,240722.829,0.491167285,100546.337,101174.9523,0.494238062,,
54310001,8.48E-06,1.298939849,1.458930456,117902.7614,172011.9295,0.580471763,68439.22373,68781.06272,0.583371093,,
54320001,5.58E-06,0.994273492,1.154411996,179318.1004,207006.9662,0.483919304,86775.49035,87323.81462,0.486977134,,
54330001,6.25E-06,1.103618707,1.479270164,159962.1119,236627.1795,0.586458267,93811.10287,94269.30054,0.589322681,,
54340001,2.94E-06,0.81834355,0.964294972,340021.194,327880.7277,0.41705695,141808.2022,142754.9501,0.419841329,,
54350001,5.90E-06,1.046468243,1.246576186,169429.9782,211207.376,0.51451144,87173.66204,87696.65636,0.517598227,,
54360001,7.31E-06,1.300577875,1.483009906,136837.8655,202931.91,0.587552666,80399.4527,80790.4953,0.590410374,,
54370001,2.08E-06,0.668105192,0.882634654,481912.882,425353.0097,0.386784252,186396.3134,187642.5259,0.389370222,,
54380001,6.82E-06,1.08562678,1.302711744,146574.9947,190944.967,0.53256182,78060.24594,78510.34154,0.535632573,,
54390001,3.96E-06,1.11008378,1.28932248,252843.3496,325996.6145,0.528296568,133576.2738,134354.2376,0.531373429,,
54400001,4.63E-06,0.959745547,1.076696957,216208.1851,232790.6949,0.457199135,98850.19516,99494.48769,0.460179098,,
54410001,9.08E-06,1.772585507,1.99200118,110189.1556,219496.9278,0.718235781,79141.79418,79312.93706,0.719788954,,
54420001,9.70E-06,1.143090995,1.483745086,103135.0575,153026.1347,0.587767579,60619.44309,60914.03588,0.590623958,,
54430001,4.66E-06,0.821324287,1.042881646,214710.7906,223917.9428,0.445308674,95612.57749,96241.92939,0.448239835,,
54440001,4.76E-06,1.076941479,1.372864476,210102.9188,288442.8334,0.554499257,116501.9124,117135.5779,0.557515234,,
54450001,5.62E-06,1.264967569,1.44417521,177894.3653,256910.6324,0.576092662,102483.6385,103003.6184,0.579015632,,
54460001,7.33E-06,1.952092277,2.300039107,136373.6328,313664.6885,0.779706961,106331.4708,106516.5174,0.78106387,,
54470001,6.41E-06,1.421108706,1.686168302,156034.6942,263100.7554,0.644062703,100496.1269,100868.1366,0.64644685,,
54480001,1.15E-05,2.040399582,2.308195247,87022.84264,200865.7118,0.781154053,67978.2462,68097.53237,0.782524798,,
54490001,8.56E-06,1.383573394,1.587016059,116857.1328,185454.1465,0.617204632,72124.76362,72433.14356,0.61984358,,
54500001,6.15E-06,1.522186474,1.857999075,162552.6453,302022.6646,0.687348298,111730.2841,112038.7374,0.689245857,,
54510001,4.12E-06,1.168782895,1.333860119,242651.0292,323662.5307,0.542387262,131610.8274,132351.1799,0.545438362,,
54520001,4.99E-06,0.964907175,1.244355395,200505.9169,249500.6193,0.513788273,103017.5888,103636.5307,0.516875174,,
54530001,4.07E-06,1.236881316,1.494203155,245515.2004,366849.587,0.590816563,145054.4468,145751.002,0.593653679,,
54540001,5.58E-06,1.132021593,1.315664164,179330.521,235938.7401,0.536664029,96240.23989,96789.61893,0.539727529,,
54550001,4.52E-06,0.941028106,1.174212644,221346.5994,259907.9758,0.490592049,108590.8817,109270.3898,0.493661931,,
54560001,7.41E-06,1.05142521,1.445819666,134992.9444,195175.4537,0.576582217,77834.53122,78228.76557,0.579502625,,
54570001,1.11E-06,0.813342554,1.043307819,900708.551,939716.2737,0.445459525,401229.2034,403869.9287,0.448391356,,
54580001,2.77E-06,0.616317852,0.799748842,361516.3502,289122.2826,0.355102546,128375.3765,129222.3503,0.357445383,,
54590001,6.24E-06,1.086986605,1.311479457,160307.0971,210239.4647,0.535341243,85819.0006,86310.50011,0.53840723,,
54600001,7.52E-06,1.36714047,1.51271579,132972.4961,201149.5944,0.596176261,79275.04549,79647.55407,0.598977656,,
54610001,5.80E-06,1.320961965,1.452416661,172498.4664,250539.6466,0.57854234,99797.66629,100299.6272,0.581452284,,
54620001,5.05E-06,1.214971864,1.422109183,198028.1223,281617.6112,0.569486975,112774.4362,113359.7245,0.572442556,,
54630001,6.95E-06,0.620067139,0.946209715,143941.1225,136198.4886,0.41043296,59078.18098,59473.19725,0.413177251,,
54640001,6.60E-06,1.237320159,1.420562495,151492.0185,215203.8798,0.569021401,86202.20066,86650.27486,0.571979143,,
54650001,7.82E-06,1.353113913,1.762530887,127949.168,225514.3605,0.663809385,84933.85844,85211.47409,0.665979119,,
54660001,9.26E-06,1.358405532,1.609849669,107974.6915,173823.0214,0.623511718,67323.48534,67602.4481,0.626095312,,
54670001,4.76E-06,0.820501915,0.981697082,210051.4792,206206.9243,0.4233875,88933.17063,89525.67941,0.426208279,,
54680001,6.14E-06,1.195670639,1.36353409,162979.4638,222228.0549,0.55162128,89902.94044,90396.02231,0.554646703,,
54690001,7.07E-06,1.325087963,1.536191371,141412.5426,217236.7277,0.602903811,85258.16078,85647.50355,0.605657051,,
54700001,4.18E-06,0.896707637,1.033779973,239484.0641,247573.8294,0.442080914,105871.334,106569.7938,0.444997433,,
54710001,5.30E-06,0.929564794,1.073296062,188616.6571,202441.5153,0.45601052,86011.17996,86572.40096,0.458985979,,
54720001,5.69E-06,0.964653171,1.165031802,175612.6685,204594.3437,0.487504964,85612.04766,86150.24615,0.490569655,,
54730001,7.21E-06,1.09673596,1.326518627,138685.06,183968.3155,0.540083697,74901.53992,75325.41858,0.543140109,,
54740001,4.26E-06,1.070151652,1.265480889,234821.9863,297162.7358,0.520639513,122257.6045,122981.8439,0.523723719,,
54750001,6.00E-06,1.334071851,1.600197486,166624.0095,266631.321,0.620854503,103449.2666,103883.7007,0.623461775,,
54760001,5.08E-06,1.277761722,1.451545379,196928.9421,285851.2958,0.57828381,113880.819,114454.1466,0.581195153,,
54770001,5.05E-06,0.810397725,1.09609045,198057.8063,217089.27,0.463946226,91888.1717,92483.12014,0.466950139,,
54780001,3.54E-06,1.004158685,1.171455367,282739.1332,331216.275,0.489666146,138447.7817,139315.3371,0.492734541,,
54790001,4.96E-06,1.177965078,1.411940017,201523.3095,284538.8252,0.566419786,114146.7898,114745.2084,0.569389261,,
54800001,5.18E-06,1.218420835,1.3968072,193132.3178,269768.6121,0.561828675,108507.2743,109084.5073,0.564817471,,
54810001,7.72E-06,1.296541723,1.404506978,129581.8222,181998.5735,0.564168699,73106.00811,73492.05436,0.567147869,,
54820001,3.62E-06,0.828260379,1.128815271,276053.6952,311613.6267,0.475211961,131184.0179,132022.5413,0.478249499,,
54830001,8.57E-06,1.492436931,1.902062057,116718.0891,222005.0486,0.697782224,81443.80775,81651.16739,0.699558809,,
54840001,4.14E-06,1.177036248,1.327867147,241295.1666,320407.9246,0.540507392,130421.8213,131159.0908,0.54356286,,
54850001,5.10E-06,1.101499124,1.303237673,195918.8083,255328.772,0.532728846,104371.6007,104973.1663,0.535799331,,
54860001,5.55E-06,1.290459398,1.481174096,180167.7573,266859.8151,0.587015679,105761.2984,106276.7602,0.589876689,,
54870001,3.63E-06,1.025037313,1.212451197,275411.6918,333923.2353,0.503322945,138621.0238,139470.4276,0.506407069,,
54880001,5.55E-06,1.165674805,1.528501882,180061.2045,275223.89,0.600708681,108164.3286,108662.9821,0.603478036,,
54890001,4.82E-06,0.906461249,1.0838841,207309.9185,224699.9244,0.459705718,95301.55492,95921.24276,0.462694904,,
54900001,8.11E-06,1.310342034,1.417864035,123247.2752,174747.8789,0.568208328,70030.12816,70395.12124,0.571169798,,
54910001,6.40E-06,0.823843554,1.198871414,156147.0729,187200.2621,0.49882522,77890.09805,78371.09823,0.501905651,,
54920001,4.71E-06,0.967259463,1.22820372,212258.7202,260696.9497,0.508507953,107935.2474,108590.3899,0.511594482,,
54930001,1.27E-06,0.502757599,0.731944514,788898.5724,577429.9825,0.328470263,259129.7217,260800.702,0.330588381,,
54940001,7.52E-06,1.322617264,1.481093973,132949.5825,196910.8254,0.586992231,78040.37212,78420.76138,0.589853386,,
54950001,4.45E-06,1.098808,1.207284999,224509.9038,271047.4389,0.501614905,112617.5139,113309.6546,0.5046978,,
54960001,5.19E-06,1.58554966,1.961123167,192557.1241,377628.2371,0.711341298,136973.8346,137286.7926,0.712966572,,
54970001,3.78E-06,0.490307422,0.811446703,264482.1723,214613.1866,0.359632149,95116.29192,95745.60664,0.362011571,,
54980001,4.67E-06,1.045511284,1.255268367,214204.2158,268883.7762,0.517335276,110815.3972,111476.4225,0.520421235,,
54990001,5.42E-06,0.971008036,1.105225068,184442.0732,203850.0028,0.467105962,86153.99209,86709.93009,0.470120123,,
55000001,6.14E-06,1.122454859,1.279302832,162989.4098,208512.8135,0.525088315,85583.83447,86085.92347,0.528168815,,
55010001,1.44E-06,0.947266179,1.133278541,696139.6471,788920.1239,0.476736853,331875.4246,333992.7034,0.47977831,,
55020001,9.18E-06,1.569811997,1.730779461,108930.1929,188534.1405,0.655697902,71425.29897,71671.48401,0.657957928,,
55030001,6.48E-06,1.432409002,1.641143688,154309.9578,253244.8132,0.632037162,97529.62773,97916.05715,0.634541403,,
55040001,7.24E-06,1.422228947,1.690763335,138140.1604,233562.3183,0.645274022,89138.25687,89465.86504,0.647645585,,
55050001,5.23E-06,1.231266799,1.453846621,191256.9888,278058.327,0.578966411,110731.3724,111287.4784,0.581874049,,
55060001,8.70E-06,1.497646469,1.797015166,114966.1627,206595.938,0.672459138,77310.04661,77548.13076,0.674530044,,
55070001,6.45E-06,1.017590177,1.25663274,155080.9077,194879.746,0.517777561,80297.41416,80775.95859,0.520863334,,
55080001,5.08E-06,1.388798809,1.621121601,197037.3065,319421.4338,0.626598333,123463.2479,123966.7671,0.629153785,,
55090001,4.01E-06,1.035883655,1.264331199,249399.6465,315323.7541,0.520268263,129754.7209,130523.9804,0.523352708,,
55100001,3.24E-06,1.007606366,1.190352557,308970.1354,367783.3907,0.495990534,153246.2624,154197.0705,0.49906788,,
55110001,1.92E-06,0.663712653,0.839750788,520179.2717,436820.9535,0.370512697,192733.0249,194015.2514,0.372977667,,
55120001,3.66E-06,0.966407646,1.860038434,272860.9449,507531.8446,0.687837209,187683.9107,188200.1237,0.689729063,,
55130001,7.74E-06,1.317049324,1.454646862,129216.3979,187964.2278,0.579203607,74842.6037,75218.15066,0.582109948,,
55140001,2.21E-06,1.150011531,1.384944334,453238.7059,627710.3777,0.55820721,253001.1137,254362.0933,0.561209998,,
55150001,1.31E-06,0.5293677,0.764636202,763786.1938,584018.5746,0.341391305,260749.9652,262452.458,0.343620322,,
55160001,5.34E-06,1.306998807,1.51454068,187218.2439,283549.6463,0.596701997,111713.5,112237.2926,0.599499762,,
55170001,6.53E-06,1.049613485,1.282317803,153082.766,196300.7561,0.526055175,80529.98127,81001.39805,0.529134665,,
55180001,6.61E-06,1.210182599,1.379208322,151339.2761,208728.3891,0.556449069,84212.59935,84668.00715,0.559458254,,
55190001,7.48E-06,1.506966669,1.62044287,133664.4262,216595.5664,0.626412978,83729.13132,84070.9327,0.628970139,,
55200001,8.38E-06,1.429770539,1.589374194,119396.5293,189765.7626,0.617859374,73770.26487,74084.67641,0.620492713,,
55210001,3.87E-06,0.824391767,1.023578684,258360.049,264451.8391,0.43844941,113277.811,114026.8895,0.441348769,,
55220001,7.76E-06,1.273823719,1.457730151,128808.5395,187768.0917,0.580116672,74723.98125,75097.69432,0.583017979,,
55230001,3.49E-06,0.75624785,0.9494725,286629.2244,272146.5663,0.411631388,117985.5855,118774.3005,0.414383079,,
55240001,2.58E-06,0.702010821,0.880612856,387890.1886,341581.0869,0.386022898,149734.4947,150735.4499,0.38860341,,
55250001,4.86E-06,1.184877649,1.437777585,205810.0698,295909.1051,0.574184486,118172.9491,118776.5421,0.577117253,,
55260001,8.99E-06,1.344915823,1.521433301,111201.9046,169186.2808,0.5986835,66574.74548,66884.31801,0.601467378,,
55270001,6.16E-06,1.44955368,1.605897784,162426.7921,260840.8255,0.622425353,101098.5535,101519.7808,0.62501869,,
55280001,5.72E-06,0.926102166,1.088721663,174970.3349,190493.994,0.461388791,80729.35135,81253.41611,0.464383955,,
55290001,5.01E-06,1.012482593,1.200279331,199666.2172,239655.2336,0.499292733,99691.89117,100307.0394,0.502373616,,
55300001,7.33E-06,1.321200485,1.695638363,136513.9121,231478.2264,0.646555919,88263.87795,88585.7991,0.648914076,,
55310001,2.69E-06,0.973510164,1.25962671,371169.7846,467535.3747,0.518747194,192543.2841,193688.4591,0.521832507,,
55320001,7.46E-06,1.274628086,1.399328891,134095.6548,187643.9239,0.562595951,75441.67249,75842.04056,0.565581641,,
55330001,5.93E-06,1.220848423,1.46764863,168694.0836,247583.6406,0.58304484,98356.21495,98842.84499,0.585929529,,
55340001,5.05E-06,1.060358208,1.324029166,197998.735,262156.1001,0.539300857,106780.8875,107386.391,0.542358975,,
55350001,7.61E-06,1.538211619,1.994273883,131447.6275,262142.5706,0.718737959,94476.39954,94679.89322,0.720286056,,
55360001,4.61E-06,1.359328483,1.602466599,216796.0513,347408.4311,0.621480356,134734.487,135298.5343,0.624082097,,
55370001,5.26E-06,1.072291177,1.298779491,190197.3479,247024.4147,0.531311774,101054.0903,101638.5085,0.534384468,,
55380001,5.00E-06,1.195899838,1.32686369,199864.4893,265192.9337,0.540192137,107965.2256,108576.0458,0.543248309,,
55390001,3.90E-06,1.220917107,1.406280657,256561.6495,360797.685,0.564706558,144882.0461,145645.8025,0.567683451,,
55400001,5.33E-06,1.128456938,1.390985143,187741.4113,261145.5139,0.560053795,105145.2899,105707.7238,0.563049585,,
55410001,3.61E-06,1.057333054,1.317452006,276843.1069,364727.5065,0.537228418,148727.9843,149575.7874,0.540290813,,
55420001,4.02E-06,0.799035542,0.95099594,248944.8308,236745.5234,0.412190441,102612.6795,103298.5526,0.414945561,,
55430001,6.55E-06,0.811887178,1.098905905,152712.0438,167816.1668,0.464921359,70999.09102,71458.31787,0.467928502,,
55440001,8.08E-06,1.372595618,1.536020976,123815.4357,190183.1063,0.602855257,74642.78631,74983.72465,0.605608858,,
55450001,8.28E-06,1.504650101,1.676241295,120797.891,202486.4132,0.641435706,77484.08049,77775.34163,0.64384685,,
55460001,8.81E-06,1.375973224,1.544957065,113451.3527,175277.4689,0.605396069,68683.00298,68993.23304,0.608130546,,
55470001,5.42E-06,1.085995879,1.293832565,184559.319,238788.8571,0.529736093,97767.73258,98335.24547,0.532811055,,
55480001,4.86E-06,1.339929582,1.603058709,205604.0747,329595.4026,0.621643549,127812.4467,128347.0778,0.624243843,,
55490001,5.35E-06,1.365148826,1.501365063,186840.2215,280515.3809,0.592895738,110776.771,111304.3218,0.595719278,,
55500001,7.06E-06,1.183057522,1.403437052,141730.0825,198909.2491,0.563844037,79913.66185,80336.09302,0.56682457,,
55510001,5.56E-06,1.169361449,1.36936752,179955.2938,246424.9343,0.553422042,99591.22609,100134.6179,0.556441635,,
55520001,3.99E-06,1.152587122,1.364438459,250598.0191,341925.5751,0.551900768,138305.2392,139063.182,0.554925304,,
55530001,4.87E-06,1.004126953,1.145633419,205357.469,235264.3794,0.480943394,98765.31824,99391.95997,0.483994862,,
55540001,6.01E-06,1.25768708,1.552687941,166324.0926,258249.4128,0.607585181,101056.054,101508.0543,0.610302769,,
55550001,2.52E-06,0.803247741,0.910228884,396210.0814,360641.8604,0.397118279,157342.2655,158395.3594,0.399776197,,
55560001,6.09E-06,1.141498283,1.298626378,164069.5198,213065.0062,0.531263056,87164.0745,87668.22189,0.534335823,,
55570001,8.30E-06,1.497303625,1.631449044,120476.8324,196551.813,0.629410703,75829.40777,76134.1208,0.631939928,,
55580001,8.48E-06,1.509308159,1.724824141,117907.051,203368.9279,0.654160788,77130.16942,77398.62207,0.656437604,,
55590001,8.25E-06,1.369720572,1.620062168,121276.8265,196475.9984,0.626308984,75956.76598,76267.00644,0.628867102,,
55600001,3.11E-06,0.910561705,1.063464117,321624.8215,342036.4568,0.452565144,145556.1835,146508.8119,0.455527068,,
55610001,3.34E-06,0.952617598,1.238964104,299127.4234,370608.1399,0.512029808,153162.1572,154085.5671,0.51511682,,
55620001,5.34E-06,0.946538987,1.065940208,187282.5521,199632.0025,0.453434107,84920.29676,85475.66516,0.456399511,,
55630001,6.04E-06,1.18595123,1.344117952,165586.3761,222567.6208,0.545593261,90342.81096,90846.68734,0.548636243,,
55640001,1.09E-05,1.60822729,1.84692843,92121.46174,170141.7467,0.684684091,63074.09932,63251.77122,0.686612761,,
55650001,4.48E-06,1.184192525,1.338147738,223016.8718,298429.5226,0.543729113,121260.766,121940.4778,0.546776918,,
55660001,4.06E-06,0.876388784,1.218896397,246369.2158,300298.5494,0.505448609,124526.9773,125287.113,0.50853396,,
55670001,5.90E-06,0.958459649,1.091802079,169616.5581,185187.7108,0.462458815,78440.67245,78949.33105,0.465457688,,
55680001,4.24E-06,1.086751815,1.255555296,236030.3975,296349.2155,0.517428311,122128.8099,122857.1809,0.520514231,,
55690001,8.34E-06,1.58122756,1.780199596,119866.602,213386.4765,0.668262056,80102.30191,80356.3151,0.670381188,,
55700001,9.98E-06,1.50441105,1.729804805,100221.1297,173362.9918,0.655446676,65689.60636,65916.38447,0.657709453,,
55710001,1.00E-05,1.798475706,2.046573336,99911.25797,204475.7165,0.730094299,72944.63981,73088.65841,0.731535764,,
55720001,7.31E-06,1.577456243,1.769499239,136778.19,242028.9031,0.665570691,91035.55435,91329.59943,0.667720486,,
55730001,8.42E-06,1.399042572,1.528938107,118776.7713,181602.3319,0.600833432,71365.05516,71693.88273,0.603601882,,
55740001,5.94E-06,1.105752114,1.318500282,168277.5521,221873.9999,0.537559131,90459.13474,90974.35626,0.540620868,,
55750001,4.49E-06,0.933046978,1.046326153,222504.975,232812.7744,0.446527187,99354.52059,100007.9147,0.449463724,,
55760001,5.72E-06,1.141360494,1.375584591,174929.9522,240630.9468,0.555335988,97144.89781,97671.9794,0.558349089,,
55770001,4.63E-06,0.53399276,0.812900973,215853.8478,175467.803,0.360193927,77749.24515,78263.82374,0.362577849,,
55780001,7.03E-06,1.410289864,1.728577251,142243.3581,245878.6329,0.655130074,93187.90167,93510.25941,0.657396315,,
55790001,6.30E-06,1.221280238,1.527896541,158786.8134,242609.823,0.600535522,95357.12182,95797.0582,0.603306132,,
55800001,7.33E-06,1.337884227,1.502838476,136484.6274,205114.3495,0.593322594,80979.41322,81364.39657,0.596143303,,
55810001,5.15E-06,1.039374526,1.171626936,194261.9024,227602.4776,0.489723791,95134.67525,95730.7659,0.49279228,,
55820001,6.40E-06,1.151962051,1.367738102,156225.8525,213676.051,0.552919525,86380.32415,86852.3211,0.555940772,,
55830001,4.75E-06,1.023205755,1.207285625,210395.3463,254007.2772,0.501615112,105537.4852,106186.1121,0.504698008,,
55840001,5.80E-06,1.025945263,1.190761289,172467.2812,205367.3621,0.496126773,85565.63572,86096.40515,0.499204281,,
55850001,3.42E-06,0.901375803,1.222264744,291972.4245,356867.6007,0.506557195,147900.7323,148801.7179,0.509643053,,
55860001,3.68E-06,1.152625279,1.273100892,271896.9335,346152.2287,0.523095434,142228.0445,143066.1267,0.526177787,,
55870001,5.56E-06,0.885357276,1.077853936,179981.0771,193993.3124,0.457603131,82359.90433,82896.51353,0.460584606,,
55880001,6.66E-06,1.412403961,1.642701531,150215.0566,246758.5035,0.632457983,95004.71175,95380.27874,0.634958179,,
55890001,3.68E-06,0.830095518,0.946681173,271871.2521,257375.396,0.41060622,111632.0271,112378.4127,0.413351584,,
55900001,8.53E-06,1.41870616,1.554047031,117186.7889,182113.7814,0.607969163,71245.95399,71564.06761,0.610683749,,
55910001,6.65E-06,0.842772189,1.023545713,150385.479,153926.4123,0.438437649,65934.65579,66370.66876,0.441336951,,
55920001,3.23E-06,0.817939115,0.944086088,309715.9211,292398.4925,0.409652146,126875.7918,127724.2384,0.412391581,,
55930001,1.00E-05,1.542552267,1.737524101,99816.67865,173433.8849,0.65743275,65622.75358,65846.43736,0.659673696,,
55940001,4.61E-06,1.146573089,1.314567512,217098.4494,285390.5685,0.536317614,116433.7224,117098.9478,0.539381779,,
55950001,3.71E-06,0.743385265,0.921210608,269200.431,247990.2927,0.401201275,108003.5562,108726.4112,0.403886468,,
55960001,5.14E-06,1.144965154,1.308587225,194615.7375,254671.6678,0.534425576,104007.6275,104604.6358,0.537493202,,
55970001,2.88E-06,0.891850196,1.065073507,347731.8494,370359.9805,0.453130043,157567.748,158598.4917,0.456094235,,
55980001,5.55E-06,1.066049392,1.34400961,180052.8433,241992.7516,0.545559477,98229.53495,98777.44873,0.548602549,,
55990001,2.11E-06,0.703626761,0.873173032,474405.7337,414238.2931,0.383216336,181800.0271,183014.6055,0.385776546,,
56000001,3.98E-06,0.887284369,1.009310938,251556.3439,253898.5694,0.433345869,109010.9025,109733.8869,0.436219915,,
56010001,3.34E-06,1.048932193,1.324999058,299759.3611,397180.8709,0.539605954,161751.9359,162668.4379,0.542663413,,
56020001,4.48E-06,1.046015759,1.154621571,223262.0903,257783.2255,0.483990218,108056.6676,108739.3974,0.487048192,,
56030001,3.87E-06,1.029522233,1.197704284,258488.9293,309593.2979,0.498437453,128840.5636,129636.7206,0.501517496,,
56040001,9.01E-06,1.271386201,1.434893729,110972.7355,159234.0823,0.573322464,63623.16211,63949.09934,0.576259557,,
56050001,5.46E-06,0.901772949,1.019267103,183135.2687,186663.7548,0.436910172,80013.66168,80543.26513,0.439802042,,
56060001,1.09E-06,0.453207456,0.709717714,916653.998,650565.5801,0.319599911,292962.5359,294832.7978,0.321640225,,
56070001,4.35E-06,1.116867766,1.27091122,229915.679,292202.416,0.522390537,120105.775,120814.5896,0.52547347,,
56080001,6.55E-06,1.326988807,1.463874112,152646.3776,223455.0805,0.581932137,88829.83272,89271.14691,0.584823225,,
56090001,4.85E-06,1.042048675,1.17993408,206369.553,243502.4687,0.49250993,101639.0541,102273.1805,0.495582701,,
