"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"203","R[37]",91897.5099030428,8959.77514490347,990.204846120117,77973.5982814091,91303.6397140736,108581.743793457,0.110516707183591,"false"
"204","R[38]",219370.700174616,15063.6963233141,1110.1284224812,189840.484863786,220078.885198915,247635.88611655,0.0736956188344725,"false"
"205","R[39]",159502.084074843,14286.2636606802,1169.45468498429,130676.223654726,160024.058103741,189167.717629737,0.0818586799712338,"false"
"206","R[40]",199412.111516863,12731.0734576914,1380.00966413452,177098.004022272,199308.377555016,222668.187150465,0.108396960297232,"false"
"207","R[41]",86031.3302229493,7672.66072470534,553.853375755454,71660.0392753341,85672.768434505,99696.5540736115,0.072185307760591,"false"
"208","R[42]",132247.875020036,27095.3281068107,4096.40121345269,91658.3103318924,127474.924599726,183694.271743369,0.151184779800582,"false"
"209","R[43]",181295.204318312,83861.2190454724,8686.88817953477,67491.6104094407,165692.192793461,365470.828995418,0.103586476304672,"false"
"210","S[1]",95522.009028036,7290.9330637823,1002.3043572542,82468.2446029416,95450.3126086286,110114.447128855,0.137472714189786,"false"
"211","S[2]",73461.9935286958,8592.99832615513,1121.70567943338,58063.6728746187,73409.2260268012,91188.7737252337,0.130537169548743,"false"
"212","S[3]",91793.7598723963,7533.93628673368,837.089733425159,78380.8231447963,91628.84864513,105810.334439137,0.111109213240782,"false"
"213","S[4]",110289.767258033,8972.3312780227,1422.79794479885,94577.8468841831,110274.432226677,128700.619373477,0.158576171644924,"false"
"214","S[5]",139232.0566779,15613.2948860264,3010.01415318494,111905.210369318,137314.882514915,173684.391375063,0.1927853265539,"false"
"215","S[6]",115606.185687787,8972.63869841993,1642.67340137961,100011.924180889,115821.992491673,132991.741664586,0.183075843861726,"false"
"216","S[7]",109546.385157689,18712.2759745421,1973.14881460014,73622.388312235,108913.836826333,149534.615126323,0.105446756839446,"false"
"217","S[8]",180833.492198336,18322.8796482273,2080.11828218454,147946.254382923,180829.142208023,218788.699616316,0.11352572969532,"false"
"218","S[9]",170247.58178321,20582.3768887512,2514.47377797128,130412.238040342,169400.572005438,216636.477636652,0.122166346071795,"false"
"219","S[10]",82323.3741258441,10595.7065079896,1320.24215614299,63371.0456048376,82516.0273438889,104693.112969241,0.12460161624404,"false"
"220","S[11]",33020.9154359085,2597.52696646881,370.169877018062,28022.5624444979,33156.5144120338,38034.0273853758,0.142508579043276,"false"
"221","S[12]",69217.0249048123,8926.70187344934,1326.34128950516,54006.5168678566,68846.5058692749,88397.5916625966,0.148581335896306,"false"
"222","S[13]",39716.394949793,4873.79385722042,514.622562546814,31349.2403024751,39357.6962470168,49919.6738349359,0.105589726940218,"false"
"223","S[14]",190890.343867038,15782.8599767723,2384.02852610978,160814.688198147,190817.705728924,220955.58272007,0.151051744083035,"false"
"224","S[15]",83269.1043945291,6479.72844739069,1039.13470573067,71729.1358927826,82878.4418665882,95292.8185674726,0.160367014477145,"false"
"225","S[16]",71348.4528413314,5840.74059446991,914.108087045838,60751.223662503,71130.8314707294,83560.2362878343,0.156505510262059,"false"
"226","S[17]",129979.515545302,10691.9890647199,1482.38869001426,109577.584707741,129335.717060266,152731.672083395,0.138644800424055,"false"
"227","S[18]",285632.391067136,22777.769333178,3753.92926120604,236226.578015525,284992.117645409,333754.142633183,0.16480671159217,"false"
"228","S[19]",109060.783380127,9225.11873016464,1156.93553634442,91750.1581600765,109237.430451849,126237.21094335,0.125411452164992,"false"
"229","S[20]",100158.760043047,8176.92934487944,1474.62694833372,83729.7280862151,100395.969260598,115278.925090384,0.180339940109322,"false"
"230","S[21]",160350.929334837,16496.058623274,1328.70191570149,129675.72547985,161357.717872487,191212.090467491,0.0805466291097465,"false"
"231","S[22]",151539.399007555,16603.0965302656,1748.05401396494,120826.695238022,151049.528404178,184021.876883049,0.105284819056399,"false"
"232","S[23]",136192.386286051,13627.9594005612,1081.01881463588,111622.242167458,134840.77312351,162346.302926251,0.0793236010514796,"false"
"233","S[24]",156885.000198262,9286.77535060639,921.604008852835,140280.450639912,156495.618287844,173436.603719131,0.0992383226749054,"false"
"234","S[25]",67283.8368815144,4789.53927008104,917.410824358701,58386.5917186121,66957.0936311508,76404.7492644886,0.191544692010256,"false"
"235","S[26]",67890.9282931462,5396.49804098606,594.1348222261,58986.7244176076,67298.1652332926,77914.5871046474,0.110096365775302,"false"
"236","S[27]",90618.7462720735,8438.84888419371,972.93329502889,74110.037053844,89706.6143344672,108000.004982778,0.115292181241832,"false"
"237","S[28]",74850.6540696561,5611.75010050751,588.128240208715,64649.7320244928,74950.2575508667,85688.8877727673,0.104802999006589,"false"
"238","S[29]",77116.5692204346,5353.19958616318,547.200164785795,67516.547050559,76750.5521501006,87622.8915266933,0.102219272040629,"false"
"239","S[30]",53692.5449323929,5462.34395203769,704.84237972654,43394.5010634019,53630.1922435146,64534.8889613488,0.12903661613319,"false"
"240","S[31]",56635.7582848976,7042.49180935935,1106.74670837734,43918.4475817194,55860.0868310099,70964.9233647958,0.157152715024317,"false"
"241","S[32]",39085.2905915876,3239.11381665969,407.507968311128,32878.0912382089,39248.0722222712,45718.4607047747,0.125808474594254,"false"
"242","S[33]",76007.4103950179,5735.83744611527,485.995770345175,66548.5767913736,75666.8651173389,88289.1702727867,0.0847296972605676,"false"
"243","S[34]",154495.235428103,7587.48230536203,648.59992457418,140591.488857812,153712.781847119,169642.421466637,0.0854828912241176,"false"
"244","S[35]",57706.7410620153,2477.61312284429,230.858768334719,53287.8267087832,57962.6448784425,62321.4117113074,0.093177892143909,"false"
"245","S[36]",65207.4536965653,2826.0186368695,229.974154688242,59589.9606329814,65051.1742665124,70479.0635034404,0.0813774373912106,"false"
"246","S[37]",114388.221149605,9185.13361758163,727.33729650352,98332.7667430422,113816.281874829,134167.909395298,0.0791863599143832,"false"
"247","S[38]",127579.785850197,9228.27705097019,827.034413698065,105920.386161939,127011.357717668,148463.953482605,0.0896195908651352,"false"
"248","S[39]",77842.509132519,3630.64046943865,294.412392222824,71093.8469280865,77969.6531916156,84798.8638856353,0.0810910346813668,"false"
"249","S[40]",94631.9502818769,8514.03023695359,1059.5515699875,79121.2713832974,93823.9956329775,111905.73035219,0.124447710484832,"false"
"250","S[41]",72779.2520163808,4924.4607245947,409.067243635496,64435.0570321827,73131.7858649319,83738.4634306652,0.0830684345988287,"false"
"251","S.eq.c",329546.967394347,743343.215262224,61585.6848429353,154475.928628744,239305.828174009,823347.844749172,0.0828495956894018,"false"
"252","S.eq.c2",329546.967394347,743343.215262224,61585.6848429353,154475.928628744,239305.828174009,823347.844749172,0.0828495956894018,"false"
"253","S.max",273271.674185567,711944.656053822,58786.7282171681,101611.348913577,174915.703796799,689250.933555161,0.0825720478653666,"false"
"254","S.msy.c",135816.735196523,317403.925249679,26288.5648196047,64117.0364002445,95795.9718828937,342653.323347106,0.082823691606603,"false"
"255","S.msy.c2",136333.479300312,319419.349789517,26454.174718944,64013.5504169436,96093.8507174672,344103.08818281,0.0828195747576849,"false"
"256","U.max.c2",0.727327981324744,0.0706465119515027,0.00662958995344565,0.573648607464331,0.732238266657264,0.849382603511545,0.0938417166016167,"false"
"257","U.msy.c",0.537409975480872,0.0821245326098753,0.00776176216943657,0.375455436180186,0.537294787089536,0.695661978745885,0.0945121015946365,"false"
"258","U.msy.c2",0.538598388057427,0.080699252306317,0.00762532712000131,0.378777059937669,0.538685622449655,0.693764308744339,0.0944906786875448,"false"
"259","alpha",3.16683442678922,0.854339169375686,0.0749925957230901,1.91574380095467,3.00804857097542,5.32719853088662,0.0877784823770767,"false"
"260","beta",5.63080761154419e-06,2.0866756666812e-06,1.87512827365238e-07,1.46654550839168e-06,5.71706390812813e-06,9.8416291206627e-06,0.0898619897472959,"false"
"261","lnalpha",1.11840579271227,0.261367195554596,0.0240276402011964,0.649471015613684,1.10128988183018,1.67270936980297,0.091930588879802,"false"
"262","lnalpha.c",1.33370130484889,0.266206303172358,0.0252348097663599,0.852829023657693,1.31766600237448,1.89301753764322,0.0947941858086708,"false"
"263","log.qS.mr[1]",11.922011984186,0.0684298487706693,0.00554308476206297,11.7979152776358,11.9180520326064,12.0471436242668,0.0810039019761632,"false"
"264","log.qS.mr[2]",11.6554661806947,0.108122838981024,0.01181363164961,11.4515900341563,11.6532458060138,11.8650641594171,0.109261204764364,"false"
"265","log.qS.mr[3]",11.8817370857123,0.0672104543797368,0.00563524211104139,11.7426510134085,11.8860882567929,12.0130402016876,0.0838447256910727,"false"
"266","log.qS.mr[4]",12.0653743101296,0.0705368784321106,0.00576295458236285,11.9366428948595,12.070678695433,12.1894115804379,0.0817012988164695,"false"
"267","log.qS.mr[5]",12.2955882842499,0.0985565810721643,0.012467174225626,12.1211369481361,12.2957222603847,12.4820221244179,0.126497633034747,"false"
"268","log.qS.mr[6]",12.1127472539678,0.0618446858274056,0.00584258771507862,11.9992438850844,12.1119285508209,12.2294631499775,0.0944719443055132,"false"
"269","log.qS.mr[7]",12.0471147511412,0.174649596159025,0.0164756116936566,11.6644535692766,12.0486580529481,12.3660571583759,0.0943352407105195,"false"
"270","log.qS.mr[8]",12.557977992786,0.0932007632238075,0.00761741651405345,12.3893253053173,12.5538732212282,12.7418326178111,0.0817312675408182,"false"
"271","log.qS.mr[9]",12.4955149819105,0.111863916132538,0.00929273597185387,12.2644309167572,12.4956784668081,12.7257464069496,0.0830717919873615,"false"
"272","log.qS.mr[10]",11.7679958243803,0.119586111078502,0.0153543389125151,11.5216624423217,11.7753592084152,12.0161670018172,0.12839567048414,"false"
"273","log.qS.mr[11]",10.8596056982861,0.0665799160721888,0.00605481588941307,10.7327791912929,10.8629382125591,10.9845782948967,0.0909405755760968,"false"
"274","log.qS.mr[12]",11.594672606687,0.113733455109474,0.0118530529523585,11.3762447323892,11.6010881540866,11.8306589424425,0.104217821756574,"false"
"275","log.qS.mr[13]",11.0399658293228,0.111847666050467,0.0089311464154831,10.8218038376942,11.0423468813089,11.2808070282017,0.0798509859960175,"false"
"276","log.qS.mr[14]",12.6138242583865,0.0708080594518066,0.00667693452103505,12.4870989743873,12.6125112139208,12.7410740942479,0.0942962506348519,"false"
"277","log.qS.mr[15]",11.7846189652308,0.067641260312729,0.00592586131412022,11.6692734697955,11.7788132565989,11.9090547341728,0.0876071984277483,"false"
"278","log.qS.mr[16]",11.6298125741876,0.0698815053630866,0.00701973987626247,11.4929449231953,11.6186393356146,11.766875233921,0.10045204149209,"false"
"279","log.qS.mr[17]",12.2295693355087,0.0723656551149835,0.00565574279250377,12.0888400260915,12.2248902508598,12.3692573653464,0.0781550693283606,"false"
"280","log.qS.mr[18]",13.0170618456583,0.0709666070673915,0.00642235059935038,12.8838061035463,13.0209839066964,13.1452143684525,0.0904982056314397,"false"
"281","log.qS.mr[19]",12.0539000483165,0.0729687984043167,0.00552531596929504,11.9180383237714,12.050808591522,12.1799365087748,0.0757216247234814,"false"
"282","log.qS.mr[20]",11.9689524696721,0.06883826478873,0.00740396059467785,11.8306498824891,11.9674408774386,12.0878841630379,0.107555886502967,"false"
"283","log.qS.mr[21]",12.4376180206337,0.0891172903761796,0.00632706320492901,12.2660717211478,12.4469064085939,12.5996739883834,0.0709970329912565,"false"
"284","log.qS.mr[22]",12.3803974101958,0.100400719984374,0.00894861173376296,12.1773060776781,12.3929863861775,12.5466585767735,0.0891289597839105,"false"
"285","log.qS.mr[23]",12.2747683547783,0.0833661845181879,0.00672832791290121,12.1272229703556,12.2688385873038,12.4638894116489,0.0807081186669074,"false"
"286","log.qS.mr[24]",12.4193149589323,0.046080875193294,0.00354249102073677,12.3425695280369,12.4176004063934,12.5216423449459,0.0768755151866624,"false"
"287","log.qS.mr[25]",11.5719270243162,0.0570745601921058,0.00463911554036311,11.4585142558497,11.575375665839,11.6741688024664,0.0812816695345253,"false"
"288","log.qS.mr[26]",11.5803292167425,0.0647367904391967,0.00532054375394895,11.4750318574193,11.5804691377038,11.7138488884261,0.0821873268330504,"false"
"289","log.qS.mr[27]",11.8679253427292,0.0800817516223819,0.00816644494149028,11.7149113285673,11.8594119574888,12.0135707053174,0.101976352615242,"false"
"290","log.qS.mr[28]",11.6782617750791,0.0711452828236147,0.00873143790398093,11.5427862845141,11.6725448071235,11.8028372822938,0.122726870390383,"false"
"291","log.qS.mr[29]",11.708470795249,0.055826585082555,0.00409160662798417,11.5986995944914,11.7052904483041,11.8308530842941,0.0732913650715623,"false"
"292","log.qS.mr[30]",11.3435957413569,0.0937120634434493,0.00941198468563718,11.1353525127471,11.35386129471,11.4885647670118,0.100435145058105,"false"
"293","log.qS.mr[31]",11.3946488294036,0.116957837967407,0.0158022027625716,11.1841354836828,11.390066321065,11.6153258878925,0.135110250302124,"false"
"294","log.qS.mr[32]",11.027857130148,0.0708816414944309,0.00581779299413872,10.8961828989198,11.0270740399972,11.1400173715575,0.0820775714483958,"false"
"295","log.qS.mr[33]",11.6935652619261,0.0743970623072376,0.00758107533162939,11.5552269406421,11.692895900472,11.8240041427705,0.101900197353517,"false"
"296","log.qS.mr[34]",12.4045157298148,0.0616138997133254,0.00922052889615643,12.2949842942952,12.4018847163432,12.5367170004609,0.149650142890765,"false"
"297","log.qS.mr[35]",11.4199921027914,0.0570137464557668,0.00747382333307867,11.3139034267518,11.4178048147658,11.5291314108918,0.13108809362102,"false"
"298","log.qS.mr[36]",11.5421836450562,0.0549203572466522,0.00710307875323806,11.4294774728292,11.5369031671633,11.648997412661,0.129334168773475,"false"
"299","log.qS.mr[37]",12.1019160905416,0.0764801028059941,0.00680043692822965,11.9743543575909,12.1008210396092,12.2508496292209,0.0889177273398837,"false"
"300","log.qS.mr[38]",12.2116532908788,0.0720571678882952,0.00647608735764515,12.0650379075306,12.2111604556586,12.3381151338777,0.0898742976921399,"false"
"301","log.qS.mr[39]",11.7191507229305,0.0559957673223573,0.0101721456216872,11.6186949789793,11.713934337956,11.8294378823548,0.181659187972692,"false"
"302","log.qS.mr[40]",11.9115244177802,0.0804529374439936,0.00618441550902389,11.7646240762753,11.9150552079611,12.0562525211849,0.0768699777224306,"false"
"303","log.qS.mr[41]",11.6506976503319,0.0627758707683141,0.0051487168780814,11.5225642781676,11.6529265986116,11.7624460896504,0.082017450575615,"false"
"304","log.qS.weir[1]",11.1499703346377,0.0508373546423163,0.0041637629966653,11.0544666999036,11.1534547271753,11.2383898731378,0.0819036125298195,"false"
"305","log.qS.weir[2]",10.8834245311465,0.10148318525851,0.0109787349055339,10.6981569537652,10.8872155229587,11.0688793745344,0.108182797746913,"false"
"306","log.qS.weir[3]",11.1096954361641,0.0503745667878921,0.0040490151096358,11.0186531360959,11.1135186479372,11.2189639894041,0.0803781623906492,"false"
"307","log.qS.weir[4]",11.2933326605814,0.0513717665173403,0.00443412479432618,11.1888579853807,11.297996787357,11.3718631411718,0.0863144309594543,"false"
"308","log.qS.weir[5]",11.5235466347017,0.087800282624621,0.0118757504855746,11.3555107652834,11.5242227125459,11.6879341220943,0.135258681755591,"false"
"309","log.qS.weir[6]",11.3407056044196,0.0502611804802375,0.00450441021152555,11.2472031769832,11.3388014070729,11.4362383859928,0.0896200640034045,"false"
"310","log.qS.weir[7]",11.275073101593,0.167609046875971,0.0176088102294083,10.949212467646,11.2751466177398,11.5746456003974,0.105058829207701,"false"
"311","log.qS.weir[8]",11.7859363432378,0.0900661901292285,0.00739755665460965,11.6213204225398,11.7781566868493,11.9663602688378,0.0821346683366479,"false"
"312","log.qS.weir[9]",11.7234733323622,0.0969371793390453,0.00765503635881076,11.5221695696054,11.7183347831538,11.9202442786122,0.0789690437766574,"false"
"313","log.qS.weir[10]",10.9959541748321,0.10456227066459,0.0102581376475796,10.8141127953778,10.9866390779147,11.2146059671686,0.0981055363696644,"false"
"314","log.qS.weir[11]",10.0875640487379,0.0461384035868087,0.00377083125871178,10.0072024494616,10.0839279588597,10.1851704615196,0.0817286894553475,"false"
"315","log.qS.weir[12]",10.8226309571388,0.101092072095885,0.00980268247856713,10.6491227409024,10.8249114573187,11.0521910899132,0.0969678657814961,"false"
"316","log.qS.weir[13]",10.2679241797746,0.105622046954848,0.00860796135262871,10.0693914747469,10.2702485972914,10.4917581364899,0.0814977705962135,"false"
"317","log.qS.weir[14]",11.8417826088383,0.0509880760229214,0.00469779457669853,11.7303389779444,11.8427844800851,11.9255737042913,0.0921351606714217,"false"
"318","log.qS.weir[15]",11.0125773156826,0.0485753131102917,0.00394434627694497,10.920951182468,11.0090810086106,11.1035845567368,0.0812006351454539,"false"
"319","log.qS.weir[16]",10.8577709246394,0.0499285827135908,0.00487675421823863,10.7515569213788,10.8577729535472,10.9536381146091,0.0976745974588049,"false"
"320","log.qS.weir[17]",11.4575276859605,0.0498495463953085,0.00400551398379765,11.3713489759061,11.456651251133,11.5643422883414,0.0803520648319204,"false"
"321","log.qS.weir[18]",12.2450201961101,0.0542950277376343,0.00491818416026114,12.1527195668647,12.2450892721409,12.3381300754385,0.0905825885940588,"false"
"322","log.qS.weir[19]",11.2818583987683,0.0719585040991458,0.0058108114064003,11.1316777995973,11.2887767169075,11.402312117318,0.0807522540823535,"false"
"323","log.qS.weir[20]",11.1969108201239,0.0699840733018241,0.00808486803688993,11.0641319648395,11.1920423612394,11.3445153852645,0.115524399416163,"false"
"324","log.qS.weir[21]",11.6655763710855,0.0941447167640116,0.00754549443016472,11.4802498252515,11.6681969423649,11.8365269778354,0.0801478265538647,"false"
"325","log.qS.weir[22]",11.6083557606476,0.114431523380596,0.0105901936493655,11.379755152068,11.612450293861,11.8186427323406,0.0925461213527914,"false"
"326","log.qS.weir[23]",11.5027267052301,0.0997586678437269,0.007843409095927,11.3002534276508,11.5024162373354,11.6606728367032,0.0786238355569642,"false"
"327","log.qS.weir[24]",11.647273309384,0.0576586950120288,0.0056776944614098,11.5479884045384,11.6461163566472,11.7609100919712,0.0984707416674158,"false"
"328","log.qS.weir[25]",10.799885374768,0.0458923906110681,0.00348544669226695,10.7192973468365,10.7994323970474,10.8981143430874,0.0759482486280928,"false"
"329","log.qS.weir[26]",10.8082875671943,0.0740120539935798,0.00669650623985026,10.6898867330854,10.8061845033536,10.9604442785012,0.0904785893447999,"false"
"330","log.qS.weir[27]",11.095883693181,0.0782831866021439,0.00964750394690373,10.9403618770478,11.0928123767946,11.2365124301188,0.123238518584264,"false"
"331","log.qS.weir[28]",10.9062201255309,0.0773163562554222,0.00870999833296606,10.7718297464896,10.9007353865864,11.0558099912651,0.112654019858253,"false"
"332","log.qS.weir[29]",10.9364291457008,0.0727239365476478,0.00640089658668159,10.7867113269041,10.9337972779305,11.0738205684055,0.0880163655949483,"false"
"333","log.qS.weir[30]",10.5715540918087,0.0927197560183326,0.00784552249449627,10.373064873535,10.5694525417662,10.735442896426,0.0846154350637532,"false"
"334","log.qS.weir[31]",10.6226071798554,0.11807830126302,0.0185261302986774,10.3845473367553,10.6214806375828,10.82668356734,0.156896992085026,"false"
"335","log.qS.weir[32]",10.2558154805998,0.0689757990715634,0.0055579134962926,10.1359773367996,10.2467886854253,10.3978953875281,0.08057773264107,"false"
"336","log.qS.weir[33]",10.9215236123779,0.0915535137688667,0.00972331612202801,10.7669730669728,10.9146758165664,11.1148709152973,0.106203636777669,"false"
"337","log.qS.weir[34]",11.6324740802666,0.0783324849538987,0.0125818551134809,11.496844886618,11.6315494946798,11.7880090805861,0.160621166568197,"false"
"338","log.qS.weir[35]",10.6479504532432,0.0733757714867745,0.0111808496401367,10.5153802259992,10.6515915956255,10.7986015689043,0.152377950017902,"false"
"339","log.qS.weir[36]",10.770141995508,0.0716753941440169,0.00955976260868945,10.6467270585633,10.7626620486021,10.9252363112433,0.13337579406234,"false"
"340","log.qS.weir[37]",11.3298744409934,0.0934825988110897,0.00922057280880184,11.1622863472363,11.3264181983331,11.5026536068638,0.0986341086583915,"false"
"341","log.qS.weir[38]",11.4396116413306,0.0838043172724584,0.00805857590234326,11.2712070401427,11.4399151011263,11.6206649703195,0.096159436227418,"false"
"342","log.qS.weir[39]",10.9471090733823,0.0750654997849945,0.0113308830769232,10.8202061461165,10.9355299111074,11.1067339028254,0.150946614748154,"false"
"343","log.qS.weir[40]",11.139482768232,0.0889541411327158,0.00668401347860243,10.9704021267002,11.1474023152986,11.2913159102106,0.0751399922869264,"false"
"344","log.qS.weir[41]",10.8786560007837,0.0823705566870341,0.00749888866693601,10.7270401211978,10.8840474882485,11.0279234816203,0.091038460446831,"false"
"345","log.resid[7]",0.169407426034277,0.186187139033084,0.0152848209483624,-0.170919988292353,0.180826126721009,0.506323587525398,0.0820938601223491,"false"
"346","log.resid[8]",0.508279746046087,0.196708699704098,0.0161315779629168,0.129097594731447,0.510504859065517,0.84597365668574,0.082007445462163,"false"
"347","log.resid[9]",0.388322937614298,0.199121911976663,0.0148104892945756,-0.0116879479019075,0.358409730787754,0.794732308251923,0.0743790030316272,"false"
"348","log.resid[10]",0.594253228682821,0.201510984618052,0.0177031396685215,0.22787368378011,0.593135951863417,0.922549120734653,0.0878519833649581,"false"
"349","log.resid[11]",0.0905538573220774,0.219157734022978,0.017810741904058,-0.337825637264715,0.0945496562228199,0.509852108564927,0.0812690548360509,"false"
"350","log.resid[12]",-0.389171937026844,0.219188239918561,0.0191266863171403,-0.815246047338326,-0.384951647845859,0.0615466458494219,0.0872614622219092,"false"
"351","log.resid[13]",-0.1904265538609,0.21159952545188,0.0157804765907493,-0.628146231179618,-0.186475928246885,0.179336228147115,0.074577088757876,"false"
"352","log.resid[14]",-0.19485550093699,0.290171491536138,0.0224748518119647,-0.796354130580456,-0.194734834201628,0.350264350793059,0.077453686759458,"false"
"353","log.resid[15]",0.620652396465918,0.245887094291491,0.0198063240166812,0.110048074654282,0.614778780958234,1.11122827624047,0.0805504822192965,"false"
"354","log.resid[16]",0.0669144428494301,0.202243892250615,0.0177351244306799,-0.326145861153059,0.0568884532287175,0.449343661965163,0.0876917677627713,"false"
"355","log.resid[17]",0.778466107645087,0.220798667412728,0.0212082476364981,0.314370896663058,0.785620727942403,1.18877761589149,0.096052425881967,"false"
"356","log.resid[18]",0.923815244859311,0.20750603448338,0.0185792330071645,0.515225997471591,0.932357566228704,1.28731798595305,0.0895358684552022,"false"
"357","log.resid[19]",0.926585934454165,0.221261571241169,0.0181416403218633,0.46951822694901,0.914337122491631,1.34183346494559,0.0819918263261785,"false"
"358","log.resid[20]",0.1287871305893,0.267842195974781,0.0216874839217453,-0.402130936400102,0.133834308304306,0.625081137464122,0.0809711249671327,"false"
"359","log.resid[21]",0.297552195484187,0.271317226514035,0.0254864698262207,-0.228113183283879,0.32419035727258,0.77395978703465,0.0939360546828467,"false"
"360","log.resid[22]",0.501574295917456,0.27978274952063,0.0279536440045599,-0.149891096770657,0.506487616463989,1.01937076030157,0.0999119640237105,"false"
"361","log.resid[23]",-0.00895490771189916,0.325341211361329,0.0393756046971617,-0.6864167355194,0.0081946717790462,0.559331854735892,0.121028641076247,"false"
"362","log.resid[24]",0.58513858323128,0.439687050256175,0.035424623472798,-0.285769611745513,0.599036335747764,1.44512589840849,0.0805678117018879,"false"
"363","log.resid[25]",0.3965671621718,0.194520993494712,0.0175556315604578,-0.0270752194042362,0.406837887125804,0.71104757596092,0.0902505752467027,"false"
"364","log.resid[26]",-1.20469010270364,0.240065290337264,0.0201719044167217,-1.66320588304744,-1.21838186019172,-0.747415444046542,0.084026742843093,"false"
"365","log.resid[27]",-0.179538014664897,0.227714339972716,0.0184884765606229,-0.731446143772497,-0.172796837178486,0.240960154590945,0.0811915339316713,"false"
"366","log.resid[28]",-0.267620716639839,0.22914958119272,0.0187711403274967,-0.805498272293972,-0.28807442752225,0.154704861069809,0.0819165377907009,"false"
"367","log.resid[29]",-0.864423041849788,0.216033700554724,0.0174886677068444,-1.29053585325989,-0.855964418669678,-0.421075211624937,0.0809534237572083,"false"
"368","log.resid[30]",-0.383745187692418,0.227537256476775,0.0204534961730597,-0.846031277636882,-0.396534278177942,0.0478066723764459,0.0898907567479943,"false"
"369","log.resid[31]",-0.849049807676204,0.196028540499861,0.0160810282753401,-1.23266038817546,-0.860763584440638,-0.425092655804221,0.0820341172481031,"false"
"370","log.resid[32]",-0.768033643193631,0.209304896472603,0.0177380244364603,-1.19223075182044,-0.762927737892491,-0.384364752292798,0.0847472980106901,"false"
"371","log.resid[33]",-1.22928600955177,0.207031282422009,0.0157521128932839,-1.64164342996832,-1.23623508417546,-0.844917886989659,0.0760856654559824,"false"
"372","log.resid[34]",0.10974768220902,0.199930775428992,0.0166547261311175,-0.277821775465268,0.113200721259937,0.490514461152294,0.0833024635421007,"false"
"373","log.resid[35]",0.376415044554749,0.197819892670531,0.0166810628032924,-0.0560112799246263,0.380107163662972,0.759347334901084,0.0843244962784136,"false"
"374","log.resid[36]",-0.633379394655342,0.223070753230782,0.0191899654161274,-1.11090080925141,-0.640066431099169,-0.214105478616323,0.0860263622110698,"false"
"375","log.resid[37]",-0.311732687679334,0.232650036021061,0.0216634943570778,-0.78396490361956,-0.284716854320515,0.119650658019903,0.0931162304016009,"false"
"376","log.resid[38]",0.826464731938914,0.226573903487615,0.0169538114055092,0.315744105752162,0.838751067685484,1.20066451745582,0.0748268496262893,"false"
"377","log.resid[39]",0.049369657658416,0.206507418738003,0.0173444789546807,-0.378485952642391,0.0363555896387311,0.45040269179189,0.0839896167444023,"false"
"378","log.resid[40]",0.00620399871664996,0.211634244110671,0.0171067724469442,-0.483615148783713,-0.0108738718654449,0.370879559867729,0.0808317789912983,"false"
"379","log.resid[41]",-0.397509230816706,0.221528543803492,0.0175014913890941,-0.841761816630021,-0.383980819986674,0.0550899835680594,0.0790033243057785,"false"
"380","log.resid[42]",-0.0633941147150046,0.276325290137042,0.029787319723703,-0.608871240664279,-0.0907309448621048,0.550573106637093,0.107798022066421,"false"
"381","log.resid[43]",-0.111159067121524,0.480019308288593,0.0450976196650321,-1.10766038106655,-0.100657846442779,0.745762789244313,0.0939495951232005,"false"
"382","log.resid.0",0.0846950741025057,0.612571807417545,0.0500879764089589,-0.960415199958646,0.1438437870718,1.19670861497221,0.0817667019644891,"false"
"383","mean.log.RO",12.0248179008868,0.150206981191735,0.0119934105975016,11.7440738440551,12.0259748862704,12.2913713848727,0.0798458933289678,"false"
"384","p[1,1]",0.0895355343740413,0.0586662642769129,0.0175496819952889,0.00516889665262389,0.088925911644912,0.214193440935966,0.299144358543984,"false"
"385","p[2,1]",0.0424568033986945,0.0313493568330551,0.00501976255457964,0.0022542873448433,0.0356248708792942,0.10826267605509,0.160123302730305,"false"
"386","p[3,1]",0.0485887636713092,0.0176874928409329,0.00275963459206037,0.0158133538976965,0.0475789702844368,0.0854300800878253,0.156021806871008,"false"
"387","p[4,1]",0.0223766859450903,0.00911945475264469,0.00185966239455737,0.00901565747402676,0.021448369697673,0.0387585152872454,0.203922541971937,"false"
"388","p[5,1]",0.0457766377944792,0.0160465544597727,0.00153234723451792,0.0207579799923912,0.0454682003910036,0.0825908238946185,0.0954938481254265,"false"
"389","p[6,1]",0.0309933182908863,0.0196302089262612,0.00241561105615782,0.00708613350579635,0.0260675174640607,0.0864700733302125,0.123055799621481,"false"
"390","p[7,1]",0.0224730108920214,0.0117538553526335,0.00112343767150241,0.00514256122068636,0.0213353321147377,0.0508022914272252,0.0955803553640554,"false"
"391","p[8,1]",0.0108507942071845,0.00614474754252331,0.000503581704127652,0.0023310959674603,0.00997063977530078,0.0252961631855521,0.081953196716827,"false"
"392","p[9,1]",0.0336247275984961,0.0143329637593545,0.00266226230707351,0.00926260226998541,0.0323295382430921,0.0623773569157855,0.185744019992792,"false"
"393","p[10,1]",0.0486216860624769,0.0180090711717824,0.00372045368590674,0.0241079082954853,0.0452209553721416,0.0968580051761415,0.206587760713398,"false"
