"","year","date","total_count","imputed"
"932",2021,191,0,FALSE
"933",2022,191,0,FALSE
"934",2023,191,0,FALSE
"935",2024,191,0,FALSE
"936",2025,191,0,FALSE
"937",2008,192,0,FALSE
"938",2009,192,0,FALSE
"939",2010,192,0,FALSE
"940",2011,192,0,FALSE
"941",2012,192,0,FALSE
"942",2013,192,0,FALSE
"943",2014,192,0,FALSE
"944",2015,192,0,FALSE
"945",2016,192,0,FALSE
"946",2017,192,0,FALSE
"947",2018,192,0,FALSE
"948",2019,192,0,FALSE
"949",2020,192,0,FALSE
"950",2021,192,0,FALSE
"951",2022,192,0,FALSE
"952",2023,192,0,FALSE
"953",2024,192,0,FALSE
"954",2025,192,0,FALSE
"955",2008,193,0,FALSE
"956",2009,193,0,FALSE
"957",2010,193,0,FALSE
"958",2011,193,0,FALSE
"959",2012,193,0,FALSE
"960",2013,193,0,FALSE
"961",2014,193,0,FALSE
"962",2015,193,0,FALSE
"963",2016,193,0,FALSE
"964",2017,193,0,FALSE
"965",2018,193,0,FALSE
"966",2019,193,0,FALSE
"967",2020,193,0,FALSE
"968",2021,193,0,FALSE
"969",2022,193,0,FALSE
"970",2023,193,0,FALSE
"971",2024,193,0,FALSE
"972",2025,193,0,FALSE
"973",2008,194,0,FALSE
"974",2009,194,0,FALSE
"975",2010,194,0,FALSE
"976",2011,194,0,FALSE
"977",2012,194,0,FALSE
"978",2013,194,0,FALSE
"979",2014,194,0,FALSE
"980",2015,194,0,FALSE
"981",2016,194,0,FALSE
"982",2017,194,0,FALSE
"983",2018,194,0,FALSE
"984",2019,194,0,FALSE
"985",2020,194,0,FALSE
"986",2021,194,0,FALSE
"987",2022,194,0,FALSE
"988",2023,194,0,FALSE
"989",2024,194,0,FALSE
"990",2025,194,0,FALSE
"991",2008,195,0,FALSE
"992",2009,195,0,FALSE
"993",2010,195,0,FALSE
"994",2011,195,0,FALSE
"995",2012,195,0,FALSE
"996",2013,195,0,FALSE
"997",2014,195,0,FALSE
"998",2015,195,0,FALSE
"999",2016,195,0,FALSE
"1000",2017,195,0,FALSE
"1001",2018,195,0,FALSE
"1002",2019,195,0,FALSE
"1003",2020,195,0,FALSE
"1004",2021,195,0,FALSE
"1005",2022,195,0,FALSE
"1006",2023,195,0,FALSE
"1007",2024,195,0,FALSE
"1008",2025,195,0,FALSE
"1009",2008,196,0,FALSE
"1010",2009,196,0,FALSE
"1011",2010,196,0,FALSE
"1012",2011,196,0,FALSE
"1013",2012,196,0,FALSE
"1014",2013,196,0,FALSE
"1015",2014,196,0,FALSE
"1016",2015,196,0,FALSE
"1017",2016,196,0,FALSE
"1018",2017,196,0,FALSE
"1019",2018,196,0,FALSE
"1020",2019,196,0,FALSE
"1021",2020,196,0,FALSE
"1022",2021,196,0,FALSE
"1023",2022,196,0,FALSE
"1024",2023,196,0,FALSE
"1025",2024,196,0,FALSE
"1026",2025,196,0,FALSE
"1027",2008,197,0,FALSE
"1028",2009,197,0,FALSE
"1029",2010,197,0,FALSE
"1030",2011,197,0,FALSE
"1031",2012,197,0,FALSE
"1032",2013,197,0,FALSE
"1033",2014,197,0,FALSE
"1034",2015,197,0,FALSE
"1035",2016,197,0,FALSE
"1036",2017,197,0,FALSE
"1037",2018,197,0,FALSE
"1038",2019,197,0,FALSE
"1039",2020,197,0,FALSE
"1040",2021,197,0,FALSE
"1041",2022,197,0,FALSE
"1042",2023,197,0,FALSE
"1043",2024,197,0,FALSE
"1044",2025,197,0,FALSE
"1045",2008,198,0,FALSE
"1046",2009,198,0,FALSE
"1047",2010,198,0,FALSE
"1048",2011,198,0,FALSE
"1049",2012,198,0,FALSE
"1050",2013,198,0,FALSE
"1051",2014,198,0,FALSE
"1052",2015,198,0,FALSE
"1053",2016,198,0,FALSE
"1054",2017,198,0,FALSE
"1055",2018,198,0,FALSE
"1056",2019,198,0,FALSE
"1057",2020,198,0,FALSE
"1058",2021,198,0,FALSE
"1059",2022,198,0,FALSE
"1060",2023,198,0,FALSE
"1061",2024,198,0,FALSE
"1062",2025,198,0,FALSE
"1063",2008,199,0,FALSE
"1064",2009,199,0,FALSE
"1065",2010,199,0,FALSE
"1066",2011,199,0,FALSE
"1067",2012,199,0,FALSE
"1068",2013,199,0,FALSE
"1069",2014,199,0,FALSE
"1070",2015,199,0,FALSE
"1071",2016,199,0,FALSE
"1072",2017,199,0,FALSE
"1073",2018,199,0,FALSE
"1074",2019,199,0,FALSE
"1075",2020,199,0,FALSE
"1076",2021,199,0,FALSE
"1077",2022,199,0,FALSE
"1078",2023,199,0,FALSE
"1079",2024,199,0,FALSE
"1080",2025,199,0,FALSE
"1081",2008,200,0,FALSE
"1082",2009,200,0,FALSE
"1083",2010,200,0,FALSE
"1084",2011,200,0,FALSE
"1085",2012,200,0,FALSE
"1086",2013,200,0,FALSE
"1087",2014,200,0,FALSE
"1088",2015,200,0,FALSE
"1089",2016,200,0,FALSE
"1090",2017,200,0,FALSE
"1091",2018,200,0,FALSE
"1092",2019,200,0,FALSE
"1093",2020,200,0,FALSE
"1094",2021,200,0,FALSE
"1095",2022,200,0,FALSE
"1096",2023,200,0,FALSE
"1097",2024,200,0,FALSE
"1098",2025,200,0,FALSE
"1099",2008,201,0,FALSE
"1100",2009,201,0,FALSE
"1101",2010,201,0,FALSE
"1102",2011,201,0,FALSE
"1103",2012,201,0,FALSE
"1104",2013,201,0,FALSE
"1105",2014,201,0,FALSE
"1106",2015,201,0,FALSE
"1107",2016,201,0,FALSE
"1108",2017,201,0,FALSE
"1109",2018,201,0,FALSE
"1110",2019,201,0,FALSE
"1111",2020,201,0,FALSE
"1112",2021,201,0,FALSE
"1113",2022,201,0,FALSE
"1114",2023,201,0,FALSE
"1115",2024,201,0,FALSE
"1116",2025,201,0,FALSE
"1117",2008,202,0,FALSE
"1118",2009,202,0,FALSE
"1119",2010,202,0,FALSE
"1120",2011,202,0,FALSE
"1121",2012,202,0,FALSE
"1122",2013,202,0,FALSE
"1123",2014,202,0,FALSE
"1124",2015,202,0,FALSE
"1125",2016,202,0,FALSE
"1126",2017,202,0,FALSE
"1127",2018,202,0,FALSE
"1128",2019,202,0,FALSE
"1129",2020,202,0,FALSE
"1130",2021,202,0,FALSE
"1131",2022,202,0,FALSE
"1132",2023,202,0,FALSE
"1133",2024,202,0,FALSE
"1134",2025,202,0,FALSE
"1135",2008,203,0,FALSE
"1136",2009,203,0,FALSE
"1137",2010,203,0,FALSE
"1138",2011,203,0,FALSE
"1139",2012,203,0,FALSE
"1140",2013,203,0,FALSE
"1141",2014,203,0,FALSE
"1142",2015,203,0,FALSE
"1143",2016,203,0,FALSE
"1144",2017,203,0,FALSE
"1145",2018,203,0,FALSE
"1146",2019,203,0,FALSE
"1147",2020,203,0,FALSE
"1148",2021,203,0,FALSE
"1149",2022,203,0,FALSE
"1150",2023,203,0,FALSE
"1151",2024,203,0,FALSE
"1152",2025,203,0,FALSE
"1153",2008,204,0,FALSE
"1154",2009,204,0,FALSE
"1155",2010,204,0,FALSE
"1156",2011,204,0,FALSE
"1157",2012,204,0,FALSE
"1158",2013,204,0,FALSE
"1159",2014,204,0,FALSE
"1160",2015,204,0,FALSE
"1161",2016,204,0,FALSE
"1162",2017,204,0,FALSE
"1163",2018,204,0,FALSE
"1164",2019,204,0,FALSE
"1165",2020,204,0,FALSE
"1166",2021,204,0,FALSE
"1167",2022,204,0,FALSE
"1168",2023,204,0,FALSE
"1169",2024,204,0,FALSE
"1170",2025,204,0,FALSE
"1171",2008,205,0,FALSE
"1172",2009,205,0,FALSE
"1173",2010,205,0,FALSE
"1174",2011,205,0,FALSE
"1175",2012,205,0,FALSE
"1176",2013,205,0,FALSE
"1177",2014,205,0,FALSE
"1178",2015,205,0,FALSE
"1179",2016,205,0,FALSE
"1180",2017,205,0,FALSE
"1181",2018,205,0,FALSE
"1182",2019,205,0,FALSE
"1183",2020,205,0,FALSE
"1184",2021,205,0,FALSE
"1185",2022,205,0,FALSE
"1186",2023,205,0,FALSE
"1187",2024,205,0,FALSE
"1188",2025,205,0,FALSE
"1189",2008,206,0,FALSE
"1190",2009,206,0,FALSE
"1191",2010,206,0,FALSE
"1192",2011,206,0,FALSE
"1193",2012,206,0,FALSE
"1194",2013,206,0,FALSE
"1195",2014,206,0,FALSE
"1196",2015,206,0,FALSE
"1197",2016,206,0,FALSE
"1198",2017,206,0,FALSE
"1199",2018,206,0,FALSE
"1200",2019,206,0,FALSE
"1201",2020,206,0,FALSE
"1202",2021,206,0,FALSE
"1203",2022,206,0,FALSE
"1204",2023,206,0,FALSE
"1205",2024,206,0,FALSE
"1206",2025,206,0,FALSE
"1207",2008,207,0,FALSE
"1208",2009,207,0,FALSE
"1209",2010,207,0,FALSE
"1210",2011,207,0,FALSE
"1211",2012,207,0,FALSE
"1212",2013,207,0,FALSE
"1213",2014,207,0,FALSE
"1214",2015,207,0,FALSE
"1215",2016,207,0,FALSE
"1216",2017,207,0,FALSE
"1217",2018,207,0,FALSE
"1218",2019,207,0,FALSE
"1219",2020,207,0,FALSE
"1220",2021,207,0,FALSE
"1221",2022,207,0,FALSE
"1222",2023,207,0,FALSE
"1223",2024,207,0,FALSE
"1224",2025,207,0,FALSE
"1225",2008,208,0,FALSE
"1226",2009,208,0,FALSE
"1227",2010,208,0,FALSE
"1228",2011,208,0,FALSE
"1229",2012,208,0,FALSE
"1230",2013,208,0,FALSE
"1231",2014,208,0,FALSE
"1232",2015,208,0,FALSE
"1233",2016,208,0,FALSE
"1234",2017,208,0,FALSE
"1235",2018,208,0,FALSE
"1236",2019,208,0,FALSE
"1237",2020,208,0,FALSE
"1238",2021,208,0,FALSE
"1239",2022,208,0,FALSE
"1240",2023,208,0,FALSE
"1241",2024,208,0,FALSE
"1242",2025,208,0,FALSE
"1243",2008,209,0,FALSE
"1244",2009,209,0,FALSE
"1245",2010,209,0,FALSE
"1246",2011,209,0,FALSE
"1247",2012,209,0,FALSE
"1248",2013,209,0,FALSE
"1249",2014,209,0,FALSE
"1250",2015,209,0,FALSE
"1251",2016,209,0,FALSE
"1252",2017,209,0,FALSE
"1253",2018,209,0,FALSE
"1254",2019,209,0,FALSE
"1255",2020,209,0,FALSE
"1256",2021,209,0,FALSE
"1257",2022,209,0,FALSE
"1258",2023,209,0,FALSE
"1259",2024,209,0,FALSE
"1260",2025,209,0,FALSE
"1261",2008,210,0,FALSE
"1262",2009,210,0,FALSE
"1263",2010,210,0,FALSE
"1264",2011,210,0,FALSE
"1265",2012,210,0,FALSE
"1266",2013,210,0,FALSE
"1267",2014,210,0,FALSE
"1268",2015,210,0,FALSE
"1269",2016,210,0,FALSE
"1270",2017,210,0,FALSE
"1271",2018,210,0,FALSE
"1272",2019,210,0,FALSE
"1273",2020,210,0,FALSE
"1274",2021,210,0,FALSE
"1275",2022,210,0,FALSE
"1276",2023,210,0,FALSE
"1277",2024,210,0,FALSE
"1278",2025,210,0,FALSE
"1279",2008,211,0,FALSE
"1280",2009,211,0,FALSE
"1281",2010,211,0,FALSE
"1282",2011,211,0,FALSE
"1283",2012,211,0,FALSE
"1284",2013,211,0,FALSE
"1285",2014,211,0,FALSE
"1286",2015,211,0,FALSE
"1287",2016,211,0,FALSE
"1288",2017,211,0,FALSE
"1289",2018,211,0,FALSE
"1290",2019,211,0,FALSE
"1291",2020,211,0,FALSE
"1292",2021,211,0,FALSE
"1293",2022,211,0,FALSE
"1294",2023,211,0,FALSE
"1295",2024,211,0,FALSE
"1296",2025,211,0,FALSE
"1297",2008,212,0,FALSE
"1298",2009,212,0,FALSE
"1299",2010,212,0,FALSE
"1300",2011,212,0,FALSE
"1301",2012,212,0,FALSE
"1302",2013,212,0,FALSE
"1303",2014,212,0,FALSE
"1304",2015,212,0,FALSE
"1305",2016,212,0,FALSE
"1306",2017,212,0,FALSE
"1307",2018,212,0,FALSE
"1308",2019,212,0,FALSE
"1309",2020,212,0,FALSE
"1310",2021,212,0,FALSE
"1311",2022,212,0,FALSE
"1312",2023,212,0,FALSE
"1313",2024,212,0,FALSE
"1314",2025,212,0,FALSE
"1315",2008,213,0,FALSE
"1316",2009,213,0,FALSE
"1317",2010,213,0,FALSE
"1318",2011,213,0,FALSE
"1319",2012,213,0,FALSE
"1320",2013,213,0,FALSE
"1321",2014,213,0,FALSE
"1322",2015,213,0,FALSE
"1323",2016,213,0,FALSE
"1324",2017,213,0,FALSE
"1325",2018,213,0,FALSE
"1326",2019,213,0,FALSE
"1327",2020,213,0,FALSE
"1328",2021,213,0,FALSE
"1329",2022,213,0,FALSE
"1330",2023,213,0,FALSE
"1331",2024,213,0,FALSE
"1332",2025,213,0,FALSE
"1333",2008,214,0,FALSE
"1334",2009,214,0,FALSE
"1335",2010,214,0,FALSE
"1336",2011,214,0,FALSE
"1337",2012,214,0,FALSE
"1338",2013,214,0,FALSE
"1339",2014,214,0,FALSE
"1340",2015,214,0,FALSE
"1341",2016,214,0,FALSE
"1342",2017,214,0,FALSE
"1343",2018,214,0,FALSE
"1344",2019,214,0,FALSE
"1345",2020,214,0,FALSE
"1346",2021,214,0,FALSE
"1347",2022,214,0,FALSE
"1348",2023,214,0,FALSE
"1349",2024,214,0,FALSE
"1350",2025,214,0,FALSE
"1351",2008,215,0,FALSE
"1352",2009,215,0,FALSE
"1353",2010,215,0,FALSE
"1354",2011,215,0,FALSE
"1355",2012,215,0,FALSE
"1356",2013,215,0,FALSE
"1357",2014,215,0,FALSE
"1358",2015,215,0,FALSE
"1359",2016,215,0,FALSE
"1360",2017,215,0,FALSE
"1361",2018,215,0,FALSE
"1362",2019,215,0,FALSE
"1363",2020,215,0,FALSE
"1364",2021,215,0,FALSE
"1365",2022,215,0,FALSE
"1366",2023,215,0,FALSE
"1367",2024,215,0,FALSE
"1368",2025,215,0,FALSE
"1369",2008,216,0,FALSE
"1370",2009,216,0,FALSE
"1371",2010,216,0,FALSE
"1372",2011,216,0,FALSE
"1373",2012,216,0,FALSE
"1374",2013,216,0,FALSE
"1375",2014,216,0,FALSE
"1376",2015,216,0,FALSE
"1377",2016,216,0,FALSE
"1378",2017,216,0,FALSE
"1379",2018,216,0,FALSE
"1380",2019,216,0,FALSE
"1381",2020,216,0,FALSE
"1382",2021,216,0,FALSE
"1383",2022,216,0,FALSE
"1384",2023,216,0,FALSE
"1385",2024,216,0,FALSE
"1386",2025,216,0,FALSE
"1387",2008,217,0,FALSE
"1388",2009,217,0,FALSE
"1389",2010,217,0,FALSE
"1390",2011,217,0,FALSE
"1391",2012,217,0,FALSE
"1392",2013,217,0,FALSE
"1393",2014,217,0,FALSE
"1394",2015,217,0,FALSE
"1395",2016,217,0,FALSE
"1396",2017,217,0,FALSE
"1397",2018,217,0,FALSE
"1398",2019,217,0,FALSE
"1399",2020,217,0,FALSE
"1400",2021,217,0,FALSE
"1401",2022,217,0,FALSE
"1402",2023,217,0,FALSE
"1403",2024,217,0,FALSE
"1404",2025,217,0,FALSE
"1405",2008,218,0,FALSE
"1406",2009,218,0,FALSE
"1407",2010,218,0,FALSE
"1408",2011,218,0,FALSE
"1409",2012,218,0,FALSE
"1410",2013,218,0,FALSE
"1411",2014,218,0,FALSE
"1412",2015,218,0,FALSE
"1413",2016,218,0,FALSE
"1414",2017,218,0,FALSE
"1415",2018,218,0,FALSE
"1416",2019,218,0,FALSE
"1417",2020,218,0,FALSE
"1418",2021,218,0,FALSE
"1419",2022,218,0,FALSE
"1420",2023,218,0,FALSE
"1421",2024,218,0,FALSE
"1422",2025,218,0,FALSE
"1423",2008,219,0,FALSE
"1424",2009,219,0,FALSE
"1425",2010,219,0,FALSE
"1426",2011,219,0,FALSE
"1427",2012,219,0,FALSE
"1428",2013,219,0,FALSE
"1429",2014,219,0,FALSE
"1430",2015,219,0,FALSE
"1431",2016,219,0,FALSE
"1432",2017,219,0,FALSE
"1433",2018,219,0,FALSE
"1434",2019,219,0,FALSE
"1435",2020,219,0,FALSE
"1436",2021,219,0,FALSE
"1437",2022,219,0,FALSE
"1438",2023,219,0,FALSE
"1439",2024,219,0,FALSE
"1440",2025,219,0,FALSE
"1441",2008,220,0,FALSE
"1442",2009,220,0,FALSE
"1443",2010,220,0,FALSE
"1444",2011,220,0,FALSE
"1445",2012,220,0,FALSE
"1446",2013,220,0,FALSE
"1447",2014,220,0,FALSE
"1448",2015,220,0,FALSE
"1449",2016,220,0,FALSE
"1450",2017,220,0,FALSE
"1451",2018,220,0,FALSE
"1452",2019,220,0,FALSE
"1453",2020,220,0,FALSE
"1454",2021,220,0,FALSE
"1455",2022,220,0,FALSE
"1456",2023,220,0,FALSE
"1457",2024,220,0,FALSE
"1458",2025,220,0,FALSE
"1459",2008,221,0,FALSE
"1460",2009,221,0,FALSE
"1461",2010,221,0,FALSE
"1462",2011,221,0,FALSE
"1463",2012,221,0,FALSE
"1464",2013,221,0,FALSE
"1465",2014,221,0,FALSE
"1466",2015,221,0,FALSE
"1467",2016,221,0,FALSE
"1468",2017,221,0,FALSE
"1469",2018,221,0,FALSE
"1470",2019,221,0,FALSE
"1471",2020,221,0,FALSE
"1472",2021,221,0,FALSE
"1473",2022,221,0,FALSE
"1474",2023,221,0,FALSE
"1475",2024,221,0,FALSE
"1476",2025,221,0,FALSE
"1477",2008,222,0,FALSE
"1478",2009,222,0,FALSE
"1479",2010,222,0,FALSE
"1480",2011,222,0,FALSE
"1481",2012,222,0,FALSE
"1482",2013,222,0,FALSE
"1483",2014,222,0,FALSE
"1484",2015,222,0,FALSE
"1485",2016,222,0,FALSE
"1486",2017,222,0,FALSE
"1487",2018,222,0,FALSE
"1488",2019,222,0,FALSE
"1489",2020,222,0,FALSE
"1490",2021,222,0,FALSE
"1491",2022,222,0,FALSE
"1492",2023,222,0,FALSE
"1493",2024,222,0,FALSE
"1494",2025,222,0,FALSE
"1495",2008,223,0,FALSE
"1496",2009,223,0,FALSE
"1497",2010,223,0,FALSE
"1498",2011,223,0,FALSE
"1499",2012,223,0,FALSE
"1500",2013,223,0,FALSE
"1501",2014,223,0,FALSE
"1502",2015,223,0,FALSE
"1503",2016,223,0,FALSE
"1504",2017,223,0,FALSE
"1505",2018,223,0,FALSE
"1506",2019,223,0,FALSE
"1507",2020,223,0,FALSE
"1508",2021,223,0,FALSE
"1509",2022,223,0,FALSE
"1510",2023,223,0,FALSE
"1511",2024,223,0,FALSE
"1512",2025,223,0,FALSE
"1513",2008,224,0,FALSE
"1514",2009,224,0,FALSE
"1515",2010,224,0,FALSE
"1516",2011,224,0,FALSE
"1517",2012,224,0,FALSE
"1518",2013,224,0,FALSE
"1519",2014,224,0,FALSE
"1520",2015,224,0,FALSE
"1521",2016,224,0,FALSE
"1522",2017,224,0,FALSE
"1523",2018,224,0,FALSE
"1524",2019,224,0,FALSE
"1525",2020,224,0,FALSE
"1526",2021,224,0,FALSE
"1527",2022,224,0,FALSE
"1528",2023,224,0,FALSE
"1529",2024,224,0,FALSE
"1530",2025,224,0,FALSE
"1531",2008,225,0,FALSE
"1532",2009,225,0,FALSE
"1533",2010,225,0,FALSE
"1534",2011,225,0,FALSE
"1535",2012,225,0,FALSE
"1536",2013,225,0,FALSE
"1537",2014,225,0,FALSE
"1538",2015,225,0,FALSE
"1539",2016,225,0,FALSE
"1540",2017,225,0,FALSE
"1541",2018,225,0,FALSE
"1542",2019,225,0,FALSE
"1543",2020,225,0,FALSE
"1544",2021,225,0,FALSE
"1545",2022,225,0,FALSE
"1546",2023,225,0,FALSE
"1547",2024,225,0,FALSE
"1548",2025,225,0,FALSE
"1549",2008,226,0,FALSE
"1550",2009,226,0,FALSE
"1551",2010,226,0,FALSE
"1552",2011,226,0,FALSE
"1553",2012,226,0,FALSE
"1554",2013,226,0,FALSE
"1555",2014,226,0,FALSE
"1556",2015,226,0,FALSE
"1557",2016,226,0,FALSE
"1558",2017,226,0,FALSE
"1559",2018,226,0,FALSE
"1560",2019,226,0,FALSE
"1561",2020,226,0,FALSE
"1562",2021,226,0,FALSE
"1563",2022,226,0,FALSE
"1564",2023,226,0,FALSE
"1565",2024,226,0,FALSE
"1566",2025,226,0,FALSE
"1567",2008,227,0,FALSE
"1568",2009,227,0,FALSE
"1569",2010,227,0,FALSE
"1570",2011,227,0,FALSE
"1571",2012,227,0,FALSE
"1572",2013,227,0,FALSE
"1573",2014,227,0,FALSE
"1574",2015,227,0,FALSE
"1575",2016,227,0,FALSE
"1576",2017,227,0,FALSE
"1577",2018,227,0,FALSE
"1578",2019,227,0,FALSE
"1579",2020,227,0,FALSE
"1580",2021,227,0,FALSE
"1581",2022,227,0,FALSE
"1582",2023,227,0,FALSE
"1583",2024,227,0,FALSE
"1584",2025,227,0,FALSE
"1585",2008,228,0,FALSE
"1586",2009,228,0,FALSE
"1587",2010,228,0,FALSE
"1588",2011,228,0,FALSE
"1589",2012,228,0,FALSE
"1590",2013,228,0,FALSE
"1591",2014,228,0,FALSE
"1592",2015,228,0,FALSE
"1593",2016,228,0,FALSE
"1594",2017,228,0,FALSE
"1595",2018,228,15,FALSE
"1596",2019,228,0,FALSE
"1597",2020,228,0,FALSE
"1598",2021,228,0,FALSE
"1599",2022,228,0,FALSE
"1600",2023,228,0,FALSE
"1601",2024,228,0,FALSE
"1602",2025,228,0,FALSE
"1603",2008,229,0,FALSE
"1604",2009,229,0,FALSE
"1605",2010,229,0,FALSE
"1606",2011,229,0,FALSE
"1607",2012,229,0,FALSE
"1608",2013,229,0,FALSE
"1609",2014,229,0,FALSE
"1610",2015,229,0,FALSE
"1611",2016,229,0,FALSE
"1612",2017,229,0,FALSE
"1613",2018,229,21,FALSE
"1614",2019,229,0,FALSE
"1615",2020,229,0,FALSE
"1616",2021,229,0,FALSE
"1617",2022,229,0,FALSE
"1618",2023,229,0,FALSE
"1619",2024,229,0,FALSE
"1620",2025,229,0,FALSE
"1621",2008,230,0,FALSE
"1622",2009,230,0,FALSE
"1623",2010,230,0,FALSE
"1624",2011,230,0,FALSE
"1625",2012,230,0,FALSE
"1626",2013,230,0,FALSE
"1627",2014,230,0,FALSE
"1628",2015,230,0,FALSE
"1629",2016,230,0,FALSE
"1630",2017,230,0,FALSE
"1631",2018,230,16,FALSE
"1632",2019,230,0,FALSE
"1633",2020,230,0,FALSE
"1634",2021,230,0,FALSE
"1635",2022,230,0,FALSE
"1636",2023,230,0,FALSE
"1637",2024,230,0,FALSE
"1638",2025,230,0,FALSE
"1639",2008,231,0,FALSE
"1640",2009,231,0,FALSE
"1641",2010,231,0,FALSE
"1642",2011,231,0,FALSE
"1643",2012,231,0,FALSE
"1644",2013,231,0,FALSE
"1645",2014,231,0,FALSE
"1646",2015,231,0,FALSE
"1647",2016,231,0,FALSE
"1648",2017,231,0,FALSE
"1649",2018,231,0,FALSE
"1650",2019,231,0,FALSE
"1651",2020,231,0,FALSE
"1652",2021,231,0,FALSE
"1653",2022,231,0,FALSE
"1654",2023,231,0,FALSE
"1655",2024,231,0,FALSE
"1656",2025,231,0,FALSE
"1657",2008,232,0,FALSE
"1658",2009,232,0,FALSE
"1659",2010,232,0,FALSE
"1660",2011,232,0,FALSE
"1661",2012,232,15,FALSE
"1662",2013,232,0,FALSE
"1663",2014,232,0,FALSE
"1664",2015,232,0,FALSE
"1665",2016,232,0,FALSE
"1666",2017,232,0,FALSE
"1667",2018,232,0,FALSE
"1668",2019,232,0,FALSE
"1669",2020,232,0,FALSE
"1670",2021,232,0,FALSE
"1671",2022,232,0,FALSE
"1672",2023,232,0,FALSE
"1673",2024,232,0,FALSE
"1674",2025,232,0,FALSE
"1675",2008,233,0,FALSE
"1676",2009,233,0,FALSE
"1677",2010,233,0,FALSE
"1678",2011,233,0,FALSE
"1679",2012,233,26,FALSE
"1680",2013,233,0,FALSE
"1681",2014,233,0,FALSE
"1682",2015,233,0,FALSE
"1683",2016,233,0,FALSE
"1684",2017,233,0,FALSE
"1685",2018,233,34,FALSE
"1686",2019,233,0,FALSE
"1687",2020,233,0,FALSE
"1688",2021,233,0,FALSE
"1689",2022,233,0,FALSE
"1690",2023,233,0,FALSE
"1691",2024,233,0,FALSE
"1692",2025,233,0,FALSE
"1693",2008,234,0,FALSE
"1694",2009,234,0,FALSE
"1695",2010,234,0,FALSE
"1696",2011,234,0,FALSE
"1697",2012,234,15,FALSE
"1698",2013,234,0,FALSE
"1699",2014,234,0,FALSE
"1700",2015,234,0,FALSE
"1701",2016,234,0,FALSE
"1702",2017,234,0,FALSE
"1703",2018,234,4,FALSE
"1704",2019,234,0,FALSE
"1705",2020,234,0,FALSE
"1706",2021,234,0,FALSE
"1707",2022,234,0,FALSE
"1708",2023,234,0,FALSE
"1709",2024,234,0,FALSE
"1710",2025,234,0,FALSE
"1711",2008,235,0,FALSE
"1712",2009,235,0,FALSE
"1713",2010,235,0,FALSE
"1714",2011,235,0,FALSE
"1715",2012,235,8,FALSE
"1716",2013,235,0,FALSE
"1717",2014,235,0,FALSE
"1718",2015,235,0,FALSE
"1719",2016,235,0,FALSE
"1720",2017,235,0,FALSE
"1721",2018,235,12,FALSE
"1722",2019,235,0,FALSE
"1723",2020,235,0,FALSE
"1724",2021,235,0,FALSE
"1725",2022,235,0,FALSE
"1726",2023,235,0,FALSE
"1727",2024,235,0,FALSE
"1728",2025,235,0,FALSE
"1729",2008,236,0,FALSE
"1730",2009,236,0,FALSE
"1731",2010,236,0,FALSE
"1732",2011,236,0,FALSE
"1733",2012,236,8,FALSE
"1734",2013,236,0,FALSE
"1735",2014,236,0,FALSE
"1736",2015,236,0,FALSE
"1737",2016,236,0,FALSE
"1738",2017,236,0,FALSE
"1739",2018,236,7,FALSE
"1740",2019,236,54,FALSE
"1741",2020,236,0,FALSE
"1742",2021,236,0,FALSE
"1743",2022,236,0,FALSE
"1744",2023,236,0,FALSE
"1745",2024,236,7,FALSE
"1746",2025,236,0,FALSE
"1747",2008,237,0,FALSE
"1748",2009,237,0,FALSE
"1749",2010,237,0,FALSE
"1750",2011,237,0,FALSE
"1751",2012,237,8,FALSE
"1752",2013,237,0,FALSE
"1753",2014,237,0,FALSE
"1754",2015,237,0,FALSE
"1755",2016,237,0,FALSE
"1756",2017,237,0,FALSE
"1757",2018,237,7,FALSE
"1758",2019,237,51,FALSE
"1759",2020,237,0,FALSE
"1760",2021,237,0,FALSE
"1761",2022,237,0,FALSE
"1762",2023,237,0,FALSE
"1763",2024,237,13,FALSE
"1764",2025,237,0,FALSE
"1765",2008,238,0,FALSE
"1766",2009,238,0,FALSE
"1767",2010,238,0,FALSE
"1768",2011,238,0,FALSE
"1769",2012,238,11,FALSE
"1770",2013,238,0,FALSE
"1771",2014,238,0,FALSE
"1772",2015,238,0,FALSE
"1773",2016,238,0,FALSE
"1774",2017,238,0,FALSE
"1775",2018,238,26,FALSE
"1776",2019,238,26,FALSE
"1777",2020,238,5,FALSE
"1778",2021,238,0,FALSE
"1779",2022,238,0,FALSE
"1780",2023,238,0,FALSE
"1781",2024,238,0,FALSE
"1782",2025,238,0,FALSE
"1783",2008,239,0,FALSE
"1784",2009,239,0,FALSE
"1785",2010,239,0,FALSE
"1786",2011,239,0,FALSE
"1787",2012,239,11,FALSE
"1788",2013,239,0,FALSE
"1789",2014,239,0,FALSE
"1790",2015,239,0,FALSE
"1791",2016,239,0,FALSE
"1792",2017,239,0,FALSE
"1793",2018,239,12,FALSE
"1794",2019,239,5,FALSE
"1795",2020,239,4,FALSE
"1796",2021,239,0,FALSE
"1797",2022,239,0,FALSE
"1798",2023,239,0,FALSE
"1799",2024,239,0,FALSE
"1800",2025,239,0,FALSE
"1801",2008,240,0,FALSE
"1802",2009,240,0,FALSE
"1803",2010,240,0,FALSE
"1804",2011,240,0,FALSE
"1805",2012,240,8,FALSE
"1806",2013,240,0,FALSE
"1807",2014,240,0,FALSE
"1808",2015,240,0,FALSE
"1809",2016,240,0,FALSE
