"","year","date","total_count","imputed"
"927",2024,255,85,FALSE
"928",2025,255,17,FALSE
"929",2018,256,56,FALSE
"930",2019,256,9,FALSE
"931",2020,256,19,FALSE
"932",2021,256,37,FALSE
"933",2022,256,91,FALSE
"934",2023,256,0,FALSE
"935",2024,256,182,FALSE
"936",2025,256,66,FALSE
"937",2018,257,56,FALSE
"938",2019,257,-5,FALSE
"939",2020,257,85,FALSE
"940",2021,257,128,FALSE
"941",2022,257,53,FALSE
"942",2023,257,0,FALSE
"943",2024,257,122,FALSE
"944",2025,257,40,FALSE
"945",2018,258,68,FALSE
"946",2019,258,-6,FALSE
"947",2020,258,107,FALSE
"948",2021,258,117,FALSE
"949",2022,258,1,FALSE
"950",2023,258,0,FALSE
"951",2024,258,77,FALSE
"952",2025,258,40,FALSE
"953",2018,259,120,FALSE
"954",2019,259,-8,FALSE
"955",2020,259,152,FALSE
"956",2021,259,133,FALSE
"957",2022,259,26,FALSE
"958",2023,259,0,FALSE
"959",2024,259,91,FALSE
"960",2025,259,42,FALSE
"961",2018,260,33,FALSE
"962",2019,260,15,FALSE
"963",2020,260,69,FALSE
"964",2021,260,137,FALSE
"965",2022,260,119,FALSE
"966",2023,260,0,FALSE
"967",2024,260,141,FALSE
"968",2025,260,51,FALSE
"969",2018,261,133,FALSE
"970",2019,261,82,FALSE
"971",2020,261,136,FALSE
"972",2021,261,153,FALSE
"973",2022,261,86,FALSE
"974",2023,261,0,FALSE
"975",2024,261,159,FALSE
"976",2025,261,32,FALSE
"977",2018,262,86,FALSE
"978",2019,262,34,FALSE
"979",2020,262,145,FALSE
"980",2021,262,410,FALSE
"981",2022,262,86,FALSE
"982",2023,262,0,FALSE
"983",2024,262,300,FALSE
"984",2025,262,13,FALSE
"985",2018,263,116,FALSE
"986",2019,263,51,FALSE
"987",2020,263,103,FALSE
"988",2021,263,203,FALSE
"989",2022,263,300,FALSE
"990",2023,263,77,FALSE
"991",2024,263,234,FALSE
"992",2025,263,16,FALSE
"993",2018,264,136,FALSE
"994",2019,264,-2,FALSE
"995",2020,264,159,FALSE
"996",2021,264,39,FALSE
"997",2022,264,131,FALSE
"998",2023,264,45,FALSE
"999",2024,264,419,FALSE
"1000",2025,264,75,FALSE
"1001",2018,265,127,FALSE
"1002",2019,265,21,FALSE
"1003",2020,265,69,FALSE
"1004",2021,265,0,FALSE
"1005",2022,265,18,FALSE
"1006",2023,265,123,FALSE
"1007",2024,265,668,FALSE
"1008",2025,265,68,FALSE
"1009",2018,266,66,FALSE
"1010",2019,266,156,FALSE
"1011",2020,266,58,FALSE
"1012",2021,266,55,FALSE
"1013",2022,266,-13,FALSE
"1014",2023,266,84,FALSE
"1015",2024,266,63,FALSE
"1016",2025,266,310,FALSE
"1017",2018,267,41,FALSE
"1018",2019,267,167,FALSE
"1019",2020,267,38,FALSE
"1020",2021,267,18,FALSE
"1021",2022,267,42,FALSE
"1022",2023,267,193,FALSE
"1023",2024,267,144,FALSE
"1024",2025,267,130,FALSE
"1025",2018,268,25,FALSE
"1026",2019,268,249,FALSE
"1027",2020,268,102,FALSE
"1028",2021,268,145,FALSE
"1029",2022,268,44,FALSE
"1030",2023,268,276,FALSE
"1031",2024,268,492,FALSE
"1032",2025,268,221,FALSE
"1033",2018,269,62,FALSE
"1034",2019,269,274,FALSE
"1035",2020,269,4,FALSE
"1036",2021,269,244,FALSE
"1037",2022,269,30,FALSE
"1038",2023,269,857,FALSE
"1039",2024,269,247,FALSE
"1040",2025,269,372,FALSE
"1041",2018,270,155,FALSE
"1042",2019,270,493,FALSE
"1043",2020,270,11,FALSE
"1044",2021,270,1238,FALSE
"1045",2022,270,7,FALSE
"1046",2023,270,770,FALSE
"1047",2024,270,607,FALSE
"1048",2025,270,460,FALSE
"1049",2018,271,327,FALSE
"1050",2019,271,789,FALSE
"1051",2020,271,92,FALSE
"1052",2021,271,601,FALSE
"1053",2022,271,34,FALSE
"1054",2023,271,408,FALSE
"1055",2024,271,1103,FALSE
"1056",2025,271,391,FALSE
"1057",2018,272,75,FALSE
"1058",2019,272,617,FALSE
"1059",2020,272,32,FALSE
"1060",2021,272,408,FALSE
"1061",2022,272,44,FALSE
"1062",2023,272,207,FALSE
"1063",2024,272,1082,FALSE
"1064",2025,272,728,FALSE
"1065",2018,273,75,FALSE
"1066",2019,273,371,FALSE
"1067",2020,273,226,FALSE
"1068",2021,273,627,FALSE
"1069",2022,273,35,FALSE
"1070",2023,273,249,FALSE
"1071",2024,273,844,FALSE
"1072",2025,273,756,FALSE
"1073",2018,274,295,FALSE
"1074",2019,274,248,FALSE
"1075",2020,274,172,FALSE
"1076",2021,274,315,FALSE
"1077",2022,274,71,FALSE
"1078",2023,274,147,FALSE
"1079",2024,274,991,FALSE
"1080",2025,274,914,FALSE
"1081",2018,275,289,FALSE
"1082",2019,275,373,FALSE
"1083",2020,275,93,FALSE
"1084",2021,275,327,FALSE
"1085",2022,275,61,FALSE
"1086",2023,275,95,FALSE
"1087",2024,275,226,FALSE
"1088",2025,275,220,FALSE
"1089",2018,276,222,FALSE
"1090",2019,276,297,FALSE
"1091",2020,276,85,FALSE
"1092",2021,276,297,FALSE
"1093",2022,276,136,FALSE
"1094",2023,276,76,FALSE
"1095",2024,276,150,FALSE
"1096",2025,276,220,FALSE
"1097",2018,277,156,FALSE
"1098",2019,277,462,FALSE
"1099",2020,277,109,FALSE
"1100",2021,277,154,FALSE
"1101",2022,277,93,FALSE
"1102",2023,277,222,FALSE
"1103",2024,277,628,FALSE
"1104",2025,277,133,FALSE
"1105",2018,278,140,FALSE
"1106",2019,278,337,FALSE
"1107",2020,278,106,FALSE
"1108",2021,278,87,FALSE
"1109",2022,278,60,FALSE
"1110",2023,278,167,FALSE
"1111",2024,278,413,FALSE
"1112",2025,278,60,FALSE
"1113",2018,279,73,FALSE
"1114",2019,279,337,FALSE
"1115",2020,279,60,FALSE
"1116",2021,279,251,FALSE
"1117",2022,279,76,FALSE
"1118",2023,279,23,FALSE
"1119",2024,279,259,FALSE
"1120",2025,279,119,FALSE
"1121",2018,280,142,FALSE
"1122",2019,280,121,FALSE
"1123",2020,280,90,FALSE
"1124",2021,280,396,FALSE
"1125",2022,280,162,FALSE
"1126",2023,280,-2,FALSE
"1127",2024,280,141,FALSE
"1128",2025,280,459,FALSE
"1129",2018,281,46,FALSE
"1130",2019,281,108,FALSE
"1131",2020,281,159,FALSE
"1132",2021,281,278,FALSE
"1133",2022,281,382,FALSE
"1134",2023,281,-11,FALSE
"1135",2024,281,102,FALSE
"1136",2025,281,293,FALSE
"1137",2018,282,22,FALSE
"1138",2019,282,10,FALSE
"1139",2020,282,363,FALSE
"1140",2021,282,198,FALSE
"1141",2022,282,288,FALSE
"1142",2023,282,144.453021453245,TRUE
"1143",2024,282,328,FALSE
"1144",2025,282,195,FALSE
"1145",2018,283,13,FALSE
"1146",2019,283,339.221984850213,TRUE
"1147",2020,283,754,FALSE
"1148",2021,283,437,FALSE
"1149",2022,283,154.903859859342,TRUE
"1150",2023,283,233.874570093843,TRUE
"1151",2024,283,386,FALSE
"1152",2025,283,189,FALSE
"1153",2018,284,5,FALSE
"1154",2019,284,170.446199721847,TRUE
"1155",2020,284,104.880122301203,TRUE
"1156",2021,284,360,FALSE
"1157",2022,284,77.8333227633483,TRUE
"1158",2023,284,117.51311372604,TRUE
"1159",2024,284,294,FALSE
"1160",2025,284,130,FALSE
"1161",2018,285,41,FALSE
"1162",2019,285,131.254804295971,TRUE
"1163",2020,285,80.7646046063025,TRUE
"1164",2021,285,279,FALSE
"1165",2022,285,59.9367868786751,TRUE
"1166",2023,285,90.4928403771539,TRUE
"1167",2024,285,230.581986330712,TRUE
"1168",2025,285,57,FALSE
"1169",2018,286,56.1498283472178,TRUE
"1170",2019,286,96.3694105794844,TRUE
"1171",2020,286,59.2986853574051,TRUE
"1172",2021,286,118,FALSE
"1173",2022,286,44.0065630702668,TRUE
"1174",2023,286,66.4413141719762,TRUE
"1175",2024,286,169.297041979744,TRUE
"1176",2025,286,102.649698979374,TRUE
